frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz,F15_data.tx,F15_data.ty,F15_data.tz
1178,1.831544635,1.147377466,0.2598115482,1.870881006,1.210609933,0.07662956735,1.932376625,1.044747229,0.736073462,0.7759194262,0.4418104612,0.5223566507,0.7759425637,0.4419048267,0.5217513006,0.5981694869,0.6424360711,1.325224025,0.5370194125,0.7899020221,1.449308756,-0.05074839109,0.3779037667,0.9295464799,1.661430221,0.7765808784,1.081927597,1.835824336,1.110087741,-0.007697527312,2.216357703,0.4044072851,0.8451076825,0.7692336251,0.5121304173,-0.725855603,0.3639383605,0.7734514198,1.35789637,0.2111522345,0.3150249623,0.8534389299,0.6828398561,0.7278256354,1.450880766,1.476159876,0.7875996189,0.9309972387,0.41753541,0.6930485539,1.313721701
1179,1.82360588,1.137961839,0.2613395457,1.86595065,1.205839015,0.07975287268,1.917253526,1.026459925,0.7477664304,0.7666060866,0.4356160837,0.5329484311,0.7666513894,0.4357770862,0.532305445,0.594022796,0.6456396981,1.327641964,0.5361501164,0.7934331975,1.454916399,-0.0511063831,0.3800700105,0.9317031099,1.640400048,0.7718149946,1.094207934,1.826157835,1.10862202,-0.005616436341,2.21651725,0.4042654341,0.8505174938,0.7681079737,0.5120238478,-0.7221391165,0.3603697949,0.7776733501,1.362744682,0.2105855628,0.3159858439,0.8558576276,0.6815165562,0.732639757,1.456332435,1.45736273,0.7796935958,0.9395029471,0.4141108017,0.6963695434,1.316019603
1180,1.815519237,1.128468819,0.2631337982,1.860289312,1.201014825,0.08318369285,1.902207687,1.008923767,0.7598254932,0.7572700641,0.4296367211,0.543576305,0.7573362442,0.4298544029,0.5429073523,0.5899441453,0.6488149655,1.329450589,0.5352106532,0.7970729774,1.460506723,-0.05136210487,0.3821619634,0.9339726993,1.619149842,0.7672997693,1.106503663,1.815917784,1.106534073,-0.003695202491,2.21662524,0.404166765,0.8559905939,0.7666545919,0.5117949978,-0.7185126389,0.356886905,0.7820591356,1.36747704,0.2099662233,0.3169500572,0.8585586419,0.6798588892,0.7378239119,1.462034082,1.438647044,0.7721704102,0.9484727951,0.4107699455,0.6996341665,1.318352712
1181,1.807376704,1.119058381,0.2651019439,1.853649975,1.196132026,0.08678905024,1.887656924,0.9926948507,0.7720737506,0.7482228556,0.4240812599,0.5539673236,0.7483070582,0.4243383215,0.5532886369,0.586073439,0.6518294879,1.330262677,0.5342586253,0.800676918,1.465825133,-0.05145840836,0.3840207383,0.9362422806,1.598012565,0.7629555318,1.118511023,1.805093572,1.103492844,-0.002135755184,2.216677455,0.4039919313,0.8611886342,0.7647143772,0.5114320813,-0.7153296789,0.3536643079,0.7864657726,1.371769958,0.2092816794,0.3178320923,0.8614350088,0.6778601216,0.7432897169,1.467852258,1.420267249,0.7651676217,0.9578884875,0.4076643068,0.7026536559,1.320593852
1182,1.799270672,1.10988981,0.2671494433,1.845786286,1.191184503,0.09043476319,1.874022229,0.9783242679,0.7843299008,0.7397784202,0.4191539716,0.5638483029,0.7398761934,0.4194258042,0.563180724,0.5825513405,0.6545488724,1.329693949,0.5333527741,0.8040979853,1.47061946,-0.05133824827,0.3854867243,0.9384006507,1.577323725,0.7586973829,1.129930175,1.793674428,1.099166429,-0.001137183334,2.216671247,0.4036184512,0.8657739545,0.7621294338,0.5109212977,-0.7129439476,0.3508778416,0.7907474513,1.375303419,0.2085195426,0.3185456961,0.8643806567,0.6755145279,0.7489469248,1.473656194,1.402479199,0.7588200504,0.9677327274,0.4049453489,0.7052382605,1.322619025
1183,1.791148514,1.100783995,0.268916916,1.836834877,1.186627785,0.09395916621,1.860911368,0.9653514037,0.7963207795,0.7315261156,0.4146711995,0.5730979701,0.7316325836,0.4149303637,0.5724098456,0.5793995734,0.6571133016,1.326987792,0.5324767519,0.8072001964,1.47480426,-0.05089866705,0.3865047739,0.9402588806,1.556635788,0.754651559,1.140452901,1.781468122,1.094233142,-0.0007773324098,2.216508625,0.4031353691,0.8694589941,0.7591531266,0.5105747046,-0.7113515719,0.3483222386,0.7949934513,1.378201066,0.2076064893,0.3191298212,0.867212317,0.6725859269,0.7549706379,1.479462461,1.385465647,0.7530094413,0.9774743522,0.402394072,0.7073047866,1.3245429
1184,1.782850187,1.091403591,0.2704286048,1.82709094,1.182618059,0.09752407709,1.847622065,0.9529064921,0.8082033213,0.7228496814,0.4103172816,0.5820336154,0.7229612661,0.4105424461,0.5812614589,0.576389131,0.6597553118,1.322254586,0.5314677944,0.8100917461,1.47866819,-0.05024124721,0.3872495993,0.9419111376,1.535284342,0.7509404322,1.150344559,1.768354808,1.089285606,-0.0007671811167,2.216046582,0.4026265799,0.8725952945,0.7560591357,0.5105104069,-0.7101103558,0.3456137499,0.7994319953,1.380937786,0.2064128653,0.3197232835,0.8700372338,0.6688697233,0.7615685918,1.485499836,1.368970817,0.7475072648,0.9869796012,0.3996400484,0.7090338687,1.32664399
1185,1.774338215,1.081756601,0.2720620146,1.816566849,1.178795957,0.1013790621,1.834166796,0.9409990894,0.8203297645,0.7138355533,0.4061140217,0.5909475873,0.7139495198,0.4062901113,0.5900635321,0.5733786324,0.6624572714,1.316331902,0.5302562702,0.8129617589,1.482448221,-0.04951974284,0.3878630358,0.9436042982,1.513359956,0.7475169296,1.160056993,1.754454579,1.083958691,-0.0008565930212,2.215306705,0.4020486385,0.8756608568,0.7527527556,0.5104858432,-0.7090056294,0.3427498182,0.8040879169,1.383654851,0.2049389435,0.3203640247,0.8731073501,0.6645022732,0.7686779512,1.491877261,1.352667279,0.7423235302,0.9967229713,0.3966993427,0.7105991275,1.328973533
1186,1.765573131,1.071944862,0.273864088,1.805250574,1.174923424,0.1054521856,1.820613861,0.9296628488,0.8326971411,0.7046410583,0.402063844,0.5998021961,0.7047553377,0.4021822932,0.598813999,0.5703474631,0.6650683413,1.309775047,0.5288988397,0.8158406344,1.486123986,-0.04878235829,0.3883647798,0.9453216692,1.491052769,0.7442889285,1.169684993,1.739860377,1.078017288,-0.001124597903,2.214408934,0.4013958562,0.8786662904,0.7490861919,0.5104218754,-0.7081427004,0.3398460062,0.8088279332,1.386251993,0.203288431,0.3209948582,0.8763787429,0.6597499709,0.7760848088,1.498427559,1.336312683,0.7374359704,1.006835861,0.393707846,0.7120266139,1.331323518
1187,1.756517297,1.06206924,0.2758804701,1.793130503,1.17076067,0.109672313,1.80703486,0.9189284332,0.8453019655,0.6954250976,0.3981667219,0.6085594378,0.6955382016,0.3982256346,0.6075104503,0.5672720318,0.6674400332,1.303139149,0.5274521542,0.8187582406,1.489674302,-0.04807716369,0.3887746877,0.9470449952,1.468553763,0.7411602507,1.179324806,1.724665219,1.071223815,-0.00164898184,2.213473448,0.4006621064,0.8816216827,0.74491179,0.5102389994,-0.7076278872,0.3370172769,0.8135174477,1.388629173,0.20156518,0.3215578659,0.8798069028,0.6548785603,0.7835729527,1.504984889,1.319666032,0.7328204675,1.017448988,0.3908020101,0.7133405604,1.333485375
1188,1.747135049,1.052229551,0.2781554295,1.780195319,1.166065856,0.113969144,1.793504481,0.9088234243,0.858140207,0.6863480277,0.3944200577,0.6171808805,0.6864589833,0.3944243645,0.616150018,0.5641257629,0.669426348,1.296979029,0.5259728214,0.8217438702,1.493077078,-0.04745205918,0.3891128439,0.9487543322,1.44605461,0.7380304477,1.189074062,1.708962226,1.063337937,-0.002506391733,2.212620659,0.3998407377,0.8845364619,0.7400819,0.5098573613,-0.7075685447,0.3343778012,0.8180205266,1.390686459,0.1998731557,0.3219942777,0.8833466093,0.6501528344,0.7909235757,1.511384681,1.302487626,0.7284511499,1.028692405,0.3881188295,0.714563316,1.335249812
1189,1.73739278,1.042524427,0.2807319149,1.766434036,1.160594788,0.118273274,1.78010027,0.8993722801,0.8712073383,0.6775715229,0.3908186947,0.6256276067,0.6776798355,0.3907802977,0.6247293179,0.5608794142,0.6708837292,1.29184914,0.5245173348,0.824826244,1.496309311,-0.04695476808,0.3893995862,0.9504280628,1.423747615,0.7347947053,1.199031708,1.692844814,1.054116388,-0.003772447919,2.211971216,0.3989245687,0.8874193164,0.7344487677,0.5091966696,-0.7080729382,0.3320408349,0.8221999927,1.39232393,0.1983164296,0.322244441,0.8869518714,0.6458364475,0.7979152441,1.517463512,1.284539075,0.7243002424,1.040695696,0.3857957226,0.7157154451,1.336406724
1190,1.727258958,1.033051122,0.2836517496,1.751836216,1.154100596,0.1225162837,1.76690237,0.8905963446,0.8844984587,0.6692584261,0.3873550614,0.6338602097,0.6693640782,0.3872929572,0.6332444478,0.5575017157,0.6716708225,1.288303586,0.5231419673,0.8280335585,1.499347176,-0.04663285928,0.3896554909,0.9520430547,1.401825793,0.7313438657,1.209297939,1.676407055,1.043312868,-0.005521866368,2.211646022,0.3979059634,0.8902781706,0.7278644491,0.5081760055,-0.7092499653,0.330118669,0.8259176327,1.393441603,0.1969992015,0.322247879,0.8905759313,0.6421918479,0.8043241235,1.523058922,1.265583369,0.7203376719,1.053588358,0.3839703141,0.7168159932,1.336745156
1191,1.717162872,1.023781133,0.2868515022,1.736279767,1.147068976,0.1267769391,1.754332788,0.8831970555,0.8977595738,0.6616907043,0.384204284,0.641767303,0.661786707,0.3841327565,0.6416537412,0.554457246,0.6719281301,1.28589443,0.5218510928,0.8313714373,1.502056826,-0.04637998925,0.3898213035,0.9536511022,1.379866904,0.7276292155,1.219723748,1.659363732,1.030534473,-0.007609521014,2.211688924,0.396945575,0.8930133822,0.7205690901,0.5067382784,-0.7111920375,0.3286859897,0.8293749923,1.39362307,0.1959677248,0.3219328926,0.8943758569,0.6387701879,0.8106768155,1.528544094,1.24605555,0.7166967712,1.067436521,0.3826880149,0.717700179,1.336175222
1192,1.707431122,1.014494206,0.2902014419,1.719776174,1.139905734,0.1311153606,1.742633937,0.8774041568,0.9108065151,0.654927779,0.3813716833,0.649335487,0.6550033085,0.38129606,0.6499395001,0.5521326453,0.67178753,1.283805341,0.5207123439,0.8347303267,1.504400422,-0.04600247873,0.389772261,0.9553210923,1.357553883,0.7236250497,1.230108214,1.641515046,1.015735838,-0.009934148028,2.212090128,0.3960297235,0.8954850237,0.7128381554,0.5048378195,-0.7138234254,0.3277903779,0.832739724,1.392758014,0.1952285216,0.3212395528,0.8985001238,0.635178657,0.8173950199,1.534277346,1.226530249,0.7133777438,1.082117148,0.3819488315,0.7181791837,1.334869926
1193,1.697815712,1.005093682,0.2937006725,1.702458966,1.132336794,0.1354960081,1.731525246,0.872626899,0.9237992193,0.6487243611,0.378680351,0.656678526,0.6487740271,0.3786065376,0.6581399666,0.550271127,0.6711812324,1.282037244,0.5197575845,0.8380501258,1.506495646,-0.04550580043,0.3895095403,0.95702601,1.335132891,0.7193487355,1.240516252,1.623034341,0.9992835103,-0.01258082109,2.21280265,0.3949870337,0.897721123,0.7045659837,0.5024949382,-0.7169907338,0.3273882365,0.8359060552,1.391194045,0.1947409853,0.3202054593,0.902871702,0.6316434771,0.8241810641,1.540079209,1.206883753,0.7102424503,1.097511507,0.3817115542,0.718318796,1.333002985
1194,1.688027021,0.9956704591,0.2973596791,1.684419108,1.124278355,0.1398982406,1.720665008,0.8684563834,0.9369091002,0.6428151337,0.376074625,0.6638686804,0.6428390665,0.3760088241,0.6662518881,0.5485549747,0.6701457472,1.280548927,0.5189388687,0.8413697242,1.508419407,-0.04492694009,0.3891077597,0.9586687755,1.31278694,0.7149716456,1.251003609,1.60406641,0.9817315522,-0.01562705471,2.21374907,0.393852782,0.8997723667,0.6956768759,0.499874155,-0.720576578,0.3273605132,0.8388585638,1.389230046,0.1944393156,0.3189567249,0.9073520254,0.6283108241,0.8308413387,1.545734595,1.186935855,0.7073012761,1.113486924,0.3818688242,0.718278518,1.330699426
1195,1.67777514,0.9863161789,0.3011877451,1.66574673,1.115646354,0.1442999214,1.709708545,0.8644853059,0.9503075941,0.6369333455,0.37349993,0.6709777069,0.6369371172,0.3734483739,0.6742715049,0.5466669466,0.6687181862,1.279298958,0.5182078332,0.8447285185,1.510248564,-0.04430309297,0.3886414258,0.9601524731,1.290697871,0.7106651101,1.26162246,1.584757535,0.9636334566,-0.01915428821,2.214851569,0.3926626805,0.9016896836,0.6860956681,0.4971405878,-0.7244645725,0.3275880069,0.8415832673,1.387164939,0.1942573451,0.317619284,0.9118023027,0.6253254533,0.8371813514,1.551028685,1.16650435,0.7045647171,1.12990832,0.3823135763,0.7182186842,1.328083791
1196,1.666769874,0.9771230991,0.3051931454,1.646531175,1.106356408,0.1486770907,1.698308438,0.8603077772,0.9641663889,0.6308110279,0.370902596,0.6780771592,0.6308054934,0.3708713041,0.6821948458,0.5442902206,0.666936125,1.278246012,0.5175159016,0.8481662727,1.512060034,-0.04367161899,0.388184828,0.9613804402,1.269046411,0.7066003351,1.272421366,1.565255538,0.9455420871,-0.02324796261,2.216032094,0.3914527614,0.9035244236,0.6757480427,0.4944597774,-0.7285394354,0.3279518344,0.8440673979,1.385297918,0.1941284762,0.3163188042,0.9160836841,0.622830713,0.8430057036,1.55574685,1.145404794,0.7020433114,1.146638236,0.3829393606,0.7183002818,1.325280429
1197,1.65472071,0.9681840014,0.3093830993,1.62686104,1.096323782,0.1530036969,1.686114588,0.8555191926,0.9786574061,0.6241791186,0.3682297323,0.6852384762,0.6241802322,0.3682242865,0.6900178159,0.5411083361,0.6648375091,1.27734893,0.5168143948,0.8517230282,1.513930838,-0.04306996762,0.3878119784,0.9622563103,1.248012161,0.7029483599,1.283445337,1.545709876,0.9280096421,-0.0279975409,2.217212468,0.3902593011,0.9053284566,0.6645607144,0.4919975674,-0.7326871781,0.3283336339,0.8462992444,1.38392859,0.1939856812,0.3151806376,0.9200573568,0.6209686792,0.8481180963,1.559674688,1.123450335,0.6997476013,1.163536707,0.383640535,0.7186848272,1.322413674
1198,1.641336749,0.9595921354,0.3137634816,1.606824202,1.085463392,0.1572513832,1.672774123,0.8497161534,0.9939525298,0.6167674917,0.3654291535,0.6925328563,0.6167961575,0.3654544885,0.6977360769,0.536805131,0.6624606034,1.276566536,0.5160545487,0.8554390627,1.515938106,-0.04253557231,0.3875965965,0.9626840123,1.227773504,0.6998800558,1.294736009,1.526271785,0.9115876444,-0.03349647131,2.218314421,0.3891187852,0.9071541912,0.6524614928,0.4899200371,-0.7367953831,0.328615506,0.8482680605,1.383357004,0.1937615678,0.3143298139,0.9235845702,0.6198804113,0.8523213628,1.562598168,1.10045161,0.6976881274,1.180460981,0.3843123291,0.7195342952,1.319607922
1199,1.626654128,0.951672319,0.319165413,1.586213668,1.074116392,0.161638468,1.65818147,0.8433801287,1.010247393,0.6083434552,0.3626427536,0.7001452376,0.6084334557,0.3627188457,0.7056102036,0.5313884572,0.6595309049,1.276656777,0.5150401958,0.8597137849,1.518026062,-0.04228955323,0.3876270576,0.962515756,1.207969852,0.6973387247,1.306750413,1.507078405,0.8959843411,-0.03958412582,2.219277304,0.3881059565,0.9091104925,0.6389111822,0.4880199919,-0.7412778992,0.3286960857,0.8499975354,1.383517205,0.1933143123,0.3138822728,0.9267317473,0.6196559458,0.8556918172,1.564367861,1.075571759,0.6957952156,1.198370929,0.3849372187,0.7210236061,1.316256451
1200,1.611050041,0.9445031918,0.3260448077,1.564888598,1.062541787,0.1663231621,1.642688109,0.8371798846,1.027494451,0.599124382,0.35997136,0.7081132769,0.5993107331,0.3601264106,0.7138011973,0.525230689,0.6558469464,1.2780929,0.5137744573,0.8646971111,1.520097763,-0.04234292752,0.3878352306,0.961799558,1.188298082,0.6951142514,1.319699312,1.488124589,0.8804663164,-0.04605886552,2.220218787,0.3872284898,0.911234425,0.6237861627,0.4859872657,-0.7464646418,0.3286915852,0.8514813177,1.384087324,0.1927073874,0.3137430503,0.9296913717,0.6202647949,0.8584445557,1.565142048,1.048615474,0.6940100599,1.217930644,0.3856714711,0.723052386,1.311919393
1201,1.594683568,0.9378169134,0.3338251112,1.542975241,1.050541596,0.1711688483,1.62656991,0.8309961592,1.045480558,0.5894478411,0.3573236996,0.7162724516,0.5897530462,0.3575748613,0.7221405837,0.5185061636,0.6515747111,1.280394258,0.5124557908,0.8700727776,1.522158846,-0.04248237476,0.3880914256,0.9607245275,1.168967153,0.6931540128,1.333236372,1.469283526,0.8649362783,-0.0529727306,2.221263208,0.3864177987,0.9134398569,0.6075584781,0.4838674258,-0.7521320679,0.3287579393,0.852685829,1.384975133,0.1921153605,0.3137484371,0.9325023265,0.6216163395,0.8606065552,1.565157153,1.020298754,0.6923674764,1.23853654,0.38661555,0.7253923004,1.30696151
1202,1.577576001,0.9314237611,0.3419563404,1.520469588,1.037999456,0.1760654779,1.609943158,0.8247827945,1.064018251,0.5794901106,0.3547062449,0.7244487184,0.579924004,0.355059591,0.7304503939,0.5112174639,0.6469745121,1.28306902,0.5111074805,0.8756186974,1.52420581,-0.04266351846,0.3883766644,0.9594502085,1.150014375,0.691485941,1.347026461,1.450299378,0.8493827683,-0.06035516444,2.22236705,0.385668247,0.9156785553,0.5905837962,0.481814832,-0.7580630202,0.3288801565,0.8536763701,1.386072763,0.1915433725,0.3138403942,0.9351806139,0.6234440374,0.862297771,1.564642389,0.9911698458,0.6909844745,1.259592493,0.3876973331,0.72791481,1.301733236
1203,1.559748431,0.9251328623,0.3498896625,1.497367211,1.0247995,0.1809040224,1.592924643,0.8184931167,1.082920825,0.5694277587,0.3521249135,0.7324684636,0.5699875026,0.3525754435,0.7385531145,0.5033676433,0.6423054235,1.285624812,0.509752736,0.8811127704,1.526236005,-0.04284211829,0.3886724148,0.9581362452,1.131477662,0.6901375826,1.360735311,1.430915262,0.8337957139,-0.0682351197,2.223486838,0.3849740705,0.9179022188,0.5732175822,0.479984662,-0.7640399906,0.3290434733,0.8545179564,1.387272189,0.1909965635,0.3139609234,0.9377424572,0.6254816696,0.8636393188,1.563826556,0.9617781546,0.689976131,1.280503498,0.3888442244,0.7304926269,1.296585395
1204,1.541221872,0.9187523495,0.3570774813,1.473663242,1.01082643,0.1855765007,1.575631737,0.8120800118,1.102002398,0.5594376524,0.3495851579,0.7401585542,0.5601077325,0.3501168023,0.746271735,0.4949601913,0.6378253959,1.287568818,0.5084147564,0.8863328903,1.528247614,-0.04297408538,0.3889605855,0.9569423955,1.1133956,0.6891361005,1.374029501,1.410873196,0.8181664263,-0.07664104227,2.224579141,0.3843293638,0.9200624801,0.5558150456,0.4785330459,-0.7698449887,0.3292333461,0.855275309,1.388465235,0.1904800811,0.3140520667,0.9402043047,0.6274632002,0.8647533585,1.562937973,0.9326743161,0.6894558571,1.300675821,0.3899831669,0.7329996415,1.29186918
1205,1.522017208,0.9120895767,0.3629734877,1.449352284,0.9959656215,0.1899759869,1.558182414,0.805496,1.121077928,0.5496969246,0.3470920402,0.7473463342,0.5504491385,0.3476776686,0.7534297442,0.485998936,0.6337914348,1.288407905,0.5071167412,0.8910569486,1.530239605,-0.04301546602,0.3892234974,0.9560285199,1.095807434,0.6885083089,1.386576434,1.389914034,0.8024876635,-0.0856008029,2.225600584,0.3837280853,0.9221109113,0.5387311723,0.477617097,-0.7752594886,0.3294354301,0.8560128654,1.389543574,0.1899990767,0.3140559069,0.9425828136,0.6291227165,0.8657630138,1.562204491,0.904410148,0.6895356152,1.319517019,0.3910407091,0.7353108287,1.287936123
1206,1.502154956,0.9049513998,0.367032672,1.42442828,0.980103232,0.1939965968,1.540695211,0.7986933077,1.139963196,0.5403828978,0.3446502908,0.7538595685,0.5411763342,0.3452517265,0.7598510737,0.4764878843,0.6304598391,1.287648759,0.5058818491,0.8950628381,1.532211632,-0.04292239385,0.3894438296,0.9555545456,1.07875298,0.6882807428,1.398044288,1.367777395,0.786753757,-0.09514157641,2.226507825,0.383164081,0.9239990309,0.5223208425,0.4773948423,-0.780064454,0.3296355445,0.8567948106,1.390398728,0.1895586904,0.3139145694,0.9448948135,0.630194448,0.8667923296,1.561853561,0.8775384826,0.6903260852,1.336435834,0.3919431242,0.7373021311,1.285138059
1207,1.480631013,0.8978090574,0.3699409136,1.397920243,0.9628731845,0.1976597668,1.522059278,0.7911977802,1.159668366,0.5310740088,0.3422913116,0.7599603815,0.5318607886,0.3428320555,0.7656903055,0.4656814246,0.6275815298,1.285072894,0.5046477498,0.8985463628,1.534186873,-0.04274009492,0.3897165481,0.9555580707,1.062378608,0.6884075453,1.409007537,1.34486699,0.771394566,-0.1056623818,2.227273205,0.3826172004,0.9257171135,0.5057203266,0.4779226314,-0.7845648174,0.3298537208,0.85753594,1.391161079,0.1891232781,0.3136859213,0.9472545566,0.6310461637,0.8675822726,1.561643878,0.8506275056,0.6920158163,1.352261948,0.3927654555,0.739198946,1.283117453
1208,1.456894986,0.8911182315,0.3726026206,1.369316333,0.9442109921,0.2010911157,1.501571116,0.7828325149,1.180912298,0.5213779899,0.3400572032,0.7659457754,0.5221190711,0.3404504673,0.7711849656,0.4531887019,0.6247875189,1.281031042,0.5033477566,0.9018561325,1.536157554,-0.04253784098,0.3901355892,0.955856158,1.046707323,0.6888610374,1.420100321,1.321666522,0.7566582514,-0.1173617022,2.227922644,0.382106615,0.9273030543,0.4881305935,0.4791055141,-0.7891631289,0.3301106244,0.8581533864,1.39199043,0.1886678917,0.3134807262,0.9496782288,0.6321164805,0.8678952582,1.561199499,0.8223552318,0.6946203736,1.368031069,0.3936152573,0.7412738945,1.281326386
