frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz
1857,0.5276377248,0.2510276434,0.4037664093,0.6701950659,0.2581122059,0.2316323695,0.5737373706,0.3412242681,-0.006592306667,2.819022727,0.5839717121,0.8200519792,NaN,NaN,NaN,NaN,NaN,NaN,1.123467407,0.4881591576,1.425619488,3.809074274,0.6300069399,0.5073229561,2.384495971,0.7145893305,0.5407059736,2.405291878,1.120512621,0.2860908064,0.9999553831,0.3802542253,-0.963875134,0.2061496229,0.7708178596,-1.314250821,0.9122976851,0.2627789088,0.3595666579,2.505948178,0.788346383,0.04396053881,3.072026803,0.5659088884,0.8005034732,4.181726918,0.8072969633,-0.3140818027,3.922878077,0.6962917068,0.5091609319
1858,0.5253873457,0.2504100219,0.4047028327,0.6681695516,0.2575391789,0.2326497176,0.5718756835,0.3406321783,-0.005549838895,2.809257491,0.57578834,0.8266031692,NaN,NaN,NaN,NaN,NaN,NaN,1.12151284,0.488589251,1.427992163,3.776316268,0.6143019202,0.5209756762,2.374539477,0.7045753506,0.5446598055,2.389601326,1.107606726,0.2904349115,0.9973272482,0.3782014439,-0.9647181451,0.20589839,0.7705676305,-1.314102482,0.9098120611,0.2605877977,0.361625542,2.50151751,0.7780603151,0.04498774172,3.056245977,0.5506193062,0.8140083216,4.153997862,0.791409844,-0.3253325681,3.888481966,0.6812338519,0.5200419727
1859,0.5231250164,0.2498101156,0.4054949338,0.6660917325,0.2570616396,0.2335226385,0.5699585951,0.340010706,-0.004686548622,2.797832952,0.5674826733,0.8351405753,NaN,NaN,NaN,NaN,NaN,NaN,1.118447943,0.4896284491,1.43060964,3.742451406,0.5978608034,0.5358644482,2.362223567,0.6942303434,0.5494414525,2.371836771,1.093783657,0.2958128546,0.9934543636,0.3766430035,-0.9663372276,0.2055401533,0.7705209772,-1.314062061,0.9058833203,0.2586604326,0.363999474,2.49425109,0.7674526819,0.04613035074,3.039069039,0.5333774963,0.8279371627,4.124949189,0.7750273522,-0.33784162,3.853204993,0.6658583255,0.5326127035
1860,0.5208677297,0.2492436956,0.4061470395,0.6639633562,0.2567063208,0.2342523505,0.5679887317,0.3393655714,-0.004006335644,2.784670503,0.5592260491,0.8458890312,NaN,NaN,NaN,NaN,NaN,NaN,1.114094969,0.4913971555,1.433522739,3.707599787,0.5806372256,0.5521108451,2.347361982,0.6836595736,0.5550922764,2.351873184,1.079068961,0.3023705472,0.988158112,0.3756733362,-0.9688330669,0.2050700875,0.7706987722,-1.314125313,0.9003752699,0.2570813597,0.3667169701,2.483891109,0.7566727171,0.04741463218,3.020584817,0.5140800967,0.84218563,4.09464766,0.7581475715,-0.3517348363,3.817235728,0.6501726651,0.5471031582
1861,0.5184701514,0.2486605953,0.4066852272,0.6616830362,0.2564550088,0.2348970113,0.5658914556,0.3386541204,-0.003469313262,2.769062302,0.5497349256,0.8592891111,NaN,NaN,NaN,NaN,NaN,NaN,1.108702701,0.4936453245,1.436732707,3.670120235,0.5627018255,0.5704050406,2.329848599,0.6716796077,0.5617904072,2.32940685,1.062605774,0.309805739,0.9819364354,0.3748293452,-0.9720896809,0.2044608792,0.771031621,-1.314312573,0.8936953128,0.2556633614,0.3699466376,2.470306746,0.7446931311,0.04890889495,2.999027907,0.4918543241,0.8579858115,4.06177172,0.7403496843,-0.3670085783,3.778448209,0.6339229131,0.5641448741
1862,0.5158098933,0.2480071773,0.4071395523,0.6591776455,0.2562622228,0.235513853,0.5636126355,0.3378346545,-0.003026545332,2.750582038,0.5378942197,0.8754086434,NaN,NaN,NaN,NaN,NaN,NaN,1.102643346,0.4960706131,1.440194827,3.628678926,0.5441478796,0.5911143747,2.309821179,0.6573246948,0.5696201686,2.304363662,1.043742065,0.3177355415,0.9753530471,0.3736559116,-0.9758958342,0.2037059668,0.7714249671,-1.314631772,0.8862903587,0.2541734226,0.3737894195,2.453698962,0.7306086722,0.05063171237,2.973023497,0.4661942699,0.8763434933,4.025295108,0.7213251983,-0.3835079209,3.735074078,0.6169130632,0.5839512948
1863,0.5129382767,0.2472939077,0.4075206065,0.6564912899,0.2561137118,0.2361029229,0.5611855697,0.3369142435,-0.002668171021,2.729574497,0.5241285001,0.893915885,NaN,NaN,NaN,NaN,NaN,NaN,1.095924379,0.4987151036,1.443890946,3.583858123,0.5249639355,0.6138796199,2.287459686,0.6410270995,0.5784840883,2.276962575,1.022810894,0.3261869589,0.9683279566,0.3722594966,-0.9802094792,0.2028315441,0.7718618111,-1.315059929,0.8780837882,0.2526276405,0.378172365,2.434307589,0.7147519778,0.05253676907,2.943247922,0.4375480859,0.8968191328,3.985727068,0.7012402138,-0.4011284705,3.687839488,0.5992383216,0.6061295522
1864,0.5099065633,0.2465311897,0.4078392434,0.6536680655,0.2559951775,0.236664449,0.5586434889,0.3358998939,-0.00238414545,2.706386175,0.5088633678,0.9144818396,NaN,NaN,NaN,NaN,NaN,NaN,1.088553453,0.5016210238,1.447803045,3.536241743,0.5051397693,0.6383449045,2.262944634,0.6232196162,0.5882868904,2.24742244,1.000145692,0.33518934,0.9607809371,0.3707464092,-0.9849885962,0.2018636933,0.7723250538,-1.31557398,0.8689993743,0.2510424144,0.3830224979,2.412372583,0.6974559418,0.05458016853,2.910379377,0.4063651371,0.9189779183,3.943576192,0.6802602304,-0.4197625159,3.637472509,0.5809951329,0.6302908454
1865,0.5067659633,0.2457293611,0.408106551,0.6507520581,0.2558922754,0.2371988094,0.5560195626,0.3347985483,-0.002164254842,2.681365185,0.4925255697,0.9367801644,NaN,NaN,NaN,NaN,NaN,NaN,1.080538393,0.5048307798,1.451913197,3.48641518,0.4846664325,0.6641574514,2.236457113,0.604335637,0.5989354827,2.215962074,0.9760802957,0.3447743717,0.9526315718,0.3692228042,-0.9901911625,0.2008283937,0.7727974955,-1.316150793,0.8589612507,0.2494345131,0.3882668357,2.388134064,0.6790537145,0.0567203887,2.875097772,0.3730960254,0.9423895968,3.89935052,0.6585500197,-0.4392992306,3.584702957,0.562281222,0.6560500997
1866,0.5035676436,0.2448986916,0.408333823,0.6477873416,0.2557906142,0.2377065063,0.5533469061,0.3336170857,-0.001998132321,2.654861173,0.4755430536,0.9604870169,NaN,NaN,NaN,NaN,NaN,NaN,1.07188721,0.5083869833,1.456203519,3.434965134,0.4635362341,0.6909673342,2.208178818,0.5848092012,0.6103388789,2.182800327,0.9509489816,0.3549760227,0.9437993021,0.3677946867,-0.9957751407,0.1997515307,0.7732618371,-1.316767189,0.8478938832,0.2478211297,0.3938324046,2.361832366,0.6598786914,0.05891819031,2.838084606,0.3381925339,0.9666282475,3.853557631,0.6362735051,-0.4596248908,3.530262231,0.5431955645,0.6830256283
1867,0.5003627349,0.2440493793,0.4085325298,0.6448179759,0.2556757532,0.2381881414,0.5506585864,0.3323623204,-0.001875274363,2.627225247,0.4583449656,0.9852808436,NaN,NaN,NaN,NaN,NaN,NaN,1.0626081,0.5123324759,1.460656115,NaN,NaN,NaN,2.178292096,0.5650750249,0.6224080561,2.148156153,0.9250865054,0.3658304403,0.9342034772,0.3665679232,-1.001698485,0.1986589028,0.7737006836,-1.317399954,0.835722044,0.2462199262,0.3996462492,2.333708087,0.6402644908,0.06113647774,2.800022854,0.3021074937,0.9912720025,3.806704734,0.6135936496,-0.4806231067,3.474883154,0.5238382833,0.7108387976
1868,0.497202339,0.2431915479,0.4087142884,0.6418880042,0.2555331986,0.2386443956,0.547987628,0.3310410017,-0.001785057926,2.598809928,0.441361591,1.010842109,NaN,NaN,NaN,NaN,NaN,NaN,1.052709455,0.5167103484,1.465253018,NaN,NaN,NaN,2.146979997,0.5455685135,0.6350557474,2.112248689,0.8988281379,0.3773757968,0.9237634052,0.365648259,-1.007919169,0.1975762278,0.7740965507,-1.318025848,0.8223707889,0.2446490658,0.4056354393,2.304002147,0.6205449195,0.06334011218,2.761596871,0.265294572,1.015902711,3.759298756,0.5906723512,-0.5021750691,3.419299822,0.504310474,0.7391136953
1869,0.4941375349,0.2423352431,0.4088908314,0.6390414498,0.2553483975,0.2390760111,0.5453670178,0.3296598138,-0.001716758243,2.569969103,0.4250242374,1.036852966,NaN,NaN,NaN,NaN,NaN,NaN,1.042199873,0.5215639558,1.469976119,NaN,NaN,NaN,2.114426333,0.5267257553,0.6481961684,2.075297335,0.8725097028,0.3896520883,0.9123984069,0.3651413429,-1.014395229,0.1965291477,0.7744318724,-1.318621616,0.8077654379,0.2431272355,0.4117270704,2.272955852,0.6010539287,0.06549567709,2.723492305,0.2282079836,1.040105548,3.711846426,0.5676703463,-0.5241598112,3.364247456,0.4847139586,0.7674767998
1870,0.4911394604,0.2414091722,0.4090054367,0.6362439501,0.2550261658,0.2394160431,0.5427546872,0.3281564666,-0.001725534645,2.540986563,0.4095886074,1.062944467,NaN,NaN,NaN,NaN,NaN,NaN,1.031015224,0.5267999666,1.47475309,NaN,NaN,NaN,2.080748295,0.5088372434,0.6616930956,2.037467226,0.846331985,0.4026607175,0.8999593287,0.3651062746,-1.021149807,0.1954885222,0.7746780061,-1.31921791,0.7917523817,0.2415814248,0.4177810519,2.240748972,0.581994113,0.06752182917,2.686317278,0.1911203844,1.063408988,3.664797291,0.5445862353,-0.5465001322,3.310395879,0.4649564288,0.7955090923
1871,0.4882148445,0.2403811948,0.4090123997,0.6334958488,0.2545126809,0.239608027,0.5401409051,0.3265078966,-0.001855975234,2.512180045,0.3953878919,1.08874913,NaN,NaN,NaN,NaN,NaN,NaN,1.019126851,0.5323768352,1.479520481,NaN,NaN,NaN,2.046093144,0.4922642651,0.6754127637,1.998944879,0.8205657002,0.4164042493,0.8863250474,0.3656480305,-1.028197125,0.1944446709,0.7748364798,-1.319834107,0.7742135378,0.2399848,0.423666864,2.207587254,0.5636413347,0.06933895831,2.650714791,0.1543849874,1.085341043,3.618623943,0.5215196553,-0.5691231495,3.258445269,0.4450383237,0.8227896795
1872,0.485468219,0.2393195479,0.4089401355,0.6308932097,0.2538549463,0.2396685151,0.5376072455,0.3247791783,-0.002081350288,2.483958481,0.3829683036,1.113953762,NaN,NaN,NaN,NaN,NaN,NaN,1.006596658,0.5384151038,1.484273383,NaN,NaN,NaN,2.01069325,0.4775473353,0.6892754852,1.959985009,0.7956492912,0.4309274795,0.8714571338,0.3669401052,-1.035481741,0.1934522923,0.774934681,-1.320430038,0.7551281042,0.2384250257,0.4293263054,2.173753616,0.5464369142,0.07091897808,2.617428299,0.1185735281,1.105491037,3.573869299,0.4987765542,-0.5919108249,3.209179952,0.4251961424,0.8489460487
1873,0.483004268,0.2382918301,0.40881718,0.6285321464,0.2530993735,0.239614144,0.5352354768,0.323034841,-0.002374806263,2.456734782,0.3728732498,1.138246809,NaN,NaN,NaN,NaN,NaN,NaN,0.9934864309,0.5450342437,1.489006935,NaN,NaN,NaN,1.974784668,0.4652236979,0.7032033937,1.920846415,0.772017434,0.4462775466,0.8553173251,0.3691545442,-1.042947948,0.1925660157,0.7749996685,-1.320965545,0.7344758311,0.2369885475,0.4347017085,2.13953406,0.5308183965,0.07223581373,2.587207274,0.08425297851,1.123451432,3.53107869,0.4766556545,-0.6147425367,3.163387966,0.4056600152,0.8736083628
1874,0.4807863865,0.237387529,0.4086960294,0.6264088224,0.2523704935,0.2395181414,0.5330372907,0.3213047485,-0.002704044209,2.429673145,0.3644269437,1.163176379,NaN,NaN,NaN,NaN,NaN,NaN,0.9789044614,0.5528226659,1.494007992,NaN,NaN,NaN,1.93734522,0.4544908047,0.7178034777,1.880321632,0.7482276898,0.4630925538,0.8373362199,0.3724190419,-1.051187516,0.1917723322,0.7751773938,-1.321469472,0.711101974,0.2356885662,0.440402558,2.103424512,0.5164066826,0.07371947184,2.558191257,0.04938977544,1.140248052,3.488312291,0.4546749906,-0.6386703869,3.1186379,0.3861939919,0.8987856607
1875,0.4787449784,0.2366755363,0.4086233716,0.624485419,0.2517890113,0.2394544706,0.5309984681,0.3196134099,-0.003036803617,2.401774562,0.3566895277,1.190243881,NaN,NaN,NaN,NaN,NaN,NaN,0.9622181409,0.5621868352,1.499521962,NaN,NaN,NaN,1.897429566,0.4442998081,0.7336358848,1.837289947,0.7228939276,0.4818104082,0.8172109595,0.3767057095,-1.06065373,0.1910435395,0.775587059,-1.321973409,0.6842700719,0.234534945,0.446974309,2.064075132,0.5025661869,0.07574422407,2.528268896,0.01204247084,1.157125359,3.443598368,0.4323227526,-0.6645664833,3.072355734,0.3665569177,0.9263685392
1876,0.4769354512,0.2361918925,0.4086191472,0.6228072156,0.2513949856,0.2394409568,0.5291622536,0.3180167117,-0.003346110114,2.373211941,0.3498048963,1.219069539,NaN,NaN,NaN,NaN,NaN,NaN,0.9438769742,0.5729705317,1.505482471,NaN,NaN,NaN,1.855393301,0.434812776,0.7505554114,1.792147247,0.6965291957,0.5021822857,0.7953019468,0.3819491473,-1.071082077,0.190412825,0.7762152583,-1.322441345,0.6545884162,0.2336050412,0.4542655779,2.022006911,0.489342763,0.07820399534,2.497822181,-0.0270896862,1.174008491,3.397437166,0.4098420654,-0.6920360017,3.025121756,0.3469632429,0.9558135307
1877,0.4751574909,0.2357206348,0.4086683168,0.6211674078,0.2509610073,0.2394618117,0.5273298015,0.3163168682,-0.003638884603,2.343913123,0.3434321859,1.249259266,NaN,NaN,NaN,NaN,NaN,NaN,0.9241053125,0.5846977489,1.511798193,NaN,NaN,NaN,1.811359865,0.4257728704,0.7683991679,1.745091475,0.6692381918,0.5239449072,0.771744502,0.3878092869,-1.082238937,0.1897371836,0.7768497644,-1.322870475,0.6224097721,0.232701995,0.4620937163,1.977521024,0.4763499202,0.08097714763,2.466943724,-0.06780781965,1.190807015,3.35010789,0.3868875179,-0.7206883214,2.977274742,0.3270675941,0.9865701721
1878,0.4732592684,0.2350893316,0.4087235262,0.6194078658,0.2503084765,0.2394695578,0.52534986,0.3143660745,-0.003953187532,2.313847661,0.3373126339,1.280393459,NaN,NaN,NaN,NaN,NaN,NaN,0.9031689938,0.596936969,1.518352182,NaN,NaN,NaN,1.765493028,0.417005087,0.786978409,1.696350812,0.6412101035,0.5468121103,0.7467253309,0.3940222889,-1.093919921,0.1889160472,0.7773375789,-1.32328415,0.5881352606,0.2316846457,0.4702449781,1.93095843,0.4632953138,0.08391760685,2.435765258,-0.1098274829,1.207399863,3.301930203,0.3632488377,-0.7501549588,2.929191716,0.3066293068,1.018064221
1879,0.471369182,0.2343987431,0.4087564619,0.6176471378,0.2495501493,0.2394346941,0.5233376584,0.312294633,-0.004308517447,2.283255097,0.331706031,1.312055026,NaN,NaN,NaN,NaN,NaN,NaN,0.8815769162,0.6095927132,1.525041182,NaN,NaN,NaN,1.718212945,0.4087828665,0.8061112508,1.646376478,0.6130725438,0.5705033043,0.720679582,0.4006302016,-1.105902733,0.1880460897,0.7777539078,-1.323685427,0.5524469701,0.2307045209,0.4785240702,1.882903857,0.4503537857,0.08688541082,2.404740198,-0.1523298933,1.223668124,3.25347012,0.3393582597,-0.7800717945,2.881518207,0.2860064296,1.049718804
1880,0.4696160005,0.2337489974,0.4087391874,0.6160041599,0.2487982046,0.2393280934,0.521409145,0.3102322463,-0.004724060894,2.252377638,0.3268636362,1.343827225,NaN,NaN,NaN,NaN,NaN,NaN,0.859835146,0.6225634802,1.531763362,NaN,NaN,NaN,1.669942903,0.4013678178,0.8256164254,1.595628132,0.5854403369,0.594737663,0.6940408893,0.4076691213,-1.117963944,0.1872240232,0.7781736701,-1.324077012,0.5160278091,0.2299036697,0.4867368912,1.83394566,0.4376883058,0.08974136838,2.374333539,-0.194505108,1.239491791,3.205299685,0.3156369679,-0.8100746625,2.834905861,0.2655429832,1.080957091
1881,0.4681288728,0.2332396091,0.4086442123,0.6145982911,0.2481642577,0.23912107,0.5196810355,0.3083080122,-0.00521863428,2.221459624,0.3230277405,1.375293744,NaN,NaN,NaN,NaN,NaN,NaN,0.8384466092,0.6357413632,1.538418312,NaN,NaN,NaN,1.621108887,0.3950088173,0.8453132651,1.544573758,0.5589146626,0.6192339607,0.6672412192,0.4151686882,-1.129879026,0.1865466293,0.7786714765,-1.324461213,0.4795613659,0.2294138148,0.4946903587,1.784675646,0.4254490771,0.09234694937,2.345022025,-0.2355519403,1.254749571,3.157997221,0.2924950352,-0.8397995244,2.790012234,0.2455690607,1.111202119
1882,0.467037225,0.2329696256,0.4084444601,0.613549224,0.2477594892,0.2387853481,0.5182707154,0.3066505313,-0.005810716676,2.190746734,0.3204315592,1.40603868,NaN,NaN,NaN,NaN,NaN,NaN,0.8179109067,0.6490122418,1.544906887,NaN,NaN,NaN,1.572138844,0.3899416082,0.8650215956,1.493688843,0.5340827658,0.6437103838,0.6407106815,0.4231520261,-1.141422487,0.186110707,0.7793217026,-1.324839967,0.4437316091,0.2293563049,0.5021921388,1.735688731,0.4137733287,0.09456407027,2.317293393,-0.2746773409,1.269318662,3.112147117,0.2703319488,-0.8688827168,2.747500199,0.2264017617,1.139876534
1883,0.4662228171,0.2327750786,0.4081973452,0.6127303091,0.2474104529,0.2383763556,0.5170552764,0.3051058239,-0.006436897165,2.160248965,0.3188874657,1.435724242,NaN,NaN,NaN,NaN,NaN,NaN,0.7985255052,0.6619962135,1.551199902,NaN,NaN,NaN,1.52323176,0.3860274642,0.884638408,1.443238085,0.5111581905,0.6679571255,0.6146479685,0.43130462,-1.15229085,0.1858209648,0.7799078771,-1.325148586,0.4089745679,0.2295896611,0.5091347044,1.687352709,0.4023799899,0.09633079006,2.291340076,-0.311526607,1.283173381,3.068091033,0.2489486309,-0.8968828348,2.707788555,0.207866496,1.166482713
1884,0.4654951862,0.2324336074,0.4079569671,0.6119432795,0.2468803163,0.2379463216,0.5158420285,0.303459767,-0.007036958284,2.129905845,0.3181017483,1.464010922,NaN,NaN,NaN,NaN,NaN,NaN,0.7805322339,0.6742485945,1.557264138,NaN,NaN,NaN,1.474518309,0.3830462134,0.9040588483,1.393418028,0.4902764559,0.6917638221,0.5891891803,0.4392530301,-1.162184595,0.1855297173,0.7801640807,-1.325326115,0.3756538289,0.2299238106,0.515407195,1.639966393,0.3908989174,0.09758419553,2.267254982,-0.3458574599,1.296288802,3.026095264,0.2280075441,-0.9233581272,2.671218172,0.1896661453,1.190522804
1885,0.4648755242,0.2319564471,0.4076915815,0.6112005446,0.2461849782,0.2374624875,0.5146441345,0.3017504971,-0.007633971517,2.099857436,0.3181395368,1.490480185,NaN,NaN,NaN,NaN,NaN,NaN,0.7643440244,0.6855525783,1.562995554,NaN,NaN,NaN,1.426324978,0.3810994332,0.9230997083,1.344607679,0.4718948878,0.7148455547,0.5646690026,0.4469270117,-1.170883438,0.1852551108,0.7800904727,-1.325379717,0.3443445731,0.2303977958,0.5208121629,1.594023351,0.3793222579,0.09818432316,NaN,NaN,NaN,2.986636496,0.2076929443,-0.9479462286,2.638338336,0.1719218312,1.21141721
1886,0.4643850279,0.2313547866,0.4073695258,0.6105145235,0.2453403045,0.2368921933,0.5134748589,0.3000161365,-0.008251001955,2.070243198,0.3190628959,1.514713102,NaN,NaN,NaN,NaN,NaN,NaN,0.7503728985,0.6956897202,1.568290495,NaN,NaN,NaN,1.378978282,0.3802857533,0.9415770059,1.29718709,0.4564673516,0.736914997,0.5414221787,0.4542559728,-1.178167009,0.185015304,0.7796872474,-1.32531638,0.3156216914,0.2310480099,0.5251513481,1.550017226,0.3676395406,0.09799027985,NaN,NaN,NaN,2.950193075,0.1881889028,-0.9702867513,2.609697923,0.1547502254,1.228584275
1887,0.4642064453,0.2308008428,0.4069650861,0.610043103,0.2444828038,0.2361692691,0.5124084293,0.2982721912,-0.008959440685,2.040276739,0.3213574471,1.537514405,NaN,NaN,NaN,NaN,NaN,NaN,0.7379469024,0.7054067805,1.573282989,NaN,NaN,NaN,1.33049398,0.3810802179,0.9603754474,1.249251776,0.4436513114,0.759198359,0.518349512,0.4619974491,-1.184486888,0.184902314,0.7791073889,-1.32517048,0.287521401,0.2321302208,0.5288138592,1.506375759,0.3558851092,0.09764073466,NaN,NaN,NaN,2.915538697,0.1689622693,-0.9915362672,2.584776954,0.1372405683,1.242818818
1888,0.4644776026,0.2304499723,0.4064624907,0.6099153982,0.2437408437,0.2352497758,0.5115105509,0.296536702,-0.009816319311,2.009261693,0.3253542184,1.559918717,NaN,NaN,NaN,NaN,NaN,NaN,0.7261357915,0.7155232074,1.578158508,NaN,NaN,NaN,1.279105459,0.3837679245,0.9803234595,1.199030852,0.4327273453,0.7828851806,0.49430708,0.4708426701,-1.190444774,0.1849885936,0.778522302,-1.324985309,0.2580070535,0.2338281826,0.53227889,1.461425994,0.3441535048,0.09773129648,NaN,NaN,NaN,2.881265291,0.1495041947,-1.012956716,2.562599286,0.1186542553,1.255343462
1889,0.4651522605,0.2302881131,0.4058450928,0.6101006487,0.2431181161,0.2341345018,0.5107818312,0.2948515775,-0.0108231918,1.97747135,0.3308792997,1.581851932,NaN,NaN,NaN,NaN,NaN,NaN,0.7149630318,0.7259280052,1.582891075,NaN,NaN,NaN,1.225465167,0.3881575032,1.001152292,1.147105307,0.4235785141,0.8076310128,0.4695622498,0.4806206145,-1.196045099,0.1852630107,0.7779598321,-1.324781107,0.2275436883,0.2360668701,0.5354826346,1.415510824,0.332520894,0.09805529433,NaN,NaN,NaN,2.84758072,0.1300349431,-1.034348308,2.543029646,0.0993624454,1.26621537
1890,0.4661840918,0.2303013272,0.4050963416,0.6105680516,0.2426184275,0.2328242981,0.5102229403,0.2932587455,-0.01198165094,1.945178086,0.3377564135,1.60324033,NaN,NaN,NaN,NaN,NaN,NaN,0.7044514833,0.736509667,1.587455171,NaN,NaN,NaN,1.170224775,0.3940536276,1.022593464,1.094055826,0.4160838888,0.8330910063,0.4443818203,0.4911592464,-1.201291781,0.1857144673,0.7774478306,-1.324578106,0.1965959294,0.2387692925,0.5383612669,1.368973409,0.3210610542,0.09840543034,NaN,NaN,NaN,2.814694021,0.1107745775,-1.055512611,2.52593354,0.07973578318,1.275490027
1891,0.4675266648,0.2304758133,0.4041998184,0.6112867534,0.2422457169,0.2313201004,0.5098345952,0.2918001652,-0.01329332893,1.912653271,0.3458069561,1.624010582,NaN,NaN,NaN,NaN,NaN,NaN,0.6946234006,0.7471562289,1.591825748,NaN,NaN,NaN,1.114034977,0.4012569366,1.044378608,1.040462526,0.4101184741,0.8589197995,0.4190319956,0.5022854999,-1.20618827,0.1863318807,0.7770141524,-1.324396521,0.1656279398,0.2418565667,0.5408507758,1.32215705,0.3098453547,0.09857362151,NaN,NaN,NaN,2.782815434,0.09194304888,-1.076252661,2.511177234,0.06014467428,1.283221244
1892,0.4691334295,0.2307979158,0.4031392641,0.6122258413,0.2420040682,0.2296229445,0.5096175377,0.29051784,-0.01475989649,1.8801672,0.3548500921,1.644089732,NaN,NaN,NaN,NaN,NaN,NaN,0.6855004523,0.757755331,1.59597823,NaN,NaN,NaN,1.057545329,0.4095641011,1.066239295,0.9869047179,0.405553278,0.8847713894,0.3937783867,0.5138253049,-1.210737615,0.1871041599,0.7766866538,-1.324256551,0.1351033902,0.24524807,0.5428867922,1.27540506,0.2989428267,0.09835085345,NaN,NaN,NaN,2.75215638,0.07376028438,-1.096373037,2.498627685,0.04095953124,1.2894612
