frame,AA01_data.tx,AA01_data.ty,AA01_data.tz,AA02_data.tx,AA02_data.ty,AA02_data.tz,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz
2333,0.7121080966,0.4879309811,0.6032220601,0.7806224071,0.7005462393,0.7386734356,0.5436686484,0.3404128451,0.53742899,0.3378560431,0.3573686209,0.3738015561,0.3138520483,0.1867100551,0.2232705789,0.1828490051,0.3125891134,-0.6788846362,0.02429213744,0.4081172997,0.990703605,0.01294554637,0.2628132746,-0.6186044899,-0.1863202012,0.2166714869,-0.5630222278,-0.01000926061,0.2214586165,0.8421987441,-0.4524392356,-0.2042101193,0.1302762404,-0.1046171291,0.3649681091,0.9410460504,1.745048556,0.2574735663,1.328150596,-0.4565100733,-0.1728154337,-0.04380963654,0.1340090757,0.4366448446,-0.7528664631,-0.1848790017,0.2168675181,-0.5612996119,-0.479796378,-0.2839268441,0.05155825752,-0.01139520656,0.1235850395,-0.4265342063,-0.4105079639,-0.1394674006,0.2215489151
2334,0.712486771,0.4885213869,0.6020383812,0.7815179371,0.7016135059,0.7366213469,0.544362218,0.3410438601,0.536943733,0.3386526275,0.358392896,0.373239005,0.3145237698,0.187484822,0.2230020637,0.1827588679,0.3124892001,-0.6788862755,0.02487789934,0.4079998074,0.9910763501,0.01257465999,0.2633372321,-0.6189842244,-0.1872694527,0.2175649082,-0.5630706329,-0.009400183901,0.2210012583,0.8421116342,-0.4525753732,-0.2046247286,0.1293696493,-0.1044940111,0.3645735225,0.9413706551,1.746170703,0.2563857077,1.327181573,-0.4566056851,-0.1730347672,-0.04271347027,0.1343304247,0.4369115383,-0.7536283282,-0.1857219845,0.2176883066,-0.5615531466,-0.4803362895,-0.2855886417,0.05211975423,-0.01203476112,0.1248344018,-0.4265307109,-0.4107583543,-0.1389158239,0.2208608249
2335,0.7128436083,0.4890525139,0.6007788704,0.7823600153,0.7025778569,0.7345220262,0.5450520955,0.3416418808,0.5363631044,0.3394364473,0.3593675217,0.3726031762,0.3151200875,0.1882397596,0.2226463643,0.1825636216,0.3125074334,-0.6789520731,0.02535054322,0.407893222,0.9913699175,0.01226646272,0.2638221016,-0.6194770981,-0.188237207,0.2184450574,-0.5632623445,-0.008781123222,0.2206527254,0.8419454426,-0.4527400565,-0.2048964793,0.1284909838,-0.1043459376,0.3641915777,0.9416436527,1.747074278,0.2553679833,1.326260743,-0.4567049295,-0.1731047109,-0.04178114267,0.1345142888,0.4372979912,-0.754432445,-0.1865912155,0.2185091431,-0.5619051426,-0.4808135966,-0.2869534127,0.05237180828,-0.01267670125,0.1260262201,-0.4266653134,-0.4110363169,-0.1383166614,0.2201732179
2336,0.7131675718,0.4895198337,0.5994208895,0.783127628,0.7034128784,0.7323746833,0.5457366368,0.3422011346,0.5356754457,0.3402011825,0.3602849611,0.3718876093,0.3156180203,0.1889788156,0.2221886319,0.1822347914,0.3126667395,-0.6791237246,0.02565213089,0.4078091195,0.9915633631,0.01206210682,0.2642526031,-0.6201076059,-0.1892180779,0.2193090747,-0.5636303473,-0.008164308253,0.2204607503,0.8416842672,-0.4529437705,-0.2049736899,0.1276484465,-0.1041772839,0.3638183577,0.9418421356,1.747675941,0.2544555311,1.325410689,-0.4568099052,-0.1729819892,-0.04106112825,0.1345345954,0.4378298834,-0.7552806992,-0.1874845821,0.2193310427,-0.5623742729,-0.4812054648,-0.2879218847,0.05222638058,-0.01332645771,0.1271487595,-0.4269694487,-0.4113534062,-0.1376492675,0.2194922349
2337,0.7134761427,0.4899433313,0.5979203564,0.7838912367,0.704215236,0.7299883141,0.5464157914,0.342770653,0.5347345984,0.3409901849,0.3611523848,0.3709477353,0.3160410764,0.1896718695,0.2215311594,0.1817530615,0.3130117086,-0.6793667216,0.02595495857,0.4076895514,0.9916636709,0.01172200076,0.2647150334,-0.6209170471,-0.190315373,0.2201914223,-0.5642272415,-0.007470110482,0.2203476675,0.8412279205,-0.4531459372,-0.2048813127,0.1268044435,-0.1038855584,0.3635176876,0.9420606435,1.748154879,0.2536413148,1.324366106,-0.4569550598,-0.1727102252,-0.04058942946,0.1342924798,0.4386193472,-0.756266553,-0.1884669797,0.2201842637,-0.5629951717,-0.4815335676,-0.2887037592,0.05187848986,-0.01410961565,0.1283193712,-0.4274260827,-0.4116832155,-0.1369246365,0.2187825837
2338,0.7137935116,0.490337283,0.5962866212,0.7847118567,0.7050652379,0.7272784144,0.5470938705,0.3433798476,0.5334929602,0.3418326021,0.3619837743,0.3697298789,0.3164335078,0.1902996319,0.2206497829,0.1811510147,0.3135293382,-0.6796105325,0.02640903861,0.407496798,0.9917016382,0.01107630953,0.2652722056,-0.6218896619,-0.1915791627,0.2211113899,-0.5650325861,-0.006645382919,0.2202163433,0.8405546453,-0.4533097184,-0.2046983251,0.1259279448,-0.1034157919,0.3633215885,0.9423696282,1.748703493,0.2528790271,1.32298068,-0.4571504397,-0.1723700328,-0.04031420676,0.1337785439,0.4396770008,-0.7574277527,-0.1895671898,0.2210809513,-0.5637585081,-0.4818368261,-0.2895294346,0.05154184583,-0.01507757878,0.1296083414,-0.427984342,-0.4119931783,-0.1361783945,0.2180211457
2339,0.7141180395,0.4906887093,0.594577356,0.7855533428,0.7059111812,0.7244035637,0.5477748479,0.343993287,0.5320867542,0.3426998182,0.3627815697,0.3683639802,0.316802544,0.1908823783,0.2196403138,0.1804775643,0.3141569433,-0.6798425565,0.02692232295,0.4072733201,0.9916921547,0.01027011284,0.2658741975,-0.6229638228,-0.1929250001,0.2220438829,-0.5659694186,-0.005743083247,0.2200853807,0.8397666216,-0.4534520663,-0.2044535862,0.1250373626,-0.1028439794,0.3631794976,0.9427097915,1.749257153,0.2521437352,1.32145573,-0.4573624139,-0.1719729039,-0.0401516088,0.1331001837,0.440876429,-0.7586825729,-0.1907296758,0.2219955073,-0.5646166973,-0.4821188238,-0.2903290855,0.05115786642,-0.01612503059,0.1309341594,-0.4286248703,-0.4122864499,-0.1354263441,0.2172325181
2340,0.7144470831,0.4909846726,0.5928504641,0.7863782223,0.7067003495,0.7215220214,0.548461372,0.344575117,0.5306522352,0.3435618196,0.3635478328,0.3669801075,0.3171541055,0.1914404099,0.218599047,0.1797807954,0.3148326831,-0.6800500815,0.02740173495,0.4070622871,0.9916503939,0.009447380265,0.2664716351,-0.6240773522,-0.1942696903,0.2229642299,-0.5669603653,-0.004817552316,0.2199733817,0.8389662876,-0.4535910447,-0.2041751395,0.1241511558,-0.1022467242,0.3630422376,0.9430214594,1.74974986,0.2514091685,1.319992792,-0.4575587276,-0.1715297384,-0.04001742252,0.1323637735,0.4420914684,-0.7599495474,-0.1919000326,0.2229029425,-0.565521859,-0.4823841131,-0.2910313346,0.05066902623,-0.01714756148,0.132216225,-0.4293282962,-0.4125673273,-0.134683497,0.2164413879
2341,0.7147769731,0.4912122741,0.591164102,0.7871476847,0.7073789755,0.7187917288,0.5491547493,0.3450890198,0.5293256875,0.3443871825,0.3642842174,0.3657084776,0.3174927863,0.1919940287,0.2176227859,0.1791079287,0.3154955964,-0.6802203273,0.02775314454,0.4069076009,0.991591851,0.008750936833,0.2670156653,-0.6251675509,-0.1955313219,0.2238481526,-0.5679276504,-0.003924531267,0.2198989356,0.8382563511,-0.4537458661,-0.2038901758,0.1232878175,-0.1017012841,0.3628620773,0.9432445836,1.750114246,0.2506476918,1.318793616,-0.4577085321,-0.1710508587,-0.03982709191,0.1316746296,0.4431961914,-0.7611475371,-0.1930250205,0.2237788675,-0.5664258234,-0.4826382599,-0.2915632364,0.05001886362,-0.01804171295,0.1333748383,-0.4300752534,-0.4128412843,-0.1339640442,0.2156725414
2342,0.7151030435,0.4913586545,0.5895766931,0.7878216314,0.7078922974,0.7163703434,0.5498549905,0.3454982417,0.5282434349,0.3451431249,0.3649920015,0.3646794586,0.3178218988,0.1925635422,0.2168088269,0.1785053381,0.3160855935,-0.6803404621,0.02788139985,0.406853877,0.9915323357,0.008322489189,0.2674579231,-0.6261712199,-0.1966292324,0.2246717404,-0.5687931125,-0.003121111741,0.2198806404,0.8377397731,-0.4539368628,-0.2036250473,0.1224658683,-0.1012855664,0.3625926827,0.9433187754,1.750281636,0.249830418,1.31806016,-0.4577823422,-0.1705460182,-0.03949575133,0.1311370336,0.4440649055,-0.7621957197,-0.1940525371,0.224599462,-0.5672801411,-0.4828878257,-0.2918503788,0.04915190399,-0.01870496433,0.1343311468,-0.4308463633,-0.41311494,-0.1332813727,0.2149508663
2343,0.7154408639,0.4914293419,0.5878661178,0.7884296218,0.7082926452,0.7138893657,0.5505548496,0.3458704606,0.5270816171,0.345792406,0.3656632996,0.3635680404,0.3180873381,0.1931116728,0.2158994896,0.1778005641,0.3167861631,-0.6803162839,0.02756206559,0.4069590493,0.9914743661,0.008120375715,0.2678137453,-0.6272856021,-0.1977465995,0.2254536625,-0.5698525803,-0.002199131233,0.2200148091,0.8371717984,-0.454162685,-0.2030936411,0.1216376448,-0.1007748507,0.362403051,0.9433548586,1.750411627,0.2490586712,1.317455387,-0.4579223497,-0.1697941105,-0.03926657319,0.1305231524,0.4450950692,-0.7632306553,-0.1951821694,0.2253739787,-0.5684123401,-0.4830861606,-0.2917926107,0.04790125794,-0.01927861706,0.135149079,-0.4317743287,-0.4135499126,-0.1325421284,0.2142467564
2344,0.7157966815,0.4914410986,0.585898234,0.789020506,0.7086570082,0.7110596513,0.551250072,0.3462677074,0.5255883279,0.3463544055,0.3662922089,0.3621277652,0.3182640589,0.1936041973,0.2147084747,0.1768818214,0.3177215792,-0.680132344,0.0268117779,0.4071966579,0.9914064804,0.007982249843,0.26813637,-0.628643283,-0.1990319773,0.2262264305,-0.5712880456,-0.001029565954,0.2203176284,0.8363630606,-0.4544064574,-0.202164279,0.1207735771,-0.1000082398,0.3624047339,0.9434675729,1.750620806,0.2483985023,1.316653773,-0.4582119966,-0.1687087826,-0.03930927579,0.1296437458,0.44655964,-0.7643779727,-0.1965372571,0.2261310015,-0.5699852399,-0.4832121705,-0.2914266672,0.04627224883,-0.01991877917,0.135932971,-0.4329228863,-0.4142037629,-0.1316979716,0.2135272735
2345,0.7161498812,0.4913972853,0.5838639779,0.7895807467,0.7089656649,0.7081578735,0.5519428396,0.3466436884,0.5240079373,0.3468788137,0.3668820209,0.3606073617,0.318396644,0.1940655803,0.2134410727,0.1758855159,0.3187450488,-0.6798939907,0.02589555452,0.4074863311,0.9913243353,0.007866678653,0.2684343484,-0.6300834038,-0.2003552501,0.2269865775,-0.5728496639,0.0002095744009,0.2206871359,0.8354990287,-0.4546668745,-0.2010937635,0.1199182472,-0.09916038105,0.3624672218,0.9436013249,1.750774017,0.2477663748,1.31587446,-0.4585359329,-0.1675014512,-0.03942918048,0.1286594438,0.4481465845,-0.765541651,-0.1979538649,0.2268752847,-0.5717023357,-0.4833128795,-0.2908828419,0.04446793428,-0.02054703194,0.136665242,-0.4341687484,-0.4149287916,-0.1308283637,0.2128126298
2346,0.7164781489,0.4913003273,0.5819547763,0.7900948359,0.7091970924,0.7054609418,0.5526334354,0.3469509701,0.5225849176,0.3474133011,0.3674349625,0.3592561548,0.3185277703,0.1945196165,0.2123033832,0.174947463,0.3197118349,-0.6797067656,0.02507739924,0.4077491268,0.9912243649,0.007730440031,0.2687158256,-0.6314446633,-0.2015884611,0.2277297344,-0.5742867089,0.001338542343,0.2210208305,0.8347641507,-0.4549438848,-0.2001380518,0.1191146529,-0.09840672706,0.3624614929,0.9436993413,1.750734683,0.2470774914,1.315336231,-0.4587806286,-0.166383553,-0.03943247892,0.1277296944,0.4495441364,-0.7666271608,-0.1992703939,0.2276103297,-0.5732660523,-0.4834372921,-0.290291985,0.04269069427,-0.02108662662,0.1373283655,-0.4353880386,-0.4155786378,-0.1300115924,0.2121233494
2347,0.7167575337,0.4911517514,0.5803625545,0.7905453773,0.7093280359,0.703246014,0.5533203114,0.3471410265,0.5215638492,0.3480035945,0.367952237,0.3583240523,0.3186982759,0.1949894535,0.2115022895,0.1742028664,0.3204792042,-0.6796764185,0.02462030668,0.4079074592,0.9911037371,0.0075285786,0.2689885565,-0.6325653223,-0.2026057432,0.2284506376,-0.5753476153,0.002175901722,0.2212157329,0.8343418821,-0.4552386877,-0.1995522479,0.1184042377,-0.09792353789,0.3622600087,0.9437037254,1.750364856,0.2462459053,1.315257539,-0.4588343396,-0.1655665316,-0.03912624322,0.1270127677,0.4504407974,-0.7675414373,-0.2003275027,0.2283383969,-0.5743777986,-0.4836363637,-0.2897855201,0.04114218611,-0.02146243861,0.1379048474,-0.4364562949,-0.4160082587,-0.1293248045,0.2114802531
2348,0.7169937296,0.4909212887,0.5789404043,0.7909650094,0.7093032183,0.7013348938,0.5540287872,0.3472204491,0.5208071654,0.3486465022,0.3684340878,0.3576755791,0.3188833683,0.1954761759,0.2109071693,0.1735786695,0.3211759918,-0.6796972218,0.02440735999,0.4079995907,0.9909315717,0.007405006597,0.269227458,-0.6335566271,-0.2034539294,0.2291587773,-0.5761489841,0.002816417788,0.2213469244,0.8341536046,-0.45553805,-0.1992202216,0.1177623856,-0.09768900011,0.3618687936,0.9435628174,1.749751156,0.2452610151,1.315567787,-0.4587230302,-0.1648923507,-0.03858537122,0.1264056549,0.4509788872,-0.7683575781,-0.2011901007,0.2290723239,-0.5751741064,-0.4838220525,-0.2892225695,0.03956642672,-0.02162132301,0.1383468431,-0.4374955907,-0.4162447728,-0.1287294843,0.2108214664
2349,0.7172111424,0.4905885923,0.5774401271,0.7913906913,0.7091039583,0.6993916212,0.5547780601,0.3472323872,0.5200309794,0.3493057971,0.3688801336,0.3570239834,0.3190359216,0.1959628445,0.2102683418,0.1729211919,0.3219978962,-0.6796161782,0.02415678636,0.4081109968,0.9906889591,0.007493986217,0.2694095658,-0.6346191381,-0.2042616529,0.2298645653,-0.5769647293,0.003466737216,0.2215449004,0.834003032,-0.4558322213,-0.198868729,0.1171417859,-0.09755118162,0.3613916539,0.9432849065,1.749061773,0.2441797659,1.316048019,-0.4585492876,-0.164090079,-0.03801138765,0.1257181423,0.4514966252,-0.7691979207,-0.2020254454,0.2298194723,-0.5759775224,-0.4838945167,-0.2884055529,0.03763523794,-0.02158419212,0.1386367042,-0.4386848465,-0.4164179593,-0.128139752,0.2100897163
2350,0.7174125451,0.4901693118,0.575902221,0.7918099789,0.7087605499,0.6974570809,0.5555559688,0.3471823673,0.5192605264,0.3499761475,0.3692899318,0.3563926827,0.3191618248,0.1964450934,0.2096146754,0.1722443097,0.3229041497,-0.6794683844,0.02388345488,0.4082358857,0.9903915936,0.007734694547,0.2695454341,-0.6357248365,-0.2050273515,0.230563545,-0.5777786614,0.004111985714,0.2217895639,0.833896332,-0.4561285963,-0.1985165262,0.1165487299,-0.09749191862,0.3608486853,0.9429014714,1.748280134,0.2430168805,1.316694091,-0.4583176124,-0.163201646,-0.03740209666,0.1249767602,0.4519765852,-0.7700441858,-0.2028294465,0.2305730658,-0.5767677717,-0.4838886927,-0.287381665,0.03544115446,-0.02138837799,0.1388020944,-0.4399843604,-0.4165378679,-0.1275609589,0.2093129255
2351,0.717600441,0.4896788704,0.5743673871,0.7922101467,0.7083030275,0.6955724101,0.5563501431,0.3470758083,0.5185211087,0.3506520231,0.369662963,0.3558051288,0.3192667507,0.1969184571,0.2089750876,0.1715619349,0.3238543607,-0.6792891146,0.02360205852,0.4083684854,0.990055229,0.008066068197,0.2696454484,-0.6368457641,-0.2057496493,0.2312512538,-0.578574562,0.004737162391,0.2220608867,0.8338395349,-0.4564347236,-0.198182287,0.1159894168,-0.09749331321,0.3602598995,0.9424442586,1.747389594,0.2417871891,1.317502051,-0.4580326097,-0.1622688394,-0.03675557405,0.1242078648,0.4524013307,-0.7708780563,-0.2035982088,0.2313262986,-0.5775245586,-0.4838399369,-0.2861986887,0.03307629536,-0.02107152143,0.1388704414,-0.4413543011,-0.4166147878,-0.1269985402,0.2085189918
2352,0.7177770732,0.4891324681,0.5728765293,0.7925781993,0.7077611734,0.6937790023,0.5571480099,0.3469180263,0.5178380979,0.3513277006,0.3699986353,0.3552848079,0.319356162,0.1973783724,0.208378543,0.170888008,0.3248085108,-0.6791138236,0.02332711701,0.4085030397,0.9896956749,0.008426808989,0.2697198326,-0.637954017,-0.2064273534,0.2319232247,-0.5793361859,0.00532714122,0.2223389145,0.8338385344,-0.4567583051,-0.1978846012,0.1154699556,-0.09753772553,0.3596452185,0.9419452813,1.746373441,0.2405056421,1.318468137,-0.4576989906,-0.1613333029,-0.03607016819,0.1234376416,0.4527534136,-0.7716811772,-0.2043280272,0.2320723375,-0.5782275706,-0.4837840179,-0.2849049963,0.03063235946,-0.0206715636,0.1388689387,-0.4427547025,-0.416659243,-0.1264580138,0.2077357886
2353,0.7179444364,0.4885450887,0.5714707517,0.7929008854,0.707164531,0.6921185066,0.557936802,0.3467142418,0.5172369357,0.3519972722,0.3702962918,0.3548552405,0.31943532,0.1978201839,0.2078540504,0.1702364899,0.3257269458,-0.6789781451,0.02307298141,0.408633805,0.9893287935,0.008755392777,0.2697786589,-0.6390217393,-0.2070594476,0.2325749884,-0.580047264,0.005866674214,0.2226037715,0.8338990917,-0.4571071921,-0.1976419712,0.11499637,-0.09760776363,0.3590244718,0.941436813,1.745214905,0.2391873221,1.319588788,-0.4573215723,-0.1604365351,-0.03534449575,0.1226921099,0.453015375,-0.7724351568,-0.2050153806,0.2328043263,-0.5788564813,-0.4837571025,-0.2835495386,0.02820062703,-0.02022673424,0.1388245509,-0.4441454632,-0.416681984,-0.1259449768,0.2069911654
2354,0.7181042919,0.4879315118,0.5701913522,0.7931647157,0.7065424213,0.6906328227,0.5587035689,0.3464695907,0.5167431342,0.3526546555,0.3705552197,0.354539982,0.319509295,0.1982391514,0.2074306599,0.1696213538,0.3265703619,-0.6789178852,0.0228538406,0.4087550477,0.9889704945,0.008990081341,0.2698318613,-0.6400211164,-0.207645085,0.2332020764,-0.5806915054,0.006340396247,0.2228356644,0.8340268417,-0.4574893805,-0.197472811,0.1145746055,-0.09768627077,0.3584173968,0.940951378,1.743897162,0.2378474554,1.320860636,-0.4569052768,-0.1596198892,-0.0345774322,0.1219971292,0.4531697471,-0.7731215656,-0.2056569226,0.2335153909,-0.5793909532,-0.483795737,-0.2821818221,0.02587196826,-0.01977553649,0.1387640246,-0.4454863474,-0.4166939778,-0.1254650992,0.2063129491
2355,0.7182581846,0.4873063293,0.5690798136,0.7933559827,0.7059239657,0.6893640918,0.5594351901,0.3461891355,0.5163822749,0.3532936061,0.3707746618,0.3543626212,0.319582979,0.1986304606,0.2071374594,0.1690565763,0.3272997842,-0.6789690122,0.02268372936,0.4088610424,0.9886367315,0.009068937294,0.2698892521,-0.640924368,-0.2081835778,0.2338000255,-0.5812526008,0.006732831498,0.2230148872,0.834227303,-0.4579130038,-0.1973954443,0.1142105383,-0.09775631028,0.3578436412,0.9405217373,1.74240334,0.2365014215,1.322280511,-0.4564551283,-0.1589245739,-0.03376809717,0.1213784067,0.4531990556,-0.7737219361,-0.2062494705,0.2341986464,-0.5798106412,-0.4839368238,-0.280851875,0.02373685877,-0.01935672829,0.138713902,-0.4467369896,-0.4167063945,-0.1250241159,0.2057289454
2356,0.7184074634,0.4866839661,0.5681777921,0.7934607836,0.7053381123,0.6883546834,0.56011839,0.3458778816,0.5161800074,0.3539077322,0.3709538297,0.3543467797,0.3196611015,0.1989892366,0.2070035707,0.1685561291,0.3278765403,-0.6791676419,0.02257653839,0.4089460708,0.9883434963,0.008929841952,0.2699605417,-0.6417037407,-0.2086743857,0.234364382,-0.5817142243,0.007028401444,0.2231218243,0.8345058893,-0.4583863251,-0.197428104,0.1139099871,-0.0978011478,0.3573227687,0.9401808705,1.740716531,0.2351647626,1.323845431,-0.4559762485,-0.1583916552,-0.03291583438,0.1208615073,0.4530858241,-0.7742177608,-0.2067899924,0.2348472054,-0.5800951955,-0.4842175927,-0.2796102009,0.02188540249,-0.01900930053,0.1387005405,-0.4478569021,-0.4167305917,-0.1246278154,0.2052669409
2357,0.7185533037,0.4860787065,0.5675271029,0.7934650461,0.7048136683,0.6876471781,0.560739756,0.3455407942,0.5161620465,0.3544905111,0.3710919198,0.3545161112,0.3197482464,0.1993105597,0.2070581464,0.1681339695,0.3282622273,-0.6795500189,0.02254602602,0.4090044216,0.9881068144,0.008510516144,0.2700553614,-0.6423314998,-0.2091171015,0.2348907083,-0.582060037,0.007211434387,0.2231369546,0.8348679248,-0.4589177259,-0.197588932,0.1136787262,-0.09780423096,0.3568742676,0.9399619545,1.7388198,0.2338531918,1.3255526,-0.4554738513,-0.15806206,-0.03202018648,0.1204718646,0.4528125789,-0.7745904903,-0.2072755918,0.2354541876,-0.5802242633,-0.4846755676,-0.2785077213,0.02040736219,-0.01877245163,0.1387501365,-0.4488054846,-0.4167780958,-0.1242820271,0.2049547065
2358,0.7186674339,0.4854111862,0.567170455,0.7933172198,0.7042504222,0.6873309198,0.5613264814,0.3450917549,0.5164983685,0.3550667602,0.3711652919,0.3550619712,0.3198523974,0.1996345466,0.2074275283,0.1677463873,0.3284867461,-0.6801296315,0.0225341749,0.4090974634,0.9879225346,0.00773805166,0.2701803743,-0.6427398496,-0.2094138999,0.2353821179,-0.582117507,0.007223955474,0.2230279695,0.835484212,-0.459593711,-0.1980015159,0.1135641509,-0.09789502498,0.3564684339,0.9396869699,1.736562932,0.2324261467,1.327833836,-0.454775811,-0.1579834421,-0.03093487762,0.120240431,0.4520848246,-0.7747700757,-0.2076146684,0.2360573605,-0.5799379337,-0.48525197,-0.2774057203,0.01919841285,-0.0184965529,0.1387219298,-0.449614453,-0.4167066917,-0.124038396,0.2047364837
2359,0.7187332826,0.484624205,0.5670688605,0.7930101373,0.7035617945,0.6873879465,0.5619056464,0.3444836201,0.5172314727,0.3556512153,0.3711645047,0.3560392876,0.3199682423,0.1999851275,0.2081285856,0.1673535165,0.328618403,-0.6808582311,0.02249048748,0.4092640145,0.9877676026,0.006658763371,0.2703271535,-0.6429354137,-0.2095247956,0.2358458214,-0.5818325494,0.007057897735,0.2228075844,0.8364247593,-0.4604413057,-0.198691013,0.1135748369,-0.09815558444,0.3560650085,0.9392286104,1.733899713,0.2308019291,1.330889212,-0.4538028933,-0.1581202774,-0.02959280593,0.1201435674,0.4507915935,-0.7747506793,-0.2077747034,0.2366812517,-0.5791519662,-0.4858730561,-0.2761748589,0.0180914216,-0.01806788011,0.1385190396,-0.4503524493,-0.4164388261,-0.1239117973,0.2045504508
