frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz,F15_data.tx,F15_data.ty,F15_data.tz,F17_data.tx,F17_data.ty,F17_data.tz,F18_data.tx,F18_data.ty,F18_data.tz,F19_data.tx,F19_data.ty,F19_data.tz,F20_data.tx,F20_data.ty,F20_data.tz
467,0.4531500708,-0.3536760863,-0.2212775785,0.5963135019,-0.1567884368,-0.1648459522,0.5645406172,-0.1908928168,-0.1287968786,0.3285044338,0.1016325116,-1.667051202,1.721435422,-0.5640485364,1.051806429,0.8349509881,-0.3105225642,0.3565070558,1.588358617,-0.6367057112,1.033973318,2.109686304,-0.4969984701,1.087359987,-0.766695247,-0.7936357398,-1.757130616,0.4641918156,-0.1336141314,-1.778862368,-0.8573328182,-0.694648556,-1.832209828,1.597282941,-0.9148035179,-1.980648986,2.432692215,-0.6982735705,1.441034675,-0.2522589331,-0.2377611701,0.2431187374,-0.1517174864,-0.3590293842,-0.963807842,2.726382447,-0.5792379208,-1.256470632,0.2350221184,-0.5143043578,0.8254938396,0.4751981591,-0.4589341724,-0.7465080448,2.638896787,-0.5958547098,-1.03246541,1.291876786,-0.6932678411,-1.954728107,2.292976824,-0.6970547114,-1.16020213,0.3412115402,-0.5144525785,-0.7599998546
468,0.45152697,-0.353255132,-0.2221529463,0.5962379355,-0.1556712572,-0.1700139648,0.5650593352,-0.1902762767,-0.1325969107,0.3290836142,0.103206952,-1.671898063,1.718872043,-0.558568061,1.051152859,0.8163928526,-0.3159037809,0.3526488366,1.584764005,-0.635636913,1.035471676,2.092361396,-0.4975521926,1.089524489,-0.7672167534,-0.7987885518,-1.764241755,0.4392304977,-0.1273119242,-1.767714496,-0.8585142197,-0.6941020657,-1.835149377,1.592848812,-0.9174740969,-1.983314582,2.429670506,-0.6946816604,1.441434029,-0.2518828948,-0.2365199313,0.2371353845,-0.1747457242,-0.3566646526,-0.9771850848,2.715035475,-0.5775392525,-1.261927455,0.2266068322,-0.516875731,0.8253630795,0.4555638598,-0.4503258772,-0.7494661676,2.643939906,-0.5986095822,-1.034369913,1.290571846,-0.6928778224,-1.956172315,2.291351118,-0.6940339476,-1.159681512,0.325124436,-0.5122468499,-0.7692514595
469,0.4477324788,-0.3511931984,-0.2225205454,0.5945978086,-0.1522573489,-0.1747385473,0.564115356,-0.1902172198,-0.1363085378,0.3269917082,0.1067032987,-1.675877406,1.712559315,-0.555819157,1.052849693,0.7994916554,-0.3265220196,0.3487623342,1.57921478,-0.6340790441,1.039993791,2.073788709,-0.4978344968,1.088345296,-0.7689622411,-0.803145933,-1.775087444,0.4111916395,-0.1184136658,-1.757722912,-0.8600101172,-0.6909142495,-1.836399893,1.58831938,-0.9191747439,-1.984661172,2.42525624,-0.6930269154,1.443048545,-0.2566972345,-0.2345309571,0.2326560466,-0.1982392251,-0.3554984522,-0.9884408327,2.701951861,-0.5768603324,-1.267051,0.2186442766,-0.5155089586,0.8242828752,0.4386228042,-0.441201245,-0.7507556351,2.646682919,-0.6017362875,-1.035747872,1.286819429,-0.6900353483,-1.957831298,2.287326557,-0.6917395298,-1.159009233,0.3105136689,-0.5092378543,-0.7765615694
470,0.4441805477,-0.3490259321,-0.2221900701,0.5931206689,-0.1491386892,-0.1787077041,0.5632229225,-0.1903473267,-0.1393859718,0.3242695567,0.1099158951,-1.678156789,1.705253167,-0.5533111283,1.055928335,0.7841631479,-0.3375841503,0.3456185969,1.574080175,-0.6318405812,1.044619998,2.055338585,-0.4977203768,1.086873094,-0.7706406776,-0.8080074505,-1.784611831,0.3842412418,-0.1086714067,-1.748326218,-0.8610308081,-0.6878223217,-1.835405096,1.584732546,-0.9199296498,-1.985027081,2.421441442,-0.6914411006,1.44516365,-0.2617439527,-0.2324340863,0.2289070864,-0.2200217165,-0.3547274009,-0.9987535094,2.68888307,-0.5762812974,-1.271616977,0.2124612678,-0.513002278,0.823333334,0.4226563892,-0.431930006,-0.7520247616,2.64853693,-0.6041153533,-1.036369904,1.283487283,-0.6873632082,-1.958950934,2.283219898,-0.689576312,-1.157861864,0.2977139656,-0.5058699746,-0.7822893164
471,0.4416953094,-0.3475376434,-0.2194877506,0.5926289419,-0.1477469731,-0.1803001975,0.5625294,-0.1900345476,-0.1402588551,0.3206240342,0.1109854389,-1.675192708,1.694182596,-0.5516032117,1.063241834,0.7700763562,-0.3463956272,0.3445275054,1.569647487,-0.6273146859,1.049403826,2.037935948,-0.4969730485,1.087573529,-0.7724628047,-0.8155791254,-1.789276332,0.3607313101,-0.09810999466,-1.739381848,-0.8613500067,-0.6867788031,-1.82769676,1.583829761,-0.9184651368,-1.981876599,2.419239206,-0.6893014488,1.44964982,-0.2681514124,-0.2297431135,0.2278119037,-0.2381255264,-0.3530223817,-1.008948588,2.67544078,-0.5752771573,-1.273081653,0.2101384029,-0.5092951155,0.8244815616,0.406518379,-0.4221155293,-0.752712981,2.648645278,-0.6056087763,-1.03400637,1.283184025,-0.689407073,-1.957110969,2.278917218,-0.6884870132,-1.153770438,0.2882398507,-0.5059776849,-0.7859945852
472,0.4400407254,-0.3464202595,-0.2162943425,0.5928287515,-0.1472618459,-0.1811664521,0.5624563137,-0.1897284549,-0.1405648866,0.3171073028,0.1111359972,-1.670831303,1.682696929,-0.5496371925,1.071518321,0.7573810148,-0.3536378992,0.3444545168,1.56594748,-0.6223012569,1.053904392,2.021367316,-0.4962073017,1.088518663,-0.7743846562,-0.8241017011,-1.791497164,0.3404082895,-0.08697319655,-1.731208,-0.8609092271,-0.686622675,-1.817899985,1.584079105,-0.9161665189,-1.977958232,2.418547598,-0.68675472,1.45406018,-0.2731014639,-0.2273422897,0.2273186811,-0.2538251387,-0.3510539086,-1.018025769,2.663013621,-0.5745157199,-1.274082756,0.2097907239,-0.5051419955,0.825980797,0.3907679968,-0.4122625727,-0.7545064136,2.647847793,-0.6054620527,-1.030886973,1.28392397,-0.6919505738,-1.95442348,2.275429354,-0.6873643097,-1.149367362,0.2800778254,-0.5058564935,-0.7883706877
473,0.442191964,-0.3472754919,-0.2128500271,0.5960809436,-0.1501887475,-0.1812053916,0.5657820651,-0.1897210814,-0.1402368871,0.3166662123,0.1078492886,-1.664739323,1.675197863,-0.5449279544,1.078794845,0.7493521786,-0.3572632232,0.3465494388,1.566078878,-0.6179624276,1.056033751,2.00837826,-0.4962506165,1.091979353,-0.7757487076,-0.8358518703,-1.787807041,0.3294349523,-0.07640104428,-1.723762328,-0.8581310179,-0.6903512938,-1.807926456,1.587673082,-0.913732003,-1.973931732,2.423668849,-0.6820445776,1.455886631,-0.2678419936,-0.2262889944,0.2265247777,-0.2645655939,-0.3498823814,-1.024408002,2.655389462,-0.5739936372,-1.275290166,0.2141702265,-0.5033643471,0.828605677,0.3755149017,-0.4029492885,-0.7596056287,2.647704241,-0.6016685605,-1.027167999,1.288725776,-0.6950303659,-1.950055954,2.27641426,-0.6855151455,-1.145637773,0.2737050703,-0.5048009639,-0.7894351092
474,0.4463074088,-0.3490711111,-0.2086766711,0.6009002918,-0.1550131757,-0.1801994686,0.5706705334,-0.1897576566,-0.1390878717,0.3172375937,0.1025848091,-1.656395805,1.668377376,-0.5392602377,1.086787025,0.7444658182,-0.3592109881,0.3502729304,1.568124291,-0.6132224273,1.057139996,1.997349055,-0.4965777194,1.09663997,-0.7768288033,-0.8494733728,-1.780248303,0.3234949593,-0.06543070746,-1.717055745,-0.8540716011,-0.6961940892,-1.796152182,1.593649269,-0.9104915574,-1.968938494,2.431825384,-0.6763452413,1.456996582,-0.258086367,-0.2255889444,0.2262277202,-0.2719318642,-0.3491098033,-1.029122928,2.649851862,-0.5735775638,-1.275912435,0.2219867185,-0.5021149493,0.8321042213,0.3608166668,-0.3939127325,-0.766386808,2.646838535,-0.5953671524,-1.022418093,1.296010515,-0.6990943313,-1.944279653,2.279514614,-0.6834976234,-1.141709295,0.2694020787,-0.5037986763,-0.7890692891
475,0.4492104411,-0.3500215808,-0.2060825225,0.6045216254,-0.1589775552,-0.1802570732,0.5743682093,-0.189242061,-0.1391341194,0.3171944199,0.09919515081,-1.650756787,1.66112833,-0.5329046164,1.093237863,0.7373750979,-0.3588050598,0.3531726666,1.567698281,-0.6086048958,1.057929285,1.984967433,-0.4969842938,1.097921671,-0.7782195164,-0.8593153587,-1.774026263,0.3183063908,-0.05393802224,-1.711854183,-0.8507209952,-0.7002540983,-1.786896295,1.597513786,-0.9068806485,-1.965821325,2.437321529,-0.6714389003,1.45738668,-0.2510150229,-0.2253105211,0.2247904123,-0.2796454881,-0.3455649637,-1.033546561,2.644641298,-0.5738678204,-1.278055901,0.2269300894,-0.50025506,0.8341476589,0.3456473384,-0.3857357343,-0.7766794931,2.643313799,-0.5855808434,-1.018943209,1.300790263,-0.700830244,-1.940231066,2.283423306,-0.679772063,-1.140126195,0.2625286117,-0.4998136892,-0.789262808
476,0.4504955619,-0.3499577832,-0.2061191575,0.6065922516,-0.1623726026,-0.1822324187,0.5764921547,-0.1881284755,-0.1412924999,0.3160477868,0.09839770216,-1.649147666,1.653849924,-0.5245262413,1.097307431,0.7269432888,-0.3534254173,0.3549733,1.563871163,-0.6044176751,1.058476402,1.970688987,-0.496838131,1.091053945,-0.7808475354,-0.8644257634,-1.768497101,0.314757881,-0.04038067088,-1.708625557,-0.8477186514,-0.7017564367,-1.780084728,1.598332927,-0.9022350012,-1.96607501,2.439461345,-0.667285196,1.456242345,-0.2470685549,-0.2266561022,0.2213249418,-0.2882335828,-0.3380175203,-1.036923851,2.641392202,-0.5759780092,-1.282896116,0.2282728131,-0.4971909394,0.8337102443,0.3301787864,-0.3788044869,-0.7918746623,2.635250256,-0.5690093928,-1.017573581,1.30126421,-0.6983168354,-1.938941346,2.289275318,-0.6728169098,-1.142738719,0.2525162045,-0.4907318226,-0.789667392
477,0.4515427052,-0.3496335943,-0.2074683955,0.6083724305,-0.1659754894,-0.1849650945,0.5783277133,-0.1867994012,-0.1443495605,0.3147676493,0.09845922806,-1.649323442,1.646896893,-0.5147057888,1.100251275,0.7154212497,-0.3445995255,0.3566466705,1.558789092,-0.6004383184,1.058625045,1.955944721,-0.4964665049,1.08008824,-0.784019959,-0.8675555403,-1.762119601,0.3141320406,-0.0258216262,-1.706818601,-0.8443684821,-0.7024867268,-1.774014401,1.598107982,-0.8968385857,-1.96791151,2.440790771,-0.6632011301,1.454050905,-0.2434564508,-0.2290750292,0.2169041221,-0.2959069774,-0.3282713062,-1.039204204,2.640032873,-0.5792572601,-1.289137411,0.2285464444,-0.4935655239,0.8321357176,0.3146922012,-0.3725608661,-0.8103853221,2.624844555,-0.5482755139,-1.017045814,1.300210871,-0.6937163582,-1.938724468,2.296838089,-0.6640615392,-1.147521656,0.2413108285,-0.4785880335,-0.789624518
478,0.4518425354,-0.3486707201,-0.2088768739,0.6094956306,-0.1677791237,-0.1875352056,0.5796235026,-0.1853225219,-0.1471166961,0.3138875892,0.09953884991,-1.65089059,1.639109697,-0.5065749384,1.1029508,0.7025440405,-0.3378605205,0.3575976569,1.552695427,-0.5963977973,1.058746809,1.940383274,-0.4970910819,1.073665678,-0.7859579501,-0.8686094028,-1.75877144,0.3127740556,-0.01405047181,-1.705664807,-0.8421929874,-0.7024177715,-1.770561223,1.596757878,-0.8925820543,-1.969239033,2.440496738,-0.6600337774,1.452784022,-0.242513522,-0.2300450871,0.2128583454,-0.3029003575,-0.3176813023,-1.042827988,2.636244662,-0.5816559397,-1.295175966,0.2263300466,-0.4901271534,0.8306650467,0.2983674684,-0.3661229018,-0.8295804265,2.616308789,-0.5312826907,-1.016538708,1.299497409,-0.6898756319,-1.938642225,2.302765024,-0.6564247997,-1.151200751,0.2280545972,-0.4665546138,-0.7906680414
479,0.4498618213,-0.346166336,-0.210707694,0.6086661568,-0.1662050987,-0.1900504346,0.5792179681,-0.1831400741,-0.1498167152,0.3132500788,0.1035063686,-1.656006382,1.628753296,-0.5016872276,1.10539645,0.6869447752,-0.3348289859,0.3569253342,1.54325367,-0.5915719866,1.059366141,1.922470698,-0.4994978317,1.075342175,-0.7864612427,-0.8647557275,-1.760976072,0.3086134309,-0.005331223801,-1.705891935,-0.8423562101,-0.7000675287,-1.771689072,1.592998449,-0.8898622151,-1.969608497,2.435395981,-0.6589656112,1.453572989,-0.2470366021,-0.2283178252,0.2088187296,-0.3099301735,-0.3051696714,-1.048928348,2.627683504,-0.5826167544,-1.300839192,0.2178991018,-0.4866341685,0.8292390331,0.2810752846,-0.3594368841,-0.8507391128,2.608179711,-0.5177453717,-1.015726242,1.298899647,-0.6872018536,-1.938753489,2.306362644,-0.6502998412,-1.153388722,0.2123177574,-0.4540891605,-0.7931578305
480,0.4463099019,-0.3425641523,-0.2132457025,0.6064056778,-0.1626757562,-0.1928120018,0.5775283652,-0.1803546176,-0.1528228865,0.3124893077,0.1095529657,-1.663720757,1.616785857,-0.4982811392,1.107212065,0.6693962434,-0.3327263643,0.355230582,1.531227339,-0.5862852181,1.05994128,1.902842885,-0.5029529906,1.080818303,-0.7862711959,-0.8569929474,-1.766372213,0.3034887312,0.001993842227,-1.707456865,-0.8440737344,-0.69599144,-1.776059598,1.587395922,-0.8877213845,-1.970042863,2.426965933,-0.6592281456,1.455121535,-0.2552493996,-0.225288309,0.2044618722,-0.3169448591,-0.2905401306,-1.056205005,2.616745777,-0.5829634818,-1.306734659,0.2054657945,-0.482892787,0.8273768288,0.2631345556,-0.3528354819,-0.874429291,2.599131926,-0.504598293,-1.01512369,1.29757838,-0.6844512421,-1.939462087,2.309063654,-0.644367343,-1.155586371,0.194431011,-0.4404234746,-0.7965867025
481,0.4440240981,-0.3395280354,-0.2151135785,0.6050538696,-0.1597030199,-0.1951831939,0.5766569591,-0.178041923,-0.1551708221,0.3117841587,0.1137990654,-1.668989975,1.606092501,-0.4945404725,1.108748085,0.6528403705,-0.3305243311,0.3541951161,1.521500087,-0.5818694912,1.059269439,1.884426542,-0.506450909,1.086997242,-0.7850635291,-0.8509727038,-1.771523374,0.2995919308,0.006990688444,-1.708445061,-0.8459711226,-0.6932297631,-1.780599707,1.582644617,-0.8860448916,-1.970654034,2.421396474,-0.6587718747,1.455787487,-0.2626486222,-0.2224366255,0.2012105594,-0.3230714303,-0.2764899471,-1.063454019,2.606212424,-0.5827601562,-1.312398426,0.1965011581,-0.4797693362,0.8257167497,0.2443368391,-0.3460806278,-0.896925123,2.593559743,-0.4956039067,-1.01519007,1.296475346,-0.682005151,-1.940356383,2.310698894,-0.6389884723,-1.157373776,0.1746445481,-0.4284184046,-0.8011810983
482,0.4435093368,-0.3373983191,-0.2161670255,0.6046063195,-0.1574005647,-0.1970039169,0.5766851907,-0.1763703901,-0.1565472531,0.3115502021,0.1157973174,-1.671558827,1.59784001,-0.4915613432,1.109240067,0.6365452329,-0.3294203025,0.3535023718,1.51531402,-0.5790866529,1.055117326,1.866213627,-0.511125304,1.101831016,-0.7821439141,-0.8471240944,-1.777163411,0.2975921768,0.006771440573,-1.708521598,-0.8492260631,-0.6923251153,-1.787348537,1.578167214,-0.8855963921,-1.971213122,2.420031275,-0.6575886534,1.455485394,-0.2709601567,-0.2190614615,0.1996819128,-0.3279596117,-0.2635340873,-1.072363495,2.595549235,-0.5813180569,-1.317510994,0.19097514,-0.4778194924,0.824508852,0.2240177473,-0.3376990137,-0.9182795371,2.595077173,-0.496203516,-1.016164757,1.296654749,-0.6809811962,-1.94111889,2.309624296,-0.6348997356,-1.157801353,0.1516751226,-0.4180890818,-0.8070263117
483,0.4438938404,-0.3355855735,-0.2166185352,0.6050012703,-0.1552886578,-0.1983797577,0.5774565083,-0.1750833917,-0.1572404575,0.3115696309,0.1165297577,-1.672441637,1.590300772,-0.487903748,1.109941867,0.6210166763,-0.32824912,0.3534485797,1.510503454,-0.5767119006,1.051003815,1.849354829,-0.5155501778,1.115230025,-0.7783704999,-0.8446218242,-1.782420484,0.2967539969,0.004860725726,-1.708316596,-0.8520951617,-0.6923099696,-1.793577875,1.574438553,-0.8855997239,-1.971642941,2.420392994,-0.6558852032,1.454966038,-0.2781882896,-0.2158623527,0.1989624835,-0.3315829598,-0.2509545758,-1.080755864,2.585149816,-0.5796875716,-1.322347025,0.187690041,-0.4762361489,0.8236389941,0.203101175,-0.3296683118,-0.9384161314,2.598992706,-0.4993478391,-1.017361284,1.297170113,-0.6802518549,-1.941870137,2.308045063,-0.6314164612,-1.157749661,0.1274857012,-0.4088612307,-0.8136143763
484,0.4470754333,-0.3352134347,-0.2156996823,0.608330412,-0.1544974624,-0.198777125,0.580925837,-0.1752478033,-0.1566714415,0.3121813412,0.1130244296,-1.668869833,1.58424105,-0.481218659,1.111986168,0.6092327149,-0.3251246254,0.3558993053,1.510149573,-0.5752461471,1.048731248,1.837663848,-0.5183802073,1.117348093,-0.7730258401,-0.8471490305,-1.785225419,0.2987932567,0.002133758019,-1.706872586,-0.8526052467,-0.6957625982,-1.796643554,1.574015566,-0.8863037296,-1.972469792,2.426346395,-0.6522131989,1.452734384,-0.2786426242,-0.2143332374,0.1997016386,-0.3328028963,-0.2399667545,-1.086073215,2.577092179,-0.5781774859,-1.327384354,0.1918317833,-0.4761026118,0.8234645007,0.1813435488,-0.3248994443,-0.9555120017,2.605028599,-0.5019443084,-1.019042471,1.297789724,-0.6792484535,-1.942953839,2.308337649,-0.6280672353,-1.158082386,0.1034210534,-0.4033403943,-0.8207032323
485,0.4506989405,-0.3348809092,-0.214279757,0.6122080331,-0.1538798237,-0.1989594805,0.5848654644,-0.175493269,-0.1557623585,0.3127793621,0.1088399047,-1.663979617,1.578492009,-0.474067832,1.114356488,0.598528605,-0.3215650152,0.3589426113,1.510315192,-0.5738521082,1.047014421,1.82725583,-0.5206190141,1.116691389,-0.7675917213,-0.850393908,-1.787423263,0.301429756,-0.0006941801581,-1.705341652,-0.8523936589,-0.6994945956,-1.798381261,1.574377743,-0.8867627224,-1.973231015,2.433015464,-0.6481128714,1.450363034,-0.2773687231,-0.2133345314,0.2008222014,-0.3334178836,-0.2291006235,-1.090210458,2.56927879,-0.5765008577,-1.332146636,0.1979789795,-0.4758015455,0.8234028339,0.1594634522,-0.3204634727,-0.9714972976,2.611631689,-0.5046066528,-1.020835172,1.298244722,-0.6778229748,-1.94404825,2.308501355,-0.6249767828,-1.158144871,0.07852413571,-0.3987689759,-0.8284629777
486,0.4530469162,-0.3331844045,-0.2125817959,0.6155222014,-0.1528439302,-0.1992533588,0.5879698294,-0.1745935418,-0.1548111937,0.3122296623,0.1061415516,-1.658204006,1.57114415,-0.4648109674,1.117823515,0.5883042064,-0.3169254202,0.3626275888,1.507248423,-0.5706600886,1.047606436,1.817093122,-0.5210688227,1.107002991,-0.7635796918,-0.8519948548,-1.788118995,0.3025782463,0.0001975850331,-1.704567523,-0.8504314543,-0.7009694672,-1.795758204,1.575265144,-0.8851707979,-1.973645175,2.435489567,-0.6443555653,1.449888123,-0.2760957275,-0.2133165533,0.2014303954,-0.3342446531,-0.2167997857,-1.091817541,2.561789135,-0.5762868534,-1.335960515,0.2043321574,-0.4727898052,0.8230100639,0.1385378253,-0.3164681947,-0.9866036181,2.616025974,-0.5046941271,-1.022100836,1.297221255,-0.6747004839,-1.94516562,2.308970646,-0.6212641313,-1.158475143,0.05282547861,-0.393347787,-0.8362077004
487,0.4554640934,-0.3311263369,-0.2105159706,0.6192567903,-0.1518824408,-0.1994625207,0.5912768695,-0.1735021187,-0.1535590118,0.3111575436,0.1031390287,-1.650752806,1.56339532,-0.4537763954,1.121939598,0.5789840531,-0.3113302814,0.367070851,1.503734745,-0.5669867651,1.049442061,1.808265411,-0.5203147845,1.089718443,-0.7597549879,-0.8538257562,-1.787672799,0.3037740292,0.002276259394,-1.703965732,-0.8472395386,-0.7020638481,-1.790567927,1.577065811,-0.8828524006,-1.974141984,2.437529955,-0.6403281497,1.449728795,-0.2737957182,-0.2141500344,0.2022403159,-0.3345687355,-0.2040657799,-1.091707323,2.55505962,-0.5769786696,-1.339479189,0.2127327074,-0.468774546,0.8224653862,0.1176342735,-0.3133923592,-1.00057933,2.620609288,-0.5046010847,-1.023528544,1.295354567,-0.6705732613,-1.946594076,2.309596055,-0.6173966813,-1.159140153,0.0260617255,-0.3883790491,-0.8445311633
488,0.4569180092,-0.3288710104,-0.2091992758,0.622076477,-0.1508954595,-0.2004926423,0.5937558295,-0.1723351274,-0.153337522,0.3099231197,0.1018986047,-1.645518133,1.555590936,-0.4457153531,1.125057156,0.5684480177,-0.306549311,0.3693225744,1.498838904,-0.5640461645,1.05114044,1.798619363,-0.5197317325,1.073770727,-0.757357064,-0.8540965314,-1.787986089,0.3045237091,0.004376445978,-1.704053944,-0.8448252362,-0.7016203356,-1.786552327,1.577424723,-0.880367778,-1.974622564,2.439543054,-0.636791672,1.448750668,-0.2723805835,-0.2147010232,0.2022218419,-0.3361182019,-0.1916373958,-1.09279001,2.547549994,-0.5771405652,-1.343695993,0.2184445271,-0.465034701,0.8214650571,0.09734601711,-0.3080117177,-1.014465766,2.623155504,-0.502548437,-1.025141069,1.29345996,-0.6660801712,-1.947987994,2.308546541,-0.6145608135,-1.159488317,-0.0005578526586,-0.3824680963,-0.8553753705
489,0.4574643951,-0.3259418249,-0.2087390272,0.6245460414,-0.1500082234,-0.2029389206,0.5958640439,-0.1713737852,-0.1545350906,0.3090544536,0.1030131508,-1.641745684,1.548351118,-0.4414131774,1.126896367,0.5579407423,-0.3036174061,0.3677637277,1.492652902,-0.5617878037,1.052947045,1.789045985,-0.5186766886,1.058997478,-0.7563803411,-0.8522284255,-1.789564145,0.3057663205,0.006543324222,-1.705469541,-0.8418362934,-0.6988106118,-1.78314079,1.576296452,-0.8774296965,-1.975097246,2.441998683,-0.6330794426,1.446392665,-0.269643969,-0.2157237876,0.200316299,-0.3365680431,-0.1794850112,-1.094264583,2.538405589,-0.575159707,-1.349258904,0.2217211336,-0.461097943,0.8197452501,0.07760558779,-0.2999894803,-1.027799043,2.624365801,-0.4975624548,-1.027217311,1.293498682,-0.66112135,-1.949253241,2.305565359,-0.6137260748,-1.158846331,-0.02601322535,-0.3756733785,-0.8696250941
490,0.4573957714,-0.3230867907,-0.2083613698,0.6262900604,-0.1490405586,-0.2054774399,0.597347951,-0.1701999655,-0.1560396531,0.3080764916,0.1049870804,-1.639571261,1.540993178,-0.4389886736,1.128470082,0.5465165268,-0.301019653,0.3655325535,1.485480559,-0.5598921823,1.055031578,1.778920341,-0.5177324703,1.045591503,-0.7564234952,-0.8498265889,-1.791194368,0.3064769247,0.008658757709,-1.70702164,-0.839510589,-0.6953946027,-1.780035763,1.574479372,-0.8743199064,-1.9751268,2.443998618,-0.6298732203,1.444143613,-0.2673870282,-0.2162642018,0.1983249593,-0.3382932894,-0.1677450913,-1.096319242,2.528748435,-0.5730101228,-1.354672183,0.2232664381,-0.4574896664,0.8181212616,0.05849120767,-0.2903706403,-1.040664924,2.623726333,-0.4910483736,-1.028880109,1.293099529,-0.6561992175,-1.950154885,2.301578697,-0.6135192427,-1.157675264,-0.05153735064,-0.368487145,-0.8852614052
