frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz
1816,-0.1227722442,-0.08852197073,0.1700758401,-0.08375768421,-0.1942436945,-0.0749449065,-0.05194467388,-0.182111525,-0.09435480735,0.2829530375,0.07607371322,-1.531287254,0.3230514908,-0.1276841641,-1.657347294,0.7683720918,-0.4500184347,1.618947118,1.699897018,-0.9690534638,-1.388274338,0.6619826763,-0.02399045691,-1.937276718,1.157998654,-0.5262000154,-1.95533673,1.519603572,-0.6082051461,1.834094243,-0.4468637513,-0.2452101104,1.443383312
1817,-0.1249135727,-0.0882661471,0.1713577719,-0.08510811404,-0.1938130702,-0.07368494224,-0.05234450562,-0.1814140853,-0.09354643652,0.2834743999,0.07502778522,-1.527986873,0.3230012528,-0.1276245735,-1.654299027,0.7684040232,-0.4495224734,1.62047747,1.698534491,-0.9692167499,-1.389306676,0.663213597,-0.0226223816,-1.933489458,1.15754019,-0.5254702753,-1.953325866,1.519111378,-0.6071513852,1.835584694,-0.4477224129,-0.2441911079,1.445556576
1818,-0.1268123445,-0.08805894922,0.1726028001,-0.08622454657,-0.1934874094,-0.0723959775,-0.05279506297,-0.1808917543,-0.09262805812,0.2840136085,0.07366037973,-1.524789078,0.3230816756,-0.1276742454,-1.651053427,0.7687197184,-0.4488726544,1.621612937,1.697572161,-0.969385003,-1.390199171,0.6647998088,-0.02122237041,-1.929939683,1.157221235,-0.5248023451,-1.952011117,1.519113701,-0.605973605,1.836770453,-0.4480610018,-0.24312493,1.447634943
1819,-0.1287511293,-0.08771003654,0.1739841484,-0.0873954925,-0.1930687153,-0.07084906185,-0.05365879923,-0.1804096334,-0.09128584709,0.2840862716,0.07193441614,-1.521646888,0.3228705034,-0.1280290517,-1.647285063,0.7688727188,-0.4478196056,1.622704763,1.696423695,-0.9695839373,-1.391073676,0.6666199094,-0.01979619825,-1.926689313,1.1567342,-0.5242047639,-1.951308224,1.519163559,-0.6043703591,1.837960425,-0.4483274953,-0.2416735285,1.449742434
1820,-0.1309304984,-0.08711231421,0.1756119084,-0.08882403067,-0.1924282957,-0.06893819944,-0.05506400886,-0.1798396276,-0.08941169897,0.2835003605,0.06994775006,-1.518446279,0.3221468208,-0.1287147708,-1.642877082,0.7685868062,-0.4462751799,1.624020446,1.694687154,-0.9698446175,-1.39205251,0.6684967698,-0.0184020274,-1.923630077,1.155907112,-0.5236457064,-1.950885696,1.518902007,-0.6022533779,1.839387274,-0.4488556897,-0.2396992228,1.451983682
1821,-0.1331323461,-0.08643202591,0.1773435658,-0.09028626565,-0.191727457,-0.06687997006,-0.05664385146,-0.1792650304,-0.08732407866,0.2827267104,0.06781484433,-1.51516734,0.3212883901,-0.129506842,-1.638155147,0.7682267511,-0.4444745253,1.625306234,1.69282299,-0.9701556199,-1.39306413,0.6704688465,-0.01707314487,-1.920619436,1.155005276,-0.5230960875,-1.950621223,1.518636514,-0.5999382651,1.840827944,-0.4493076298,-0.2375355349,1.454276689
1822,-0.1351393663,-0.08583668571,0.1790360195,-0.09155913814,-0.1911287271,-0.06489154589,-0.05803223676,-0.1787707221,-0.08534224652,0.2822366797,0.06564895926,-1.511791707,0.3206730997,-0.1301825838,-1.633446355,0.7681560859,-0.4426538256,1.626308018,1.691291523,-0.9705062444,-1.39403797,0.6725739592,-0.01584244097,-1.91751533,1.154293668,-0.5225271422,-1.950393279,1.518673065,-0.5977415572,1.842059335,-0.449346808,-0.2355169208,1.456539231
1823,-0.1367350001,-0.08549494192,0.1805456738,-0.09242036198,-0.1907957142,-0.06319060659,-0.05886376923,-0.1784430399,-0.08378617175,0.2825022102,0.06356226819,-1.508302479,0.3206789175,-0.130521062,-1.629079098,0.768737062,-0.4410500244,1.626771463,1.690552981,-0.9708863332,-1.394904371,0.6748493799,-0.01474232089,-1.914176102,1.154036941,-0.5219102781,-1.950081015,1.519316213,-0.5959804618,1.842858368,-0.4486380862,-0.2339784965,1.458688938
1824,-0.1380264828,-0.08514964311,0.1818123037,-0.09295991601,-0.1906112576,-0.06177951797,-0.05922582436,-0.1781377302,-0.08269098591,0.2830662981,0.0613621114,-1.504863094,0.3209170762,-0.1305034983,-1.624878434,0.7696418837,-0.439402109,1.62650763,1.690293529,-0.9711030563,-1.395802617,0.6773550757,-0.01343491488,-1.911036915,1.153884043,-0.5211822455,-1.950535158,1.520771749,-0.5942427606,1.842793878,-0.4470654599,-0.2328441294,1.460559372
1825,-0.1392417077,-0.08460019533,0.182952346,-0.09341212239,-0.1903971697,-0.0604602452,-0.05948152445,-0.1777397302,-0.08177455446,0.2833973447,0.05891184962,-1.501530355,0.3209725398,-0.1303315359,-1.620520064,0.7704775713,-0.437476993,1.625725445,1.690020369,-0.9711362184,-1.396841653,0.680061868,-0.01183070405,-1.908309586,1.153519155,-0.5203542645,-1.952045627,1.522765969,-0.5921701614,1.842014223,-0.4449521221,-0.2317896371,1.462196731
1826,-0.1403453682,-0.0841007866,0.1840871883,-0.09377140161,-0.1902260583,-0.05915001356,-0.05967932243,-0.1773797885,-0.08088118217,0.2838565229,0.05640744176,-1.498128273,0.3211840239,-0.1301156259,-1.61610901,0.7715077658,-0.4355535494,1.624767218,1.689925289,-0.9712349245,-1.397906673,0.6828731686,-0.01033352503,-1.90551756,1.153259894,-0.5195091649,-1.953650759,1.524883396,-0.5901602285,1.84116583,-0.4426221865,-0.2307776678,1.463837501
1827,-0.1413020433,-0.08390576164,0.185338415,-0.09403194782,-0.1901705746,-0.05776594914,-0.05986749149,-0.177188674,-0.07985505593,0.2848058996,0.05404512002,-1.494480772,0.3218905732,-0.1299659785,-1.611750383,0.7729959479,-0.4339107108,1.623975023,1.690200094,-0.9716486565,-1.398882756,0.6856925872,-0.009346355655,-1.902184415,1.15342419,-0.5187298355,-1.954389048,1.526708472,-0.5886099805,1.840895165,-0.4403995203,-0.2297702553,1.465718061
1828,-0.1419822248,-0.08408715314,0.1867115962,-0.09400666896,-0.1903096272,-0.05627200017,-0.0598900425,-0.1772350756,-0.07873212477,0.2864894922,0.0517402327,-1.490466002,0.3232253257,-0.1297789966,-1.607418862,0.7750578069,-0.4325239096,1.623117471,1.691040754,-0.9723854222,-1.399665123,0.6885561279,-0.008814271706,-1.898163835,1.15408774,-0.5179296659,-1.954243368,1.528517646,-0.587557331,1.841044381,-0.4379600569,-0.2288599236,1.467779695
1829,-0.1423364587,-0.08450563871,0.1881242308,-0.09359244219,-0.1906384809,-0.05470518037,-0.05962206947,-0.1774683473,-0.0776410612,0.288789237,0.04929855821,-1.486144033,0.3250190199,-0.1294227911,-1.603022227,0.777573198,-0.4311794857,1.621822487,1.692426138,-0.973271459,-1.400271437,0.6915516908,-0.008423645576,-1.893707677,1.155071488,-0.5170051769,-1.953879795,1.530773474,-0.5867403153,1.841057596,-0.434886765,-0.228122546,1.469821695
1830,-0.1424491869,-0.0850984271,0.1895659515,-0.09290919842,-0.1911042036,-0.05309208906,-0.05915823202,-0.1778401619,-0.07656500158,0.291524427,0.04675246636,-1.48161139,0.3271572497,-0.1289645922,-1.598565202,0.7804520497,-0.4298726916,1.620220948,1.69422251,-0.9742837999,-1.400770263,0.6946610517,-0.008188864469,-1.888936773,1.156311602,-0.5160138964,-1.953361712,1.53333987,-0.5861058792,1.840984313,-0.4313637682,-0.2274947498,1.47186746
1831,-0.142404874,-0.08580270313,0.1910263856,-0.0920769039,-0.1916539463,-0.05145927588,-0.05859316371,-0.1783022794,-0.07548705768,0.2945139367,0.04413416606,-1.476964301,0.329525567,-0.1284716638,-1.594052403,0.7836046325,-0.4285990967,1.618443766,1.696296108,-0.9753997869,-1.401230036,0.6978659435,-0.008124577558,-1.883971923,1.157744391,-0.5150135828,-1.952752504,1.536080949,-0.5856012727,1.840874095,-0.4275751133,-0.2269134639,1.473940519
1832,-0.1422880982,-0.08655579059,0.1924950915,-0.09121563675,-0.1922351282,-0.04983330901,-0.05802153861,-0.1788067188,-0.07439039329,0.2975761546,0.04147546715,-1.472298756,0.3320095446,-0.1280115277,-1.589488468,0.7869415698,-0.4273548538,1.616621815,1.698513085,-0.9765972897,-1.401719106,0.7011479897,-0.00824573447,-1.878933992,1.159306354,-0.5140623659,-1.952115679,1.538860947,-0.5851742618,1.840776539,-0.4237048461,-0.2263161914,1.476064477
1833,-0.1421836029,-0.08729523683,0.1939615323,-0.09044562638,-0.1927955272,-0.0482408093,-0.05753811181,-0.1793058338,-0.07325826085,0.3005289515,0.03880765724,-1.467710531,0.3344947991,-0.1276520787,-1.584878109,0.7903738307,-0.4261368476,1.614885905,1.700739473,-0.9778548342,-1.402305753,0.7044886488,-0.008567611269,-1.873943923,1.160934182,-0.513218831,-1.951514913,1.541544159,-0.5847732273,1.840741262,-0.4199370495,-0.2256411408,1.478262986
1834,-0.1421763073,-0.08795881884,0.1954150867,-0.0898872559,-0.1932832747,-0.04670845073,-0.05723773419,-0.1797522943,-0.07207399802,0.3031896816,0.03616149373,-1.46329519,0.3368669705,-0.1274615939,-1.580226087,0.7938127068,-0.4249427265,1.613366806,1.702841175,-0.9791516401,-1.403058163,0.7078691678,-0.009105824059,-1.869122691,1.162564756,-0.5125420471,-1.951014017,1.543994919,-0.5843471513,1.840817906,-0.4164558434,-0.2248272153,1.48055973
1835,-0.1423512771,-0.08848447066,0.1968450965,-0.08966102779,-0.1936467563,-0.04526292703,-0.05721534151,-0.1800989725,-0.07082098459,0.3053752173,0.03356731161,-1.459148067,0.3390116605,-0.1275086335,-1.57553712,0.7971697711,-0.4237708176,1.612195322,1.704683976,-0.9804675694,-1.404044386,0.7112705464,-0.009876330252,-1.86459118,1.1641351,-0.5120915379,-1.950676834,1.546077589,-0.5838454904,1.841056155,-0.4134453484,-0.2238138622,1.482978432
1836,-0.1424067243,-0.08907710982,0.1981522709,-0.08944337823,-0.193970133,-0.04401742224,-0.05723707541,-0.1804644156,-0.06958538632,0.3076249751,0.03110307189,-1.455126989,0.3413964872,-0.1275740402,-1.570854096,0.8007669316,-0.4225792834,1.61109342,1.706589623,-0.981923674,-1.405569056,0.7149290337,-0.01096352628,-1.860068047,1.165927918,-0.5116355976,-1.950376658,1.547814774,-0.5835577947,1.841551594,-0.4102708366,-0.2228122168,1.485398046
1837,-0.142140786,-0.08987785972,0.1993191171,-0.0889809326,-0.1943453712,-0.04297976366,-0.05711000296,-0.1809453973,-0.06841773359,0.3103425467,0.02876999656,-1.451062584,0.3443152549,-0.1274973109,-1.566190114,0.804811258,-0.4213415797,1.6098066,1.708827525,-0.9835772346,-1.407636044,0.7189447258,-0.01236761802,-1.855322814,1.168107622,-0.5110204213,-1.949991719,1.549380175,-0.5836372931,1.842270731,-0.4064919509,-0.2219735569,1.487747576
1838,-0.1417886557,-0.09072923907,0.2004576444,-0.08849954434,-0.1947329598,-0.04201864034,-0.0569905634,-0.1814624016,-0.06724803272,0.3131401652,0.02648257371,-1.447008738,0.3473927391,-0.1274355299,-1.56150498,0.8090426909,-0.4200806046,1.608501058,1.711184858,-0.985313833,-1.409861919,0.723093721,-0.01397918755,-1.850552271,1.170434197,-0.5104235255,-1.949593232,1.550864703,-0.5838296196,1.843069557,-0.4025842575,-0.2211486745,1.490125881
1839,-0.1415858731,-0.09147436549,0.2016797007,-0.08822511425,-0.1950940662,-0.04100297235,-0.05703536841,-0.1819363864,-0.06600656351,0.3156293526,0.0241542504,-1.443018947,0.3502537595,-0.1275467437,-1.556758546,0.8132017846,-0.4188212324,1.60734284,1.71344868,-0.9870207785,-1.411863057,0.7271512907,-0.01568989385,-1.845952968,1.172668122,-0.5100238106,-1.949252655,1.552358826,-0.5838808349,1.84380381,-0.3990233423,-0.2201899309,1.492631761
1840,-0.1417682982,-0.09195682599,0.2030970434,-0.08838358876,-0.1953903793,-0.03980182563,-0.05740120065,-0.1822886262,-0.06462378857,0.3174209241,0.021697596,-1.439146243,0.3525230828,-0.1279898066,-1.551910562,0.8170296935,-0.4175902332,1.606497953,1.715405885,-0.9885869729,-1.413255558,0.7308918211,-0.01739245643,-1.841721051,1.174570289,-0.5100015086,-1.949041516,1.55395264,-0.583537398,1.844329058,-0.3962847665,-0.2189510305,1.495363975
1841,-0.1423436797,-0.09210925341,0.2047742266,-0.08908437687,-0.1954693875,-0.03840066736,-0.05820925207,-0.1823490756,-0.06295757804,0.3183931382,0.01912808389,-1.435474822,0.3543585125,-0.12859798,-1.546842033,0.8207089627,-0.4165664317,1.606198719,1.716907034,-0.9903165136,-1.414706175,0.7345010902,-0.01940391677,-1.837534667,1.176216363,-0.510450189,-1.949211524,1.554993343,-0.5829513071,1.84543677,-0.3946369293,-0.2170832551,1.498559256
1842,-0.143096758,-0.09206811292,0.2066133662,-0.09013795973,-0.1953376141,-0.03691748161,-0.05933812251,-0.1821599931,-0.06105495588,0.3188780613,0.01652830567,-1.431967835,0.3561332161,-0.1291937028,-1.541574343,0.8245079337,-0.4157719558,1.606328039,1.718113512,-0.992366448,-1.416698209,0.7382084017,-0.02186933141,-1.83315645,1.177830398,-0.5112091496,-1.949749715,1.555277357,-0.5823900177,1.84739356,-0.3936976666,-0.2146663475,1.502157983
1843,-0.1439288759,-0.09198302933,0.2084825592,-0.09132181514,-0.1951954889,-0.03542002341,-0.0605806512,-0.181961395,-0.0591300141,0.3191673153,0.013911093,-1.428496961,0.3577953262,-0.1299203586,-1.536277807,0.828296515,-0.4149991493,1.606527426,1.719278214,-0.9944046178,-1.418573102,0.7418533958,-0.02442442524,-1.828909936,1.179395903,-0.5120772954,-1.95033087,1.55556853,-0.5817739878,1.849267448,-0.3929664727,-0.2121974423,1.505814687
1844,-0.1447412703,-0.0920043068,0.2102495844,-0.09241339129,-0.195244009,-0.03397622181,-0.061729576,-0.1819941533,-0.0573969475,0.3195533697,0.01128874253,-1.424935141,0.3592937195,-0.1309224165,-1.531123553,0.8319443363,-0.4140399802,1.606437197,1.720653902,-0.9960972926,-1.419673821,0.7452767031,-0.02670557471,-1.825120783,1.180896244,-0.512852626,-1.95063093,1.556630846,-0.5810250705,1.850126011,-0.3919429187,-0.2101746786,1.509184326
1845,-0.1456506333,-0.0920688932,0.2120130321,-0.09360364568,-0.1954088957,-0.03251681435,-0.06290979049,-0.1821639887,-0.05576184473,0.3198451404,0.008643565105,-1.421388427,0.360523161,-0.1322498292,-1.525995969,0.8354783456,-0.4128729781,1.606204332,1.722189129,-0.9974707318,-1.419958534,0.7484964301,-0.02890297947,-1.821809457,1.182346855,-0.5137007169,-1.950741648,1.558454513,-0.5800975462,1.850029916,-0.3908768369,-0.2084562641,1.512430523
1846,-0.1467900301,-0.09203196925,0.2139200308,-0.09515298112,-0.1955045087,-0.0309589955,-0.06433587325,-0.1822475944,-0.05401988335,0.3197261729,0.00595592153,-1.418010496,0.361457559,-0.1338300924,-1.520705453,0.8390061103,-0.4116316017,1.606168512,1.723677294,-0.9987761863,-1.419870406,0.7516378646,-0.03138345361,-1.818756202,1.183770462,-0.5148621626,-1.950950984,1.560500183,-0.5790163215,1.849668889,-0.3902600931,-0.2066041262,1.515888901
1847,-0.1480851353,-0.0919218025,0.2159109021,-0.09694294483,-0.1955653227,-0.02935054725,-0.06593496722,-0.1822930338,-0.05221899898,0.319301738,0.003234691537,-1.414746852,0.362165264,-0.1356249607,-1.51531297,0.8425178913,-0.410339782,1.606258122,1.725138388,-1.0000163,-1.419481155,0.7547032843,-0.03404870198,-1.815928179,1.185161286,-0.5162467704,-1.951230216,1.562737502,-0.5778099926,1.849053694,-0.3899553397,-0.2046728055,1.519472674
1848,-0.1494615547,-0.09176688462,0.2179259028,-0.09885503135,-0.1956260226,-0.02773928903,-0.0676341582,-0.1823485856,-0.05040715753,0.3186773706,0.0004886341845,-1.411543294,0.3627149006,-0.1375964778,-1.509879776,0.8460038629,-0.4090213347,1.606401333,1.726592445,-1.001193693,-1.418862763,0.7576952212,-0.03680042025,-1.81329306,1.186513556,-0.5177642341,-1.951550956,1.565136062,-0.5765070853,1.848194968,-0.3898251881,-0.2027170758,1.52309503
1849,-0.1508448198,-0.09159602599,0.2199051979,-0.1007706793,-0.195721614,-0.02617309307,-0.06936047394,-0.182462836,-0.04863238245,0.3179588605,-0.002273694285,-1.408345931,0.3631754297,-0.1397070875,-1.504467477,0.8494541254,-0.4077000172,1.606526052,1.728059579,-1.002311062,-1.418087511,0.7606164834,-0.03954031265,-1.810819118,1.187821551,-0.5193241648,-1.951885254,1.567665346,-0.5751360108,1.847103157,-0.3897322044,-0.200792078,1.526669135
1850,-0.1521603906,-0.09143839374,0.2217888484,-0.1025712709,-0.1958874667,-0.02469989691,-0.07104088236,-0.1826847175,-0.04694277255,0.3172522506,-0.005043987871,-1.405101192,0.3636161844,-0.1419196865,-1.499138067,0.8528587084,-0.4063995513,1.606559899,1.729560009,-1.003371231,-1.417228004,0.7634701543,-0.04217009588,-1.808475263,1.189079622,-0.5208361106,-1.952205639,1.57029469,-0.5737250189,1.845788486,-0.3895389095,-0.1989533753,1.530108134
1851,-0.1533336641,-0.09132349334,0.2235168136,-0.1041381337,-0.196159295,-0.02336771322,-0.07260228884,-0.183063495,-0.04538651067,0.316663843,-0.007814203406,-1.401755814,0.3641068797,-0.1441976196,-1.493953929,0.8562075649,-0.4051436139,1.606430219,1.731114064,-1.004377157,-1.416357149,0.7662595719,-0.04459148916,-1.806231008,1.190282195,-0.522209563,-1.952485097,1.572993244,-0.5723021494,1.844260959,-0.3891077842,-0.1972569296,1.533325135
1852,-0.1542899895,-0.09128109383,0.2250289681,-0.1053525449,-0.1965730715,-0.02222463709,-0.07397153209,-0.1836486983,-0.04401186329,0.3163002138,-0.01057653819,-1.398256821,0.364717597,-0.1465046174,-1.488977799,0.8594905553,-0.403955794,1.606064123,1.73274217,-1.005331899,-1.415548121,0.7689882863,-0.04670618994,-1.804056374,1.191423756,-0.5233539522,-1.952696991,1.575729956,-0.5708951807,1.842530395,-0.3883012791,-0.1957589995,1.536233201
1853,-0.1550205137,-0.09139354939,0.2264951603,-0.1060680635,-0.1970847579,-0.02127821103,-0.0751569235,-0.1844806319,-0.04276370031,0.3162808535,-0.01305068288,-1.394606781,0.3654943135,-0.1489121171,-1.484190688,0.8627735273,-0.4027494406,1.605414682,1.734588323,-1.006206432,-1.414252428,0.7716196932,-0.04861237114,-1.802278164,1.192631297,-0.5245288473,-1.952661162,1.57890404,-0.5694394647,1.840205396,-0.3871129149,-0.1944862259,1.538943919
1854,-0.1556208107,-0.09164892597,0.2280488791,-0.1063957039,-0.1976394448,-0.02046348644,-0.07625445977,-0.1855087977,-0.04156130591,0.316513609,-0.01515626293,-1.390863065,0.366363753,-0.151483756,-1.479512261,0.8660890659,-0.4014665364,1.604556845,1.736670645,-1.006987892,-1.412202897,0.7741369974,-0.05046012807,-1.801035948,1.193950744,-0.525927615,-1.952332818,1.582668082,-0.5678824223,1.837163267,-0.3857192315,-0.1933806992,1.541608474
1855,-0.1561728719,-0.0919356335,0.229575436,-0.1066029453,-0.1982567461,-0.01971978419,-0.07732252608,-0.1866465118,-0.04041458215,0.3167875303,-0.01718539566,-1.387054711,0.3672170667,-0.1541716296,-1.474913296,0.869377158,-0.4001736487,1.603600647,1.738820764,-1.007703987,-1.409894649,0.7765733786,-0.05222888373,-1.800018931,1.195254976,-0.5273605037,-1.951888533,1.586621057,-0.5662696552,1.833816941,-0.3842571747,-0.1923719422,1.544199347
1856,-0.1567587572,-0.09214203971,0.2309601704,-0.1069573287,-0.1989561559,-0.01898627566,-0.07841962975,-0.1878069395,-0.03933337729,0.3168913439,-0.01943007367,-1.383210314,0.36794499,-0.1569276707,-1.470364341,0.8725779641,-0.3989375705,1.602656393,1.740870177,-1.008382905,-1.407822549,0.7789618195,-0.0538979723,-1.798916026,1.196416763,-0.5286379999,-1.951504797,1.590362231,-0.5646468909,1.830579596,-0.3828636911,-0.1913894878,1.546689114
1857,-0.1574605787,-0.09215647089,0.2320884472,-0.1077264676,-0.199757037,-0.01820197548,-0.07960440348,-0.1889030996,-0.0383274811,0.3166134081,-0.02218212947,-1.379358034,0.3684378332,-0.1597036368,-1.465835716,0.8756318173,-0.3978253193,1.60183464,1.742650236,-1.009053265,-1.406481215,0.7813351471,-0.05544665397,-1.797415876,1.197308778,-0.5295707883,-1.951358028,1.593491195,-0.5630599904,1.827864663,-0.3816757287,-0.190362881,1.549050452
1858,-0.1581213565,-0.09230756601,0.2330846888,-0.1085630809,-0.2007327672,-0.01738595937,-0.08075864202,-0.1901119718,-0.03733000308,0.3162850815,-0.02495543576,-1.375472618,0.3688834761,-0.1624582111,-1.461529176,0.8785280476,-0.3970076913,1.600896029,1.744279727,-1.009899168,-1.405521476,0.7833532638,-0.05675995481,-1.796092264,1.197842378,-0.5301897236,-1.951756848,1.596158719,-0.5616269132,1.825153969,-0.3804417261,-0.1894623143,1.551279306
1859,-0.1586357018,-0.09275484859,0.2340678107,-0.1091524109,-0.2018719952,-0.0166044214,-0.08181087078,-0.1915440145,-0.03633152127,0.316159518,-0.02740929365,-1.371527652,0.369427894,-0.1652386058,-1.457500644,0.8813241622,-0.3964533963,1.599700033,1.745940036,-1.010918014,-1.404420018,0.7849427399,-0.05784177861,-1.795316403,1.198128342,-0.5306673356,-1.952582705,1.598767371,-0.5603252637,1.821982209,-0.3789927091,-0.1887856848,1.553388801
1860,-0.1591630523,-0.09313280882,0.2349149603,-0.109810992,-0.2030666341,-0.01586669935,-0.0828899861,-0.1930121497,-0.03542775569,0.3159069523,-0.03005297244,-1.367548463,0.3698977963,-0.1681286026,-1.45350093,0.8840630885,-0.3959268722,1.598505733,1.747556291,-1.011858893,-1.403409853,0.7865361266,-0.05884950085,-1.794472394,1.198338468,-0.5310269007,-1.953370934,1.601294996,-0.5589908397,1.818842279,-0.3775893646,-0.188153957,1.555377503
