frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,AA01_data.tx,AA01_data.ty,AA01_data.tz,AA02_data.tx,AA02_data.ty,AA02_data.tz,AA03_data.tx,AA03_data.ty,AA03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz
386,6.82547566,1.506332918,-0.601758256,6.790074342,1.269863731,-0.4276529002,6.524109767,1.312680721,-0.4567904699,6.894446745,1.418869777,0.1447565606,6.685088361,1.277684082,0.2434981067,6.626657523,1.139436098,0.04959219157,7.093960207,1.461618333,-0.5881947236,6.361325293,1.013812984,-0.1044337317,6.296185547,0.9583419407,-0.2720972393,6.570199834,1.140758548,-0.07853353437,7.101524029,1.473250842,-0.6982546838,6.302948584,0.9738602315,-0.4144711689,7.103714285,1.45702377,-0.4665029854,5.851187904,0.6950554503,0.0357842754,7.127365528,1.437734605,0.02567024658,7.160874782,1.537080498,-0.07541809353,6.320313897,0.9958116018,0.08388865889,6.483861774,1.076296546,0.07606820258,6.555388677,1.105463262,0.1820048697,7.323879556,1.603559091,0.3688592532
387,6.820775007,1.499545061,-0.6006678404,6.784921337,1.264034624,-0.4266491199,6.518800123,1.306798466,-0.4556091684,6.888074273,1.414077561,0.144623491,6.679492182,1.271890299,0.2434802371,6.61882451,1.136251401,0.04977437947,7.089068029,1.455856515,-0.587041295,6.353761993,1.007815971,-0.103202371,6.290225681,0.953221273,-0.2696927455,6.563394651,1.134751211,-0.07807698225,7.096798504,1.467580883,-0.6979054713,6.2969879,0.9687775178,-0.4118004211,7.098407651,1.451310233,-0.465522093,5.850472659,0.6951119588,0.03581195671,7.121887296,1.432614207,0.02585863188,7.1556989,1.530254368,-0.07524386892,6.31070143,0.9925095347,0.08276462025,6.477212858,1.070517177,0.07560926489,6.547565233,1.100487615,0.1810603166,7.31976526,1.598324741,0.3691121071
388,6.817328794,1.492592272,-0.6000719626,6.780980093,1.258323191,-0.4261964575,6.515339587,1.300843928,-0.4546946953,6.882734196,1.410146499,0.1446239145,6.67545148,1.266269299,0.2436352,6.611514492,1.134564053,0.05008086224,7.08438796,1.45012544,-0.5858498199,6.351795742,0.9984556098,-0.1020777441,6.288503285,0.9453851979,-0.2673327572,6.55899739,1.127656926,-0.07742257312,7.092279506,1.462063631,-0.697811964,6.294299238,0.9616494752,-0.4095174943,7.093238804,1.445698665,-0.4644110328,5.858212124,0.6938047719,0.03548716731,7.116523943,1.427946164,0.02603526573,7.15086508,1.523523446,-0.07519248647,6.307495029,0.9873433399,0.08125831565,6.472724817,1.063081825,0.07500325606,6.542338171,1.09354311,0.1800752219,7.315859265,1.593060699,0.3694095947
389,6.815771413,1.486053276,-0.6001035801,6.77903808,1.253142105,-0.4264169809,6.514697574,1.295188363,-0.4541543504,6.879563531,1.407417525,0.1451439221,6.67396116,1.261292226,0.2443372698,6.605986858,1.134363351,0.05083152532,7.080259447,1.444672309,-0.5844367869,6.357864232,0.9848666564,-0.101027307,6.29310817,0.9338423384,-0.2651423708,6.558314493,1.119295458,-0.07642506293,7.088241091,1.4569472,-0.6979161513,6.296624672,0.9517094774,-0.4080129504,7.088610767,1.440368466,-0.4630794986,5.877273066,0.6897589608,0.03504834418,7.111788118,1.423875741,0.02640721024,7.146712719,1.517176637,-0.07503999102,6.313829498,0.9794713287,0.07956171103,6.471823653,1.053542532,0.07461517523,6.541618054,1.083824136,0.1793697008,7.312320291,1.588027113,0.3699976723
390,6.814654279,1.479437745,-0.5999142153,6.77750175,1.248037549,-0.4264225774,6.514648885,1.289533569,-0.4533045471,6.876623142,1.405116157,0.145986277,6.672919803,1.256463539,0.2453971617,6.600450576,1.13487429,0.05194330294,7.076246699,1.43929634,-0.5826448924,6.365481145,0.970371241,-0.0995791104,6.298942747,0.9216401982,-0.2624835901,6.558328631,1.110699319,-0.07499960941,7.084337907,1.451946371,-0.6977680474,6.299944142,0.9412862194,-0.4061086274,7.084043942,1.435163596,-0.4613239805,5.899060868,0.685779729,0.03483528337,7.107071872,1.420118433,0.02709983329,7.142679762,1.510932215,-0.07460180476,6.321819885,0.9713253596,0.07803166255,6.471463149,1.043626574,0.07445532525,6.541493131,1.073738838,0.1789212398,7.308917106,1.583189153,0.3709168699
391,6.812415952,1.472106402,-0.5989465221,6.774665688,1.242392497,-0.4256355169,6.512856556,1.283427581,-0.451758566,6.871887116,1.402250997,0.1466533305,6.670139687,1.251067166,0.2463196539,6.593017617,1.135119922,0.05301905369,7.071801185,1.433638037,-0.5806217848,6.36805877,0.9581154448,-0.09758363044,6.300800244,0.9116646669,-0.2590424341,6.555922464,1.102713194,-0.07337697151,7.08010774,1.446627306,-0.6972216951,6.300122481,0.9325585409,-0.4029480758,7.078950525,1.429758458,-0.4592467124,5.914876923,0.6844982571,0.03485813986,7.101677036,1.416176325,0.02793039773,7.138112318,1.504303181,-0.07399459456,6.323485497,0.9651481389,0.07670467571,6.468502078,1.034862119,0.07421511031,6.537962232,1.065486385,0.1783877237,7.305345594,1.578262628,0.3719062033
392,6.807493575,1.463423097,-0.5966438674,6.76882319,1.235593341,-0.4234784267,6.506982609,1.276422133,-0.4491306159,6.863328219,1.397833144,0.1466482692,6.663431961,1.24438954,0.2466092069,6.581798864,1.13412584,0.05366337876,7.066373669,1.427338689,-0.5785154216,6.359012601,0.9512536762,-0.09490004374,6.293476982,0.9068081428,-0.2545123665,6.547979297,1.09618564,-0.07179123354,7.075087418,1.4405576,-0.6961312544,6.293026654,0.9277113763,-0.3976806276,7.072742057,1.423828406,-0.4569501981,5.916025835,0.6885560288,0.03512008613,7.094904597,1.411552788,0.02871644686,7.13235545,1.496803856,-0.07333543201,6.310847903,0.963193145,0.07561093733,6.459800549,1.028781571,0.07358149911,6.52702639,1.061271353,0.1774216167,7.301301031,1.572963864,0.372704422
393,6.806684588,1.452709379,-0.5955353446,6.767757346,1.225864744,-0.4222282645,6.504635485,1.268206602,-0.4462174457,6.857812629,1.391933485,0.1455826528,6.660810321,1.234662127,0.2461119367,6.573290679,1.131042704,0.05380976361,7.061308624,1.420923002,-0.577018262,6.351040169,0.9453808664,-0.09033454372,6.288333359,0.9039995903,-0.2484964369,6.546072876,1.087585568,-0.06971891043,7.070234025,1.43429067,-0.6954513115,6.292126369,0.9225590541,-0.3902647727,7.066790967,1.418174304,-0.454803851,5.920959868,0.6960067892,0.03384109611,7.088340224,1.407649016,0.02926322281,7.127211678,1.48925295,-0.07278312926,6.298848515,0.9623818461,0.07325940301,6.456082178,1.021633458,0.07187724171,6.51974099,1.057170157,0.1751288297,7.297394205,1.567415806,0.3733652326
394,6.81370868,1.440329427,-0.5968157236,6.775626302,1.213220281,-0.4229977541,6.510491635,1.259112729,-0.4434917706,6.859491886,1.385562059,0.1439144689,6.666938935,1.222056033,0.245370508,6.571392381,1.126577512,0.053944757,7.057644619,1.414908905,-0.5760903846,6.354352337,0.9362294099,-0.08348077077,6.293875592,0.8996318436,-0.2409815617,6.5568635,1.075055222,-0.06662843324,7.066383007,1.428412064,-0.6955010578,6.305601517,0.9137757763,-0.3812981477,7.062178425,1.413379799,-0.4526954557,5.943692842,0.7038357083,0.0306272631,7.083237054,1.405442685,0.02979892086,7.123961145,1.482414488,-0.07216290294,6.299710393,0.9597037096,0.06930559336,6.4637563,1.010866664,0.06933095031,6.523405285,1.04997029,0.1716938188,7.294198078,1.562014082,0.3742584441
395,6.822246018,1.427169709,-0.5981130852,6.785144758,1.19967112,-0.4236744498,6.517672508,1.24960454,-0.4402863532,6.862132126,1.379012381,0.1422219977,6.674470712,1.208634769,0.2447249662,6.570180047,1.121978886,0.0542811472,7.054231616,1.408871588,-0.5749751097,6.358496638,0.9270797951,-0.07562448842,6.300476519,0.8957300693,-0.2324863819,6.569727199,1.061863503,-0.06296863471,7.062745673,1.422494288,-0.695374043,6.321241885,0.9047922345,-0.3711341884,7.057737957,1.40872512,-0.4501996416,5.96872721,0.7130016994,0.02728968334,7.078260172,1.403678276,0.03057930759,7.121029416,1.475608187,-0.07127802009,6.30123969,0.9574182892,0.06525607194,6.473075521,0.9997081729,0.06675376717,6.528252184,1.042824996,0.1681534646,7.291222171,1.556717393,0.3754165104
396,6.825734444,1.413967932,-0.5974648195,6.788783825,1.187048358,-0.4225993377,6.519054443,1.239978023,-0.4363683499,6.859278405,1.372280824,0.1406622933,6.675837246,1.196153715,0.244067132,6.563497111,1.118225838,0.05456832627,7.049675002,1.402214499,-0.5733370599,6.352779133,0.9209835143,-0.06854705692,6.29825891,0.8941230801,-0.2240290443,6.573804584,1.051040485,-0.05966299916,7.058285393,1.415960652,-0.6945827791,6.326585286,0.8988739995,-0.3606245751,7.052061999,1.403294262,-0.447312558,5.980315043,0.7242387256,0.02511427277,7.071848264,1.40080917,0.03143686592,7.116616212,1.467881358,-0.07034175415,6.291005527,0.9575335345,0.0621288803,6.474059026,0.9911228456,0.06447260893,6.524285886,1.03860337,0.1650657901,7.287768797,1.551116788,0.3764711104
397,6.817612034,1.401474978,-0.5929137,6.779016607,1.177197132,-0.4181203991,6.507513757,1.230539479,-0.4315084099,6.844475291,1.365374997,0.1393905946,6.663472082,1.186380218,0.243282026,6.54518829,1.1163071,0.05455344905,7.042578842,1.394343798,-0.570841298,6.326510561,0.9210040255,-0.06403676528,6.277348575,0.8966509327,-0.2166312082,6.558240471,1.045630527,-0.05764367141,7.051964211,1.408237174,-0.6926401759,6.30917461,0.8993010389,-0.3506285911,7.043741302,1.396173099,-0.4440298472,5.962710037,0.7383075561,0.02538869325,7.062437444,1.395291318,0.03220645427,7.108919336,1.458284035,-0.06956767628,6.25657993,0.9620802412,0.0609389733,6.456729972,0.9880925196,0.06280669416,6.501514617,1.040192446,0.1629828663,7.283139326,1.544803984,0.3770535507
398,6.813041572,1.386013125,-0.5871052763,6.772038515,1.165280258,-0.4115218938,6.495463175,1.220149101,-0.4254219795,6.831915152,1.357424035,0.1372261759,6.65160515,1.175135586,0.2410197447,6.526501822,1.1129885,0.05308018604,7.038719886,1.386824907,-0.5695313544,6.284657447,0.9287823256,-0.05784977199,6.244063156,0.9072086499,-0.2080088006,6.540582296,1.042907599,-0.05689262842,7.048067575,1.40066846,-0.6919138409,6.286570191,0.9065276872,-0.337252508,7.037241968,1.389225536,-0.4416240735,5.930428964,0.7587343011,0.02605706769,7.056013301,1.389725964,0.03256392453,7.10424085,1.448391641,-0.06922525838,6.210799953,0.972696268,0.05977139755,6.437186174,0.9890417859,0.05940158943,6.474594075,1.047407274,0.1589460676,7.278781689,1.53855928,0.3775984918
399,6.822991961,1.365712542,-0.5827084579,6.780039958,1.148068038,-0.4047548321,6.493544132,1.208154767,-0.4182432923,6.832171946,1.348178972,0.1336271467,6.651859631,1.159482371,0.236943819,6.516794534,1.106378171,0.05000610007,7.04134477,1.380691785,-0.570395151,6.238845498,0.9420144027,-0.04699234371,6.209680517,0.9253224956,-0.1964991034,6.536551875,1.039196874,-0.05654853337,7.049044362,1.394205105,-0.6936356693,6.276000949,0.9176607254,-0.3184770709,7.03540021,1.383884649,-0.4405369727,5.902818717,0.7859735474,0.02527524961,7.056038035,1.386379204,0.03252987839,7.106369802,1.439578919,-0.06923206165,6.169360337,0.9880794788,0.05707525186,6.429868615,0.9907228269,0.05320672058,6.457526189,1.057532216,0.1514999642,7.275919005,1.533031672,0.3785536153
400,6.834456755,1.344056572,-0.5778281304,6.789331258,1.129829052,-0.3972097096,6.491815235,1.195602336,-0.4104103474,6.833197421,1.338552972,0.1296792902,6.652596664,1.143018623,0.2324169921,6.506910886,1.099454115,0.04655228462,7.045100248,1.374551278,-0.5715375812,6.188204792,0.9578228545,-0.0351913205,6.171594494,0.9462684063,-0.1841194267,6.532393428,1.036112612,-0.05633261811,7.050941204,1.387684944,-0.6956374309,6.264347428,0.9309730692,-0.2980389518,7.034198069,1.378578244,-0.4395405579,5.871201482,0.8161751446,0.02457328309,7.056992975,1.383166092,0.03243482618,7.109568197,1.430562745,-0.06929186678,6.123948596,1.005836939,0.05435118919,6.422149524,0.9935950612,0.04643882174,6.439170414,1.069636457,0.1433965624,7.273347453,1.527548177,0.3795574311
401,6.834130965,1.324493889,-0.5707592574,6.78591903,1.114770543,-0.3885025171,6.480026825,1.183478762,-0.4025772597,6.822637543,1.32930662,0.1262758458,6.641871186,1.12917733,0.2285782985,6.487386832,1.095058041,0.04370594749,7.04432601,1.366953136,-0.571250743,6.131540928,0.9732002301,-0.02643507989,6.126871133,0.9652212461,-0.1731506609,6.514038506,1.035157564,-0.05620968564,7.049498851,1.379905678,-0.6959362873,6.238167767,0.9446736175,-0.2799387503,7.029309801,1.37165385,-0.4375936784,5.826569199,0.8453721505,0.02519409581,7.053049401,1.377847461,0.03242347709,7.107791266,1.419921137,-0.0692854331,6.065930363,1.023445692,0.05284591823,6.401084975,0.9979898512,0.04106292714,6.408069018,1.082642044,0.1371463534,7.269558752,1.521212489,0.3800858234
402,6.808715578,1.310497742,-0.5597987894,6.755817149,1.107124777,-0.3782506694,6.447930297,1.172788882,-0.3953983958,6.788139606,1.321225274,0.1243109368,6.60774443,1.121415676,0.2265653295,6.448763773,1.096051208,0.04245422568,7.033359024,1.356458526,-0.5678255807,6.06765324,0.9851396347,-0.02470795622,6.072567191,0.9773597411,-0.1658673888,6.467421429,1.037861696,-0.05614227258,7.040455874,1.369674045,-0.6925487148,6.184015849,0.9569921353,-0.2681706158,7.016406395,1.361467378,-0.4336541716,5.759907503,0.8696168318,0.02838977811,7.038374132,1.368195282,0.03264249738,7.094991146,1.406243556,-0.06909290188,5.986667358,1.038402103,0.05381186291,6.353732334,1.004265787,0.03904762426,6.35276333,1.095496252,0.1352651861,7.263042531,1.513130804,0.3796148966
403,6.773970959,1.299432723,-0.5436604447,6.714071885,1.106335672,-0.3636272778,6.40600789,1.162828802,-0.3866706926,6.744108035,1.316622068,0.122770132,6.561583708,1.120272965,0.2248270748,6.399878548,1.104136543,0.04139657443,7.026102725,1.343825354,-0.5618778554,5.985122842,1.002168374,-0.02645311159,6.000497291,0.9905134903,-0.1600347452,6.402852967,1.049025204,-0.05695710686,7.039210973,1.357818663,-0.6894588448,6.107776915,0.9767841839,-0.2569209278,7.007603524,1.347738327,-0.4295834524,5.66922926,0.8979220568,0.03495602758,7.027039408,1.354459493,0.03204857557,7.08457684,1.388360657,-0.06893335482,5.887740492,1.059652183,0.05765035083,6.288397867,1.017359259,0.0383892941,6.280141822,1.116263115,0.1348678437,7.258637509,1.505298325,0.3794543851
404,6.747225421,1.287112962,-0.523883995,6.678427778,1.108146154,-0.344474537,6.367062584,1.152326169,-0.3754563093,6.706558502,1.315279334,0.1201273743,6.518064229,1.122503186,0.2214252296,6.352310997,1.117006229,0.03878850086,7.032181138,1.330497726,-0.5555570114,5.881353139,1.029737813,-0.02720731775,5.910740258,1.011608888,-0.1531924982,6.336637663,1.068627773,-0.05933190276,7.054571231,1.345576473,-0.690120851,6.023743663,1.008437366,-0.2409890784,7.010756762,1.331760675,-0.4273143359,5.562129589,0.9367587821,0.04361575832,7.028914309,1.338587359,0.02979970871,7.086398866,1.367034772,-0.06935421234,5.777552619,1.092276448,0.06296831699,6.219716999,1.038394239,0.03624198685,6.203007932,1.148372617,0.132335647,7.259333123,1.498941636,0.3801423126
405,6.717481652,1.274846474,-0.5025827404,6.638892795,1.111417039,-0.3239661388,6.324268579,1.141593664,-0.3638807708,6.665469808,1.314427475,0.1169323638,6.470131012,1.126129348,0.2173567798,6.300644154,1.131716992,0.03554006082,7.03945065,1.316222848,-0.5490315514,5.768293542,1.060383328,-0.02915268116,5.812670791,1.034614678,-0.1468343123,6.263627089,1.091176287,-0.06255563069,7.07233039,1.332510686,-0.6913351235,5.93100847,1.043644283,-0.2248359393,7.015081628,1.314420724,-0.4254906612,5.44388576,0.9785418383,0.05296102531,7.031777173,1.321125819,0.02676604101,7.088993248,1.343970346,-0.07030995187,5.657612222,1.128163078,0.06876288818,6.144164314,1.062222714,0.0337610205,6.118687582,1.184041261,0.1295257243,7.260744038,1.492271219,0.3804096228
406,6.67354215,1.264112379,-0.4814081186,6.585264051,1.115192721,-0.3048068933,6.270593409,1.131107886,-0.3536175005,6.610580442,1.311513704,0.1141852686,6.410490419,1.129387963,0.2140767165,6.239228533,1.145515587,0.03300797547,7.035565062,1.300922069,-0.5420000324,5.657654021,1.086776516,-0.03405346702,5.715434103,1.053632307,-0.1420298731,6.178440105,1.11135837,-0.06547087072,7.078086406,1.318347651,-0.6894320077,5.828432121,1.074254149,-0.2124927979,7.009588037,1.29678412,-0.422286367,5.319533801,1.015836101,0.06199418507,7.023177809,1.302844198,0.02428794898,7.080674153,1.321086472,-0.07128237171,5.529181341,1.15936434,0.07444034446,6.057978692,1.083878197,0.03254452878,6.024257647,1.215671862,0.1287224118,7.258229706,1.483740605,0.3794483688
407,6.604211281,1.256427648,-0.4620052138,6.507332742,1.118553836,-0.2897070856,6.199004881,1.12136815,-0.3463392788,6.53162353,1.304005684,0.1128789977,6.331845398,1.130526816,0.2130307382,6.162407614,1.155656011,0.03253245864,7.00817878,1.284551365,-0.5341522885,5.561123098,1.101553774,-0.04371925357,5.628157482,1.062737573,-0.1398859841,6.075681361,1.123866966,-0.0669468682,7.057439555,1.302845257,-0.6807318617,5.714848473,1.092126198,-0.2080317244,6.983290803,1.279942928,-0.4158643571,5.194085985,1.041190307,0.06966990501,6.990670533,1.284540881,0.02371671963,7.049763082,1.300331649,-0.07173840659,5.393498135,1.177923484,0.07936203399,5.957385647,1.098394539,0.03416312775,5.916774302,1.235663273,0.132171763,7.247146108,1.47181782,0.3764498034
408,6.512932068,1.254964837,-0.4377588595,6.405048566,1.129268554,-0.2722625997,6.109145868,1.11420636,-0.3382959987,6.427838788,1.29557318,0.113297946,6.230241513,1.136519532,0.2139176539,6.066271513,1.17103184,0.03359545715,6.965550541,1.265610965,-0.5218189512,5.457991659,1.113325093,-0.05926142719,5.533462744,1.06614483,-0.1390273544,5.947980154,1.140570664,-0.06667620365,7.029614085,1.284046888,-0.6668113979,5.573706098,1.10838087,-0.2064868218,6.951981022,1.259673797,-0.4052482758,5.048574272,1.064834589,0.07957508127,6.94675407,1.261448788,0.02336296146,7.007135051,1.277393211,-0.06843311304,5.237337803,1.195248018,0.0869008471,5.832550232,1.115367591,0.04044328245,5.788368302,1.257865868,0.1401686457,7.240712031,1.457646089,0.3731464752
409,6.411010377,1.259029731,-0.4051539771,6.287686657,1.150371613,-0.2480434595,6.007226153,1.109444163,-0.3269066411,6.308359504,1.289381419,0.1144611877,6.111014625,1.150893592,0.2151402739,5.954696243,1.196660242,0.0346310498,6.921676689,1.243309401,-0.5043014205,5.330524556,1.131469935,-0.0795344252,5.417073245,1.070471633,-0.1381784326,5.797744034,1.169927501,-0.06578175116,7.013981969,1.261194,-0.6517608407,5.400551599,1.133929584,-0.2026767588,6.930753848,1.233236351,-0.3919964883,4.87190563,1.096694884,0.09368824353,6.906839716,1.230890476,0.02127705819,6.966974217,1.248696128,-0.06100313425,5.055034464,1.222097556,0.09858891838,5.683613878,1.142218108,0.05035246627,5.639045475,1.29348217,0.1505818462,7.247363642,1.442540618,0.3706741729
410,6.299082564,1.264818268,-0.3701762527,6.159058967,1.174333992,-0.2224022412,5.896107568,1.105023814,-0.3152835311,6.177779095,1.282671292,0.1157558305,5.980829281,1.167246566,0.2165113455,5.833727176,1.224465843,0.0357107859,6.872859248,1.219161391,-0.4854387848,5.194890201,1.150177576,-0.10268035,5.29279994,1.073795362,-0.1383041646,5.634263075,1.201981764,-0.06497803051,6.996409622,1.236334157,-0.6353641272,5.212381904,1.160740771,-0.2000600845,6.907626648,1.204460921,-0.377764211,4.680923911,1.129266329,0.1088393262,6.862890335,1.197363418,0.01872883911,6.92260655,1.217851544,-0.05292777437,4.859172919,1.249973444,0.1113015887,5.521789066,1.171180646,0.0614746527,5.477677451,1.331411181,0.1622971404,7.255293148,1.4258399,0.367610764
411,6.177770564,1.269153352,-0.3381276786,6.022955216,1.194270399,-0.1999928344,5.778651383,1.099487526,-0.3058375824,6.040652244,1.273405445,0.1172411595,5.846309521,1.179896902,0.2185349479,5.709368486,1.247039141,0.03757743469,6.815405789,1.195340737,-0.4683551657,5.067231799,1.164192023,-0.1261820498,5.174447563,1.074751244,-0.1396870276,5.466787839,1.227399108,-0.06431125173,6.962776185,1.212169126,-0.6166886703,5.026168219,1.181320862,-0.2014349691,6.870624627,1.177882614,-0.3634847209,4.492438451,1.155601231,0.1225045295,6.806859672,1.166150008,0.01771032664,6.8673484,1.189245332,-0.0469668331,4.662289444,1.270963336,0.1225386727,5.358251833,1.195124246,0.07206643427,5.313072279,1.361209598,0.1748309933,7.252634477,1.40779402,0.3632144038
