frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz
614,0.1222402481,-0.4987625439,0.9212340922,0.3135028245,-0.5820465339,0.8015098559,0.2839101959,-0.6089358896,0.7977161392,0.2464229083,-0.6277341534,-0.9924904637,0.2787482452,-0.477915632,-1.004234145,0.1020768804,-0.5675826515,-0.7175972739,-0.2981081031,-0.5812839868,-0.8863805189,0.5094544867,-0.6527195443,-0.9069944695,-0.3162332346,-0.2447652592,-1.267513496,0.4732239799,-0.5383663036,-1.015043959,-0.2084603437,-0.6068489239,-0.765448907,0.622253254,-0.0562924366,-2.250518133,-0.31797239,-0.3937523842,-1.24669159,1.011495385,-0.6331326136,-0.7936168249,-0.004829469781,-0.6078183157,-0.5639073659,0.3805414526,-0.6337904516,-0.9653857694
615,0.1145605437,-0.5002463489,0.9174589023,0.3047278374,-0.5831734939,0.7978365585,0.2784050089,-0.6098306697,0.7964161347,0.2432487093,-0.6273491621,-0.9886916087,0.2579014451,-0.4758822697,-1.007935745,0.08840301194,-0.5586866522,-0.7130956545,-0.3033099419,-0.5819908363,-0.8793579974,0.5049711273,-0.6509780437,-0.9049107887,-0.3221907622,-0.23892466,-1.264830376,0.4653287967,-0.5325961504,-1.029512105,-0.2108201504,-0.6067954395,-0.7642222082,0.6177261763,-0.05360114201,-2.247522672,-0.3200189212,-0.3938849825,-1.244167819,1.00545719,-0.6299997878,-0.7928040903,-0.006270102493,-0.6122732937,-0.562901725,0.3779204352,-0.6290096353,-0.9614767518
616,0.1085570085,-0.5023206451,0.9113326021,0.296134073,-0.5849923568,0.7919450338,0.2750670677,-0.6141905252,0.7918831743,0.2441871376,-0.6259009917,-0.990430377,0.2464891855,-0.4746074333,-1.008186834,0.07511041923,-0.5529064246,-0.7158055378,-0.3037492361,-0.5816516236,-0.87929536,0.5000967228,-0.6450954163,-0.9042377314,-0.3247914645,-0.2358570053,-1.264870909,0.4577212525,-0.5301165352,-1.037882058,-0.2089870038,-0.6082483785,-0.7650226345,0.6161092226,-0.05053015368,-2.246462334,-0.3194120769,-0.3933892006,-1.244350922,1.001870311,-0.6268021369,-0.792550966,-0.00794282194,-0.6110785303,-0.5687895494,0.3782637533,-0.6268271973,-0.9622364568
617,0.1034708522,-0.5048939851,0.904104971,0.2872414591,-0.5873517987,0.7852662217,0.272963566,-0.6197686434,0.7857443813,0.2469892425,-0.6237648111,-0.9948890221,0.239808686,-0.4738118778,-1.006588413,0.06174470456,-0.5477781212,-0.7213740083,-0.3020565757,-0.580911515,-0.8824415489,0.4943562739,-0.6367039833,-0.9039918686,-0.3256564467,-0.2343518278,-1.266372263,0.4505054784,-0.5293987907,-1.043195785,-0.204971927,-0.6110650337,-0.7667861938,0.6150228877,-0.04620061912,-2.246049741,-0.3176766991,-0.3925233891,-1.245789074,0.9991053848,-0.6234731766,-0.7926280378,-0.009726535228,-0.6069973505,-0.5778784786,0.3798691081,-0.6256672973,-0.9651441802
618,0.09818587858,-0.5077386092,0.897340803,0.2788212915,-0.5903983419,0.7792647638,0.270522855,-0.6233127274,0.7798136763,0.2487479823,-0.6218429576,-0.9972116929,0.233406755,-0.4735120837,-1.005679504,0.04690710609,-0.5438715602,-0.7260882979,-0.3007291591,-0.5803201046,-0.8843309775,0.4889204495,-0.6283557186,-0.9034271371,-0.3257753824,-0.2340490899,-1.267711448,0.4404027736,-0.5280041953,-1.045115194,-0.2021577027,-0.6130894804,-0.7679025528,0.6137417538,-0.04209660336,-2.245513218,-0.3162076957,-0.3914722723,-1.247409567,0.9957199174,-0.6197718292,-0.7934867382,-0.01233518335,-0.6028144261,-0.5853768883,0.3807434175,-0.6247482095,-0.9679681056
619,0.09229726539,-0.5111267865,0.8921239829,0.2716872202,-0.5963096786,0.7746897021,0.2672974802,-0.6222904092,0.775117446,0.2478649971,-0.6202683262,-0.9940788952,0.2257911443,-0.4739118564,-1.005961013,0.02881961585,-0.5405139091,-0.7279171238,-0.3009627513,-0.5805315748,-0.8819563633,0.484136846,-0.6205692008,-0.9018125658,-0.3256875366,-0.2353786193,-1.26769516,0.4255784663,-0.5248813997,-1.04221714,-0.202073596,-0.6133929333,-0.7673351345,0.6121327623,-0.03909999415,-2.244084116,-0.3154703209,-0.3905425015,-1.248819513,0.9913114174,-0.615290324,-0.7949094189,-0.0163223002,-0.600287452,-0.5890432631,0.379563448,-0.6236846173,-0.969541937
620,0.08605012555,-0.5148957327,0.8878554172,0.2651168227,-0.6036314563,0.7708922222,0.2635002817,-0.6186857701,0.7709860052,0.245900152,-0.6186824112,-0.9887372016,0.2169856433,-0.4750608197,-1.007189456,0.008875970022,-0.538183625,-0.7285199249,-0.3019891954,-0.5812308558,-0.8774698193,0.4797355259,-0.6131404935,-0.8995997713,-0.325384115,-0.2378473561,-1.267035268,0.408652899,-0.5210864486,-1.036956038,-0.2031582583,-0.6127403017,-0.7660216946,0.6102407154,-0.03650750441,-2.242117099,-0.3151363257,-0.3896765319,-1.250173303,0.9859682662,-0.6104795163,-0.7969233222,-0.02114043818,-0.598315955,-0.5906246395,0.3771183071,-0.6222086561,-0.9703950315
621,0.07929805544,-0.5181675555,0.8835747814,0.2575753241,-0.6070601288,0.7672355181,0.2585400282,-0.6160245828,0.7666956084,0.2446829655,-0.6172664894,-0.9861843041,0.2048204178,-0.4767396575,-1.010797398,-0.009569062419,-0.5391750872,-0.7297099646,-0.3033624203,-0.5815244351,-0.8741515558,0.4759682301,-0.607537361,-0.8978113282,-0.3250317273,-0.2397149108,-1.266973051,0.3930376521,-0.5173521939,-1.034805595,-0.2041613612,-0.6115253175,-0.765317569,0.6076122037,-0.03342715235,-2.240529822,-0.3154115454,-0.3885157862,-1.251223593,0.9789894468,-0.6063854831,-0.8003485372,-0.02585787677,-0.5954044084,-0.5913141398,0.3745807486,-0.6197200527,-0.9708429273
622,0.07166425824,-0.5208757876,0.8781828436,0.2479513672,-0.6035782132,0.7628418728,0.2512909784,-0.6161646789,0.7612803053,0.2453203145,-0.6166857528,-0.9898894029,0.1874699446,-0.4785118793,-1.018103315,-0.02622994193,-0.5453844506,-0.7330953063,-0.3053105347,-0.5806641408,-0.8737828798,0.4730596222,-0.604647468,-0.8976705045,-0.324612877,-0.2405768243,-1.268865382,0.3800788504,-0.5135816986,-1.038301207,-0.2047161782,-0.6090253725,-0.766287317,0.603851628,-0.02933086411,-2.240227581,-0.3164539792,-0.3869778839,-1.252468093,0.9697336413,-0.6030141695,-0.8066118871,-0.0308196638,-0.590234631,-0.5918518755,0.3719623968,-0.6151716156,-0.9715014658
623,0.06361584161,-0.5231513247,0.8721523824,0.2373959838,-0.5962712078,0.7580150346,0.242959658,-0.6178954696,0.7551175336,0.2467728383,-0.6163269929,-0.9967358314,0.1679668315,-0.4803741127,-1.027279713,-0.041499303,-0.5545345899,-0.7376018484,-0.3071500652,-0.578726958,-0.8757952792,0.4708014787,-0.6031663241,-0.8983872935,-0.3238595122,-0.2408347059,-1.271841888,0.3681865669,-0.509682724,-1.04452671,-0.2051517749,-0.605618306,-0.7681154966,0.5997890151,-0.02491460152,-2.240870788,-0.3178542543,-0.3850278637,-1.253913821,0.958974174,-0.6000150888,-0.8143539539,-0.03596291047,-0.583840802,-0.5925426168,0.3692969998,-0.6095268191,-0.9723832836
624,0.05628040189,-0.5244261085,0.8668755645,0.2277679308,-0.5890042261,0.75386821,0.2364564439,-0.6201556494,0.7495019398,0.2476586366,-0.6144691055,-1.001841009,0.1514331754,-0.4827857177,-1.035049672,-0.05302783784,-0.5626870029,-0.7410130812,-0.3070622494,-0.5760702819,-0.8799462999,0.4687956051,-0.6012809316,-0.8979639139,-0.3225576381,-0.2399636853,-1.273806501,0.3563723251,-0.5064223634,-1.050784433,-0.2052647834,-0.603356292,-0.7693387874,0.5968070565,-0.02113190476,-2.241516437,-0.3189672915,-0.3823825104,-1.254580155,0.9481302664,-0.5979170664,-0.8202217864,-0.03974583113,-0.5782664767,-0.593933756,0.3677853309,-0.6052094829,-0.9729036249
625,0.05025461713,-0.5243160436,0.8631566121,0.2188529492,-0.5814913874,0.7515401684,0.2336985801,-0.624717307,0.744682958,0.2470543789,-0.6091447005,-1.003442341,0.1411179675,-0.4855904338,-1.039441934,-0.0595027279,-0.5696122753,-0.7431991714,-0.303256387,-0.5717828009,-0.8885463383,0.4663830404,-0.5980488552,-0.8948875879,-0.3199187326,-0.237074118,-1.273911991,0.3442714507,-0.5044030453,-1.056378769,-0.2048763526,-0.6032561955,-0.7695990097,0.5943295284,-0.01695766467,-2.241902917,-0.3202522192,-0.3776239092,-1.253518542,0.9369186819,-0.5970825963,-0.8225008592,-0.04119802389,-0.5737285286,-0.5967299693,0.3687578306,-0.6038925689,-0.9727856603
626,0.04462015205,-0.5233608326,0.8599967904,0.2108963755,-0.5744065344,0.7497076386,0.2318325751,-0.6284220222,0.7406487999,0.2461471866,-0.603768265,-1.003346769,0.132443222,-0.4891123127,-1.043566621,-0.0628845752,-0.5757284892,-0.7440559358,-0.2989958366,-0.5678589583,-0.8967513224,0.4640966065,-0.5944809019,-0.8912529148,-0.3171806381,-0.233625574,-1.273273578,0.3321226205,-0.5029234655,-1.061832682,-0.2044604711,-0.6036961236,-0.769164784,0.5928493935,-0.01385063195,-2.242203467,-0.3213096119,-0.3729222456,-1.251897076,0.9259150917,-0.5970163942,-0.8242228673,-0.04181436731,-0.5700236452,-0.599123719,0.3701780611,-0.6033372237,-0.972352915
627,0.03897999212,-0.521845005,0.8571266308,0.2054597538,-0.5708938389,0.7474033603,0.229491157,-0.6275654809,0.7383027395,0.2454740228,-0.6005451064,-1.000981124,0.12237248,-0.4946318531,-1.049652474,-0.0634061641,-0.5798986372,-0.7418059691,-0.2967128378,-0.5668617833,-0.8990418875,0.4628289079,-0.5909548127,-0.8882463471,-0.3157163148,-0.2306570717,-1.271522558,0.3192308356,-0.5020913678,-1.066079332,-0.2046084599,-0.6048128762,-0.7672774124,0.5945880528,-0.01440106879,-2.242125567,-0.3210900066,-0.3704454491,-1.250334823,0.9164413593,-0.5979972366,-0.826060262,-0.04212121501,-0.5682187981,-0.5989765993,0.3703484069,-0.6019892173,-0.97138994
628,0.03359091684,-0.5197259069,0.8546015297,0.2017110409,-0.5689759402,0.7448169938,0.2272319857,-0.6242395305,0.7372615067,0.2448388201,-0.5980219951,-0.9969979735,0.1123015478,-0.5013850158,-1.056331972,-0.06110896204,-0.5826234334,-0.7374389055,-0.294921688,-0.5673101742,-0.8988763158,0.4622743304,-0.5875200003,-0.8851684476,-0.3146497954,-0.2280416625,-1.268943816,0.3061756333,-0.5018517661,-1.069810153,-0.2047168047,-0.6066964825,-0.7645697128,0.5980731127,-0.01665702481,-2.24170002,-0.3200733423,-0.3690565488,-1.248603787,0.9076909574,-0.5997187781,-0.8274339079,-0.04178755549,-0.5676570242,-0.5975740058,0.3703484815,-0.6007024215,-0.9700047606
629,0.02828797319,-0.5173336015,0.8516021789,0.1985979611,-0.5662817357,0.7411067898,0.223695916,-0.618686696,0.7364867728,0.244929556,-0.5970660405,-0.9936969262,0.1022532874,-0.5074973401,-1.062560872,-0.05825855124,-0.583402382,-0.7329361934,-0.2935297689,-0.5678472116,-0.8987588338,0.4620333999,-0.5848017673,-0.8825997284,-0.3134293279,-0.2270305006,-1.267365967,0.2947755848,-0.5007714692,-1.074784886,-0.2037734398,-0.6073702618,-0.7626139673,0.6007414515,-0.01848483593,-2.241127585,-0.3186178988,-0.3688991012,-1.247622433,0.8991801146,-0.6005558735,-0.8302265404,-0.04169319995,-0.5671652109,-0.5968417071,0.3704893998,-0.5996441922,-0.969011721
630,0.0230986828,-0.5147266634,0.847372007,0.1958513446,-0.56139541,0.7351555439,0.218194893,-0.6099401911,0.7354973116,0.2461740554,-0.5991191329,-0.9916703428,0.09289546617,-0.5126026019,-1.067743753,-0.05488643503,-0.581100581,-0.728978411,-0.2924794926,-0.5674675004,-0.9001975321,0.4622637127,-0.5832187698,-0.8814097394,-0.3116422902,-0.2287054935,-1.268064853,0.2861107584,-0.4979260532,-1.083167553,-0.2009670839,-0.6054070509,-0.7621621854,0.6017004926,-0.01946879249,-2.240918108,-0.3166452487,-0.3703613532,-1.248238831,0.8912851421,-0.5997217074,-0.83600863,-0.04225809606,-0.5665658882,-0.5982558807,0.3709036768,-0.5991160402,-0.9691964324
631,0.018047819,-0.5116575319,0.843058642,0.1936268729,-0.5557553415,0.7286483456,0.2117655788,-0.5985625931,0.7346360976,0.248033388,-0.6029657371,-0.9898290582,0.08501489085,-0.5167927453,-1.07137917,-0.05060718648,-0.576102723,-0.7244491577,-0.291522556,-0.5664511308,-0.902073589,0.4628250276,-0.582394173,-0.8806309574,-0.3095882804,-0.2318241488,-1.26962053,0.2792106176,-0.4939778499,-1.093091338,-0.1972617316,-0.6020695683,-0.762149532,0.6020685085,-0.02074424146,-2.240555752,-0.3143153402,-0.3728506957,-1.249318386,0.8837979479,-0.59810512,-0.842965915,-0.04309266891,-0.5662877603,-0.6004235665,0.3714236971,-0.5989373162,-0.9695804892
632,0.01297217442,-0.5079956461,0.8406921224,0.1915184548,-0.5512738367,0.7249343809,0.2056432888,-0.5870868963,0.7340813269,0.2497464825,-0.6054864034,-0.9879416894,0.07880754466,-0.5188721383,-1.072570144,-0.04705980905,-0.5701862565,-0.7186428643,-0.2902737533,-0.5653724036,-0.9029526744,0.4628720317,-0.5817569862,-0.8780875849,-0.3077800637,-0.2341532392,-1.269809331,0.2728303993,-0.48987588,-1.100276633,-0.1943046777,-0.5994171542,-0.7614234137,0.6022960084,-0.02250162928,-2.238710032,-0.3123428002,-0.3750399852,-1.248801102,0.8753670838,-0.5965961287,-0.8479148462,-0.04385724057,-0.5660685324,-0.6009711991,0.3719117325,-0.5985501486,-0.9683304993
633,0.008056025183,-0.5033789127,0.8413801553,0.1900271621,-0.5497650492,0.7257528541,0.2003160676,-0.5759673192,0.7334214328,0.2514565073,-0.6055918023,-0.9861680925,0.07477613216,-0.5180214658,-1.070750125,-0.04478975159,-0.5629737083,-0.7106903997,-0.2881259361,-0.5646207423,-0.9027057648,0.4623215911,-0.5812283223,-0.8726179245,-0.3061817503,-0.2343315505,-1.267869375,0.2671907955,-0.48575739,-1.102756869,-0.1926719417,-0.598127448,-0.7595018884,0.6029150151,-0.02520172653,-2.234578172,-0.3111255532,-0.3761319236,-1.245558406,0.865671666,-0.5951252568,-0.8495840143,-0.0446398748,-0.5653272988,-0.5990412615,0.3726269283,-0.5979645423,-0.9644996426
634,0.003085986934,-0.4981744684,0.8435278323,0.1887332091,-0.5494410113,0.7290094834,0.1953248066,-0.5650083069,0.7325560271,0.2530211412,-0.6043810137,-0.9846811435,0.07143577097,-0.5152276394,-1.067890681,-0.04328746556,-0.5551629433,-0.7021437071,-0.285890146,-0.5642372537,-0.9014230048,0.4613868351,-0.5807963413,-0.8658121866,-0.3048369391,-0.2331496319,-1.265047201,0.2619874749,-0.4815038812,-1.10243613,-0.1917950676,-0.5970535907,-0.7570977049,0.6036618472,-0.02838327684,-2.229429765,-0.310405769,-0.3766047809,-1.241106862,0.8549165926,-0.5933967544,-0.849912858,-0.04541913979,-0.5643034035,-0.5960160857,0.3732967624,-0.5970780122,-0.9594613486
635,-0.002686781408,-0.4933481621,0.845112011,0.1858630977,-0.546817847,0.7322804635,0.1904897866,-0.5557564771,0.7321334323,0.253246537,-0.6020128462,-0.9832690527,0.0660113045,-0.51201111,-1.066905188,-0.04259882756,-0.5501561305,-0.6959085407,-0.285310861,-0.5642655091,-0.8980024008,0.4596720663,-0.5799954492,-0.8596240358,-0.3043761225,-0.2316028354,-1.262125896,0.2552016777,-0.4776815835,-1.100846242,-0.1916011639,-0.5955191734,-0.7548495139,0.6037963909,-0.03085787651,-2.225048861,-0.3099100748,-0.3770513434,-1.237347456,0.8425488744,-0.591958541,-0.8505343484,-0.04568729601,-0.5639652296,-0.5928749238,0.3729911669,-0.5951679662,-0.95486719
636,-0.009900920539,-0.4889404319,0.8456176928,0.1800420709,-0.5397763803,0.7351612694,0.1858658918,-0.5497533623,0.733170592,0.2508671402,-0.5969416023,-0.98171279,0.05684000466,-0.5088140256,-1.069052263,-0.04289725108,-0.5500748123,-0.6931920667,-0.2880818909,-0.5656997035,-0.8896082594,0.4571480943,-0.579520129,-0.8544751883,-0.3053627872,-0.2304660151,-1.258766662,0.2458113604,-0.47490323,-1.096005053,-0.1920400155,-0.5927929213,-0.7531238443,0.6024865694,-0.03163839743,-2.221735184,-0.3093261781,-0.3780235061,-1.234709419,0.8276603686,-0.5908242365,-0.8513000014,-0.04487532285,-0.5647827329,-0.5894397131,0.3706632573,-0.5903997779,-0.9508353329
637,-0.01746293434,-0.4851289917,0.8452767303,0.1737024391,-0.5319546633,0.7372415601,0.1810344165,-0.5443718334,0.734390861,0.2480494373,-0.5918386529,-0.9805422835,0.04623580976,-0.5050104918,-1.072523864,-0.04399893013,-0.5513816398,-0.6922661956,-0.2916215893,-0.5669681742,-0.8812290982,0.4537008959,-0.5779012737,-0.8499411084,-0.3068213646,-0.2292061334,-1.255902239,0.2354992449,-0.4723634105,-1.091641115,-0.1932053854,-0.5904657373,-0.7516827705,0.6004445998,-0.03125610633,-2.219119805,-0.3091500608,-0.3789248157,-1.232818382,0.8117016422,-0.589911854,-0.8526157926,-0.04378439972,-0.5660189293,-0.5861491571,0.3680192583,-0.5859009346,-0.9476451544
638,-0.02516013244,-0.4822719863,0.8439659469,0.1677288226,-0.524162143,0.738079299,0.1752543296,-0.5371618171,0.7351705417,0.2457393857,-0.5895314251,-0.9795664272,0.0347294209,-0.5002074035,-1.076265579,-0.04642722617,-0.5529265263,-0.6928422786,-0.2945000023,-0.5661609674,-0.8769145151,0.4486429669,-0.5730032016,-0.845711493,-0.3086689567,-0.2273150971,-1.253949371,0.2246267001,-0.4690800067,-1.09247098,-0.1958077637,-0.5901156578,-0.7499030959,0.5978912891,-0.03026887793,-2.217335233,-0.3101214264,-0.379684747,-1.231581814,0.7948818487,-0.589631077,-0.8551221286,-0.0430085668,-0.5681043479,-0.583027066,0.3662113695,-0.5854018101,-0.9457348603
639,-0.03299698441,-0.4800393262,0.8423917498,0.1616723043,-0.5159867672,0.7385553878,0.1692295422,-0.5297252248,0.7361269368,0.2435024146,-0.5883513338,-0.9786954525,0.02240950249,-0.4948565225,-1.080462281,-0.04956037693,-0.5557091972,-0.6945782841,-0.2973505148,-0.5645443472,-0.873850004,0.4425858603,-0.5665269494,-0.8416202369,-0.3108921205,-0.2252350354,-1.252200471,0.2129235281,-0.4654703218,-1.09520414,-0.1992543848,-0.5907321753,-0.747788312,0.5950269634,-0.02902265644,-2.216041264,-0.3116439932,-0.3805214199,-1.230586819,0.7773353929,-0.5898692317,-0.8580135135,-0.04215330591,-0.5709788152,-0.5797829017,0.3645657442,-0.5864338146,-0.9443518784
640,-0.0394453791,-0.4785979811,0.8409484916,0.1574645408,-0.5107896611,0.7382726224,0.1642404571,-0.5234475339,0.736378892,0.24321465,-0.5880546492,-0.9789372402,0.01180399412,-0.4901713574,-1.085231177,-0.05116179646,-0.5578867111,-0.6958688542,-0.2985661393,-0.5631267997,-0.8723552966,0.4369760484,-0.5605488779,-0.8385416534,-0.3119009644,-0.2234487577,-1.251627158,0.2015047196,-0.4621255168,-1.097881992,-0.2017285159,-0.5912503606,-0.7459807377,0.5934130884,-0.02831148122,-2.215282042,-0.3126312239,-0.3807534267,-1.230030763,0.7619473721,-0.5902905912,-0.8615256576,-0.04125913033,-0.5730781406,-0.5778325827,0.3635508958,-0.5864475671,-0.94355845
641,-0.04308852482,-0.4791098288,0.8389761613,0.1577120413,-0.5126648456,0.7361992893,0.1612027789,-0.5190627454,0.7352440934,0.2472391453,-0.5896876244,-0.9822543207,0.003222016266,-0.4855160366,-1.093164633,-0.04992142934,-0.5583179687,-0.6969326204,-0.2964512953,-0.5627644026,-0.8747327686,0.4322346389,-0.5550119955,-0.8375637924,-0.3104830181,-0.2215241152,-1.254333882,0.1906238101,-0.4591713304,-1.099874791,-0.2027140123,-0.5929212804,-0.744894418,0.594701992,-0.02876211989,-2.216024228,-0.3124521636,-0.3801322724,-1.230956222,0.7499652877,-0.5897860434,-0.8670093492,-0.04013395015,-0.5734417657,-0.5791875131,0.3639987417,-0.5847603489,-0.9444770074
642,-0.04612753151,-0.4800225588,0.83646462,0.1583951311,-0.5153317062,0.7328432007,0.1584827086,-0.5152764549,0.7328608344,0.2517593931,-0.5910993501,-0.9861223987,-0.003912553784,-0.4819706088,-1.101195767,-0.04793935623,-0.5578817338,-0.6981100927,-0.293521608,-0.562290743,-0.8782707077,0.4280895924,-0.5501010277,-0.8379642797,-0.3081360813,-0.2198442548,-1.258138572,0.1801507684,-0.4568096978,-1.10224184,-0.2026775078,-0.5933843162,-0.744722015,0.5965620812,-0.02866194316,-2.217400612,-0.3120004477,-0.3784210863,-1.232763145,0.7393447965,-0.5894712626,-0.8730519363,-0.03914375142,-0.5729019138,-0.5816868101,0.3647374008,-0.582334052,-0.946253096
643,-0.05024805617,-0.4794083531,0.833920688,0.1558275856,-0.5127854704,0.7287673294,0.1551564236,-0.5113802074,0.7289864195,0.2536750808,-0.5897221362,-0.9884861697,-0.008224390727,-0.481967329,-1.105466801,-0.04611238804,-0.5573632123,-0.6987259273,-0.2917165815,-0.560647331,-0.8795011198,0.4250505199,-0.5473915183,-0.8400903839,-0.305848026,-0.2190531712,-1.26076388,0.1703403487,-0.4556151894,-1.105478521,-0.2010448844,-0.5883627999,-0.7459735586,0.5967078104,-0.02613568007,-2.218242198,-0.3118089292,-0.37452158,-1.234641023,0.7299020868,-0.5917159397,-0.8780755617,-0.03873682906,-0.5718509551,-0.5836749454,0.3640827076,-0.5775468801,-0.9476941991
644,-0.05447024095,-0.4782566131,0.831493435,0.152129885,-0.5086419621,0.7241973483,0.1517600256,-0.507905056,0.7243110701,0.2547441291,-0.587270604,-0.9901778292,-0.01072801978,-0.4838963929,-1.10769287,-0.04392227883,-0.5567261905,-0.6989485167,-0.2900480204,-0.5583709482,-0.8801230153,0.422589874,-0.5459562025,-0.8429712131,-0.3032794603,-0.2188869852,-1.263028314,0.1611210901,-0.4554282824,-1.108919538,-0.198435352,-0.5810403415,-0.7479168886,0.5962948342,-0.02254604813,-2.218917472,-0.3115867764,-0.3695559663,-1.236499132,0.7217552883,-0.5952694233,-0.882609881,-0.038605228,-0.5703835012,-0.5858944851,0.3628719168,-0.5712873343,-0.9490530744
645,-0.0586857138,-0.4770605604,0.8300232704,0.1480056608,-0.5051634659,0.7205664584,0.1479531456,-0.5050762981,0.7205792055,0.2548700297,-0.5851701382,-0.9897873749,-0.01379061832,-0.4855214626,-1.107871535,-0.04211317172,-0.5559460234,-0.6986144644,-0.2888259149,-0.5558633119,-0.8806733501,0.4195678716,-0.5444976548,-0.8427958284,-0.3009020041,-0.2197247757,-1.264112321,0.1525542997,-0.4558585461,-1.111409355,-0.1962865143,-0.5761415326,-0.7489903596,0.5960793081,-0.02005800153,-2.219013169,-0.3112852521,-0.3662128097,-1.237149829,0.7133205832,-0.5977315658,-0.8859125725,-0.03847791829,-0.569205591,-0.5870960999,0.3623686619,-0.5672595376,-0.9496017719
