frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz
2553,-0.6163601753,-0.05893464195,-0.0008920224505,-0.4817106812,0.06348349461,0.1798088081,-0.4860411758,0.07197917651,-0.0084361675,0.8265674998,0.3232097587,-0.9198256347,0.6080480907,0.7219539777,1.504328762,1.572364512,-2.06091379,2.813223863,1.380258651,0.4574304928,-1.527825863,2.283547132,-0.3716235486,-1.281403878,2.671186972,0.4442200178,-0.9198429506,2.590761331,-0.08140392745,-0.9820244047,0.324890836,0.6160034093,1.320590957,0.5277618111,0.8026662605,-1.509974887,0.6135537597,0.2576016253,0.7563661137,2.590421209,-0.08149221679,-0.9819975923,0.1514655057,0.3883404844,0.9700128062
2554,-0.6166269287,-0.05948230518,0.0002388753036,-0.4819877686,0.06385704615,0.1798754686,-0.4870533426,0.07195119591,-0.008537769987,0.8275197565,0.3234459987,-0.919808994,0.6079254659,0.7221844274,1.50366262,1.574988171,-2.059686737,2.818000857,1.379856834,0.4574159883,-1.528285349,2.284173071,-0.3712280365,-1.282463894,2.673688332,0.4396840215,-0.9189250908,2.591043142,-0.0817690715,-0.981958365,0.324880291,0.6157927238,1.322179528,0.5283054254,0.8031680041,-1.509898021,0.6145814992,0.2582006119,0.7560045305,2.590707838,-0.08183676119,-0.9822824678,0.1520831213,0.3885676603,0.9698473614
2555,-0.6169348452,-0.06003040267,0.001163078483,-0.4822113779,0.06423484167,0.1797355285,-0.4880257721,0.07192773303,-0.008838644529,0.8283280745,0.3236583072,-0.9200625651,0.6078442868,0.7223089145,1.502956305,1.577567818,-2.058657014,2.822413781,1.379497621,0.4575799466,-1.528930326,2.284667228,-0.3708247314,-1.28352503,2.675912944,0.4354909256,-0.918160365,2.591280109,-0.08203060699,-0.9820031556,0.3249255744,0.6155907796,1.323413595,0.5287881488,0.8038004592,-1.509951957,0.6155921826,0.2587021526,0.7555793642,2.590910071,-0.08208181975,-0.9827982081,0.1526852036,0.3887546311,0.9696701023
2556,-0.6173237062,-0.06059726203,0.001838640011,-0.4823882782,0.06460213308,0.1793453228,-0.4889872564,0.07189061561,-0.009381308755,0.8289534176,0.3238417018,-0.9206444654,0.6078208541,0.7223032723,1.50221044,1.580095144,-2.057862282,2.826393534,1.379185271,0.4579552984,-1.529809496,2.285006322,-0.3704092273,-1.284576792,2.677782021,0.4317503147,-0.9175928145,2.591466543,-0.08215740208,-0.9821840545,0.3250472378,0.6153999414,1.32420785,0.5291996221,0.8045793708,-1.51016248,0.6165828426,0.2590733498,0.7550816769,2.591013637,-0.08219764254,-0.9835896155,0.1532767169,0.3888881388,0.9694828303
2557,-0.6176919823,-0.06113015819,0.00219989655,-0.4824272077,0.06504824036,0.1786177207,-0.4897977203,0.07192756182,-0.01026520721,0.8294604343,0.3240034718,-0.9216466715,0.6078286304,0.722135921,1.501297125,1.582628765,-2.057363974,2.829784342,1.378947135,0.4586172232,-1.53102661,2.285206017,-0.3699397633,-1.285766847,2.679387444,0.4284110081,-0.9171836486,2.591663143,-0.08212840101,-0.9825053908,0.3252488661,0.6151797531,1.324560414,0.5295326999,0.8056169347,-1.510590979,0.6175576891,0.2593314804,0.754481312,2.591063389,-0.08215990565,-0.9847576486,0.153857115,0.3889663682,0.9691799381
2558,-0.6179273744,-0.06157393608,0.002251217192,-0.4822602303,0.06565061917,0.1775457948,-0.4903308739,0.07211924843,-0.01150695845,0.8299380226,0.3241532297,-0.9230647623,0.6078342471,0.7218147676,1.500137028,1.585219662,-2.057160387,2.832561515,1.378797276,0.4595792821,-1.532597404,2.285302217,-0.3693945884,-1.287200531,2.680872552,0.4253225631,-0.9168588045,2.591916033,-0.08196312392,-0.9829437476,0.3255112845,0.614900602,1.324568756,0.5297927876,0.8069744326,-1.511248108,0.6185230733,0.2595245081,0.7537723137,2.591105311,-0.08198407641,-0.9863187498,0.1544210926,0.3890036498,0.968689905
2559,-0.6180535335,-0.06194321363,0.002055727091,-0.4819291024,0.06637675811,0.1762062128,-0.4906362001,0.07243694648,-0.01302484926,0.8303834691,0.3242895294,-0.9248122203,0.607843622,0.7213748476,1.498803694,1.587847897,-2.057194239,2.834852563,1.378720003,0.4607819929,-1.534438343,2.285301907,-0.368799443,-1.288803721,2.682235645,0.4224455633,-0.9166090097,2.592197664,-0.08169138051,-0.983482597,0.325820877,0.6145813079,1.324296714,0.5299883801,0.8085912555,-1.512083349,0.6194792263,0.2596655035,0.7529820959,2.591126758,-0.08170008531,-0.9881907524,0.1549663876,0.389010904,0.9680657487
2560,-0.6180942313,-0.06225270368,0.001676678204,-0.4814756722,0.06719388778,0.1746756379,-0.490763293,0.07285164633,-0.01473714792,0.8307938875,0.3244106523,-0.9268023787,0.6078624635,0.7208509147,1.497370874,1.590493136,-2.057408185,2.836785162,1.378699568,0.4621655241,-1.536465796,2.285211965,-0.3681804484,-1.290502109,2.683474994,0.4197403894,-0.9164243664,2.592480474,-0.08134328046,-0.9841052157,0.3261638472,0.6142405734,1.323808294,0.5301279788,0.810406611,-1.513046105,0.6204262952,0.2597673025,0.7521382273,2.591114961,-0.08133823991,-0.9902912675,0.1554906068,0.3889988471,0.9673606377
2561,-0.6180733463,-0.06251730907,0.00117742422,-0.4809418632,0.0680688708,0.173030681,-0.4907618402,0.07333394006,-0.01656214785,0.8311662342,0.324514489,-0.9289484198,0.6078962783,0.7202773677,1.495912578,1.593134663,-2.057744995,2.838487256,1.37872018,0.4636695938,-1.538596129,2.285039177,-0.3675641652,-1.292221229,2.684588845,0.4171672309,-0.9162944334,2.592736907,-0.08094923617,-0.9847947298,0.3265262299,0.6138968887,1.323167699,0.5302201084,0.812359466,-1.514085806,0.6213643463,0.2598424888,0.7512684529,2.591057043,-0.08092932496,-0.9925377317,0.1559912335,0.3889779414,0.9666279055
2562,-0.6180148553,-0.0627521885,0.0006213996334,-0.4803696634,0.06896812895,0.171347865,-0.4906816118,0.0738539439,-0.01841820147,0.8314973185,0.3245984566,-0.9311633763,0.6079503779,0.7196882072,1.494503106,1.595751398,-2.058147683,2.840087122,1.378766028,0.4652334031,-1.54074579,2.284790246,-0.3669776259,-1.293886486,2.685575432,0.4146860934,-0.9162082946,2.592939406,-0.08053996518,-0.9855341506,0.3268939004,0.6135684618,1.322439336,0.530273327,0.8143885087,-1.515151992,0.6222933689,0.2599033843,0.750400706,2.590940035,-0.08050467022,-0.9948474459,0.1564656331,0.3889583645,0.9659210571
2563,-0.6179428273,-0.06297279317,7.21030716e-05,-0.4798011209,0.06985760714,0.1697036018,-0.4905724546,0.0743812606,-0.02022374405,0.8317838098,0.3246594541,-0.9333601363,0.6080298836,0.7191170222,1.493217063,1.598321898,-2.058559578,2.841713411,1.378821277,0.4667956055,-1.542831348,2.284471789,-0.366448338,-1.295423172,2.686432975,0.4122568011,-0.9161546117,2.593060428,-0.080146492,-0.9863064025,0.3272525828,0.6132731774,1.321687819,0.53029623,0.8164321296,-1.516194366,0.6232132778,0.2599620456,0.7495631103,2.590750877,-0.0800961861,-0.9971376044,0.1569110566,0.3889500009,0.9652937663
2564,-0.6178814231,-0.0631948742,-0.000406914909,-0.4792783448,0.07070277414,0.1681741812,-0.4904842928,0.07488498163,-0.02189730714,0.8320222389,0.3246938534,-0.9354514494,0.6081397295,0.7185970062,1.492129349,1.600824377,-2.058924335,2.843495143,1.37887007,0.4682943115,-1.544769524,2.284090333,-0.3660042621,-1.296756475,2.687159682,0.4098389941,-0.9161216629,2.593072433,-0.07980014978,-0.9870943407,0.3275878553,0.6130285811,1.320977955,0.5302974466,0.8184284211,-1.517162823,0.6241239149,0.2600302699,0.7487839736,2.590476423,-0.07973636734,-0.9993253146,0.1573246423,0.3889624545,0.9647998663
2565,-0.617854898,-0.06343446096,-0.0007520592653,-0.4788435132,0.07146865977,0.1668357736,-0.4904671352,0.07533372899,-0.0233575211,0.8322089954,0.3246975279,-0.9373499354,0.6082846648,0.7181610046,1.491315134,1.603236702,-2.059185891,2.845561679,1.378896514,0.4696671272,-1.546477183,2.283652311,-0.3656737608,-1.297811475,2.687753744,0.4073921221,-0.916097367,2.592947886,-0.07953258183,-0.9878807606,0.3278851538,0.6128518925,1.320374716,0.5302856296,0.8203151951,-1.518007445,0.6250250506,0.260119606,0.7480917719,2.590103432,-0.07945826475,-1.001327606,0.1577034145,0.3890050822,0.9644933316
2566,-0.61788761,-0.06370781022,-0.0008996928827,-0.4785388875,0.07211992841,0.1657644453,-0.4905710885,0.07569573654,-0.02452310621,0.8323403195,0.3246659175,-0.9389680943,0.6084692534,0.7178415913,1.490849811,1.605536399,-2.059288368,2.848042651,1.378884659,0.4708512277,-1.547871311,2.283164038,-0.3654855227,-1.298513133,2.688213328,0.4048754331,-0.9160692918,2.592659246,-0.07937574317,-0.9886483981,0.3281297735,0.612760044,1.319943202,0.5302694383,0.8220300183,-1.518678475,0.6259163836,0.2602413747,0.7475151248,2.589618554,-0.07929542532,-1.003061428,0.1580442812,0.389087049,0.9644282536
2567,-0.6180040321,-0.06403132627,-0.0007861337673,-0.478406833,0.07262098851,0.1650361887,-0.4908463773,0.07593897057,-0.0253128522,0.832412289,0.3245941303,-0.9402183168,0.6086978723,0.7176711771,1.490808931,1.607700655,-2.059175907,2.85106787,1.378818466,0.4717834648,-1.548868952,2.28263169,-0.365468458,-1.298786269,2.688536568,0.4022479576,-0.9160246493,2.592178958,-0.07936190234,-0.9893799195,0.3283068675,0.6127697481,1.319748593,0.5302575134,0.8235102653,-1.519126251,0.6267975406,0.2604066954,0.7470827619,2.589008309,-0.07928180074,-1.004443638,0.158344028,0.3892174043,0.9646588083
2568,-0.6181571649,-0.06439194859,-0.0004923306708,-0.4784018136,0.07300412065,0.1645770387,-0.491233893,0.07609704353,-0.02579086963,0.8323641861,0.3244337625,-0.9412579328,0.608994508,0.7176104256,1.491181908,1.609750337,-2.058896603,2.854502079,1.37867353,0.4725251939,-1.549479549,2.281930044,-0.3656484989,-1.298545273,2.688568302,0.3998569156,-0.9159538754,2.591520792,-0.07941396367,-0.9900453876,0.3284525696,0.6129059263,1.319637201,0.5302203459,0.8248517962,-1.519421517,0.6277602998,0.2605812216,0.746711986,2.588260037,-0.07934314082,-1.005537867,0.158603757,0.3894254881,0.9651407513
2569,-0.6182888865,-0.06476217059,-0.0001423975392,-0.4784465534,0.0733293955,0.1642530992,-0.4916396709,0.07622740307,-0.02608918573,0.8321583894,0.3241575065,-0.9422895225,0.6093677971,0.71759666,1.491874123,1.611722319,-2.058544139,2.858112522,1.37844858,0.4731853167,-1.549797145,2.280967394,-0.3660118035,-1.297818965,2.688211989,0.3979736464,-0.9158647963,2.590723948,-0.07944604147,-0.9906425541,0.3286061605,0.6131678676,1.31943104,0.5301307537,0.8261809917,-1.519666949,0.6288648694,0.2607307033,0.746314955,2.587378816,-0.07939407525,-1.006479108,0.1588266235,0.3897199022,0.9657863924
2570,-0.6184070843,-0.06513676529,0.0002626129795,-0.4785358879,0.07360285195,0.1640504441,-0.4920617277,0.07633371774,-0.02622850504,0.8318254406,0.3237920014,-0.9432932248,0.6097990267,0.7176273092,1.492835093,1.613617557,-2.058130898,2.86188278,1.37816224,0.4737719596,-1.549865663,2.279800167,-0.3665274969,-1.296703603,2.687553835,0.3964433229,-0.9157705288,2.589799048,-0.07947737558,-0.9911955896,0.3287573948,0.6135337046,1.319158798,0.5300008459,0.8274809438,-1.519860815,0.6300634302,0.2608662364,0.7459126697,2.586377713,-0.07945201119,-1.007291202,0.1590124362,0.3900786044,0.9665847397
2571,-0.618519649,-0.06551049315,0.000721615937,-0.4786646354,0.07383059148,0.1639551571,-0.4924980452,0.07641972278,-0.02622953982,0.831395821,0.3233639588,-0.9442491183,0.610269582,0.7176998801,1.494014268,1.615437036,-2.057669224,2.865796402,1.377833203,0.4742933833,-1.549728992,2.278484921,-0.3671644647,-1.295295339,2.68668026,0.3951112811,-0.915684272,2.588756782,-0.0795271112,-0.9917287023,0.3288960099,0.6139815544,1.318849096,0.5298427418,0.8287347948,-1.520001373,0.6313081177,0.2609988787,0.7455260389,2.585269863,-0.07953424063,-1.007998024,0.1591610488,0.3904796055,0.967524757
2572,-0.6186344746,-0.06587810329,0.001233495116,-0.4788275985,0.07401876843,0.1639533295,-0.4929465716,0.07648920803,-0.02611300975,0.8308999558,0.3229001589,-0.9451372303,0.6107609398,0.7178119371,1.495361041,1.617181756,-2.057171431,2.869836912,1.377480227,0.474757957,-1.549430991,2.277078342,-0.367891406,-1.29369023,2.685677871,0.3938229966,-0.9156192556,2.587607904,-0.07961431181,-0.9922661298,0.3290117222,0.6144895292,1.318530491,0.5296685662,0.8299257323,-1.520086865,0.6325510243,0.2611396637,0.7451758817,2.584068467,-0.07965795651,-1.008623472,0.1592723529,0.39090096,0.9685953748
2573,-0.6187594584,-0.06623433447,0.001797104079,-0.4790195638,0.07417358146,0.1640310596,-0.4934052237,0.07654600752,-0.02589964128,0.8303682184,0.3224274477,-0.9459375433,0.6112546651,0.7179610859,1.496824748,1.618852734,-2.056649815,2.873987816,1.377122133,0.4751741363,-1.549015492,2.275637244,-0.3686768776,-1.291984251,2.684633433,0.3924240635,-0.9155886934,2.586363232,-0.07975796981,-0.9928321337,0.3290942228,0.6150357453,1.318231493,0.5294904458,0.8310369847,-1.520115516,0.6337442007,0.2612996135,0.7448829269,2.582786783,-0.07984026645,-1.00919146,0.1593462712,0.3913207577,0.9697854987
2574,-0.6189025014,-0.06657391601,0.002411267241,-0.4792353022,0.07430126632,0.1641744517,-0.493871887,0.07659399067,-0.02561016685,0.8298309327,0.3219727316,-0.9466299994,0.6117324086,0.7181449601,1.498354678,1.620450997,-2.056116662,2.878232611,1.376777808,0.4755504448,-1.548526298,2.27421858,-0.369489332,-1.290273293,2.68363384,0.3907601757,-0.915605746,2.585033641,-0.07997701487,-0.993450993,0.3291331727,0.6155983302,1.317980573,0.529320506,0.8320518171,-1.520085526,0.6348396561,0.2614897487,0.7446678133,2.581438125,-0.08009820417,-1.009725918,0.1593827521,0.3917171168,0.9710840172
2575,-0.6190715081,-0.06689156831,0.003074780953,-0.4794695685,0.07440808984,0.1643696163,-0.4943444162,0.07663705515,-0.02526532371,0.829318375,0.3215629737,-0.9471945007,0.6121759069,0.7183612118,1.499900074,1.621977578,-2.055584255,2.88255479,1.376466203,0.4758954593,-1.548007183,2.272879445,-0.3702971463,-1.288653173,2.682766096,0.3886771113,-0.9156834898,2.583630066,-0.08029031994,-0.9941470006,0.3291181969,0.6161554288,1.317806168,0.5291708671,0.8329535273,-1.519995069,0.6357893577,0.2617210978,0.7445510873,2.580035863,-0.08044873862,-1.010250783,0.1593817643,0.3920681775,0.9724798067
2576,-0.6192743871,-0.06718200338,0.003786414619,-0.4797171003,0.07450034515,0.1646026699,-0.4948206343,0.07667912143,-0.02488585257,0.8288607743,0.3212251877,-0.9476109083,0.6125669841,0.718607505,1.501410136,1.623433516,-2.055064882,2.886937846,1.376206339,0.4762177991,-1.54750189,2.27167709,-0.3710686442,-1.287219622,2.682117294,0.3860207196,-0.9158348935,2.582163498,-0.08071670491,-0.9949444597,0.3290388783,0.6166852064,1.317736684,0.5290536415,0.8337254423,-1.519842288,0.6365452292,0.2620047045,0.7445532009,2.578593415,-0.08090878074,-1.010789997,0.1593432923,0.392352097,0.9739617361
2577,-0.6195190507,-0.06743992498,0.00454491182,-0.4799726171,0.07458434822,0.1648597366,-0.4952983314,0.07672412895,-0.02449249594,0.828488312,0.3209864325,-0.9478590379,0.6128875549,0.718881513,1.502834023,1.624819852,-2.054570835,2.891365277,1.376017309,0.4765261177,-1.547054128,2.270668935,-0.37177211,-1.286068287,2.681774597,0.3826369099,-0.9160728024,2.58064499,-0.08127493802,-0.9958676809,0.3288847507,0.6171658517,1.317800504,0.5289809303,0.834350916,-1.519625297,0.6370591494,0.2623516331,0.7446945072,2.577124256,-0.08149518788,-1.011367503,0.1592673328,0.3925470453,0.9755186698
2578,-0.6198134156,-0.06766002874,0.005348991467,-0.4802308182,0.07466643556,0.1651269494,-0.4957752624,0.07677603391,-0.02410599609,0.8282311204,0.3208738056,-0.9479186527,0.6131196303,0.7191809194,1.504120854,1.626137626,-2.054114416,2.89582059,1.375918287,0.4768290997,-1.546707566,2.269912588,-0.3723757953,-1.285294711,2.681825223,0.3783716449,-0.9164099291,2.579085656,-0.08198373485,-0.9969409818,0.3286452908,0.6175755768,1.318025985,0.5289648206,0.8348133259,-1.519342177,0.6372829484,0.2627729724,0.7449952563,2.57564191,-0.08222476588,-1.012007246,0.1591538919,0.3926312025,0.9771394681
2579,-0.6201550026,-0.06785514407,0.006317398615,-0.4805000485,0.07465783873,0.1655396119,-0.4962544732,0.07678398307,-0.02356780711,0.8280463063,0.3208228796,-0.947650771,0.6132841,0.7195788701,1.505555994,1.627348713,-2.053555756,2.900576538,1.375891511,0.4770465898,-1.54633232,2.269335876,-0.3729761768,-1.284705136,2.682256061,0.3734207522,-0.9167224258,2.57741057,-0.0829043102,-0.9981228111,0.3282359238,0.6179566185,1.318574472,0.5289816191,0.8350206671,-1.518910139,0.6371734022,0.2633103695,0.745566355,2.57410069,-0.08315514329,-1.012521839,0.1589609787,0.3926061959,0.978994909
2580,-0.6205323523,-0.06804080588,0.007530736556,-0.4807909373,0.07449169644,0.1662030883,-0.4967397673,0.07670805349,-0.02275072664,0.8278722417,0.3207615887,-0.9469838192,0.6134156945,0.7201256678,1.507386175,1.628428794,-2.052788772,2.905831467,1.37590698,0.4771168495,-1.545799667,2.268830095,-0.3736708922,-1.284067017,2.682961593,0.3680836711,-0.9169120156,2.575560573,-0.08405913913,-0.9993583651,0.3276145871,0.6183589117,1.319521806,0.5290013159,0.8349325595,-1.518276588,0.6367559841,0.2639774464,0.7464590361,2.57245818,-0.08430757818,-1.012757878,0.1586615482,0.3924973052,0.9812095335
2581,-0.6209398211,-0.06821569364,0.008930448573,-0.4811015273,0.07420733682,0.1670586211,-0.4972299186,0.07656871968,-0.02172251735,0.8277110301,0.3207058111,-0.945998676,0.613517448,0.7207848549,1.509502484,1.629399874,-2.051876512,2.91145721,1.375965624,0.4770763534,-1.545154977,2.268398267,-0.3744297952,-1.283417715,2.683890547,0.3623620152,-0.9170300429,2.573570467,-0.085408533,-1.000652095,0.3268346267,0.6187724318,1.320768125,0.5290265431,0.8346099659,-1.517484808,0.6360856489,0.2647434719,0.7476039805,2.570732947,-0.08564398977,-1.012790324,0.1582781512,0.392318266,0.9837028547
2582,-0.621371629,-0.06837846355,0.01045792411,-0.4814297521,0.07384417567,0.1680474201,-0.4977235633,0.07638652622,-0.02055097371,0.8275649431,0.3206716084,-0.9447762861,0.6135926552,0.721520011,1.511795988,1.630284306,-2.05088224,2.917325599,1.376068464,0.4769617378,-1.544443644,2.268043508,-0.3752225847,-1.282794711,2.684991775,0.3562576547,-0.9171284306,2.57147505,-0.08691243022,-1.00200851,0.3259496029,0.6191872962,1.322213665,0.5290599971,0.8341139814,-1.516578075,0.6352175159,0.2655778868,0.7489319621,2.568943703,-0.08712597325,-1.012694227,0.1578335177,0.3920828076,0.9863943865
2583,-0.6218218485,-0.06852781193,0.01205450748,-0.4817734168,0.07344165304,0.1691106198,-0.4982191833,0.07618201543,-0.01930394181,0.8274364405,0.3206751278,-0.9433976553,0.6136448828,0.722294649,1.514157785,1.631104803,-2.049869569,2.923308546,1.376216625,0.4768097762,-1.543711125,2.267769044,-0.376018793,-1.282235626,2.68621427,0.3497727189,-0.917259774,2.569309133,-0.08853035952,-1.003432223,0.3250133068,0.6195936489,1.323758782,0.5291044609,0.8335057915,-1.515599744,0.6342068756,0.2664502151,0.7503739096,2.567109325,-0.08871485949,-1.012544776,0.157350577,0.3918045576,0.9892036318
2584,-0.6222843971,-0.06866251348,0.01366150728,-0.4821301832,0.07303919464,0.1701892578,-0.4987150935,0.07597568468,-0.01804932844,0.8273281837,0.3207325381,-0.9419438385,0.6136779744,0.7230721594,1.51647905,1.631884439,-2.048902541,2.929278095,1.376411349,0.4766573692,-1.543002951,2.26757821,-0.3767877676,-1.281778221,2.687507182,0.3429096105,-0.9174774299,2.567107536,-0.0902214117,-1.004927977,0.3240797703,0.619981592,1.325303976,0.5291628219,0.8328466464,-1.51459329,0.6331091944,0.2673300044,0.7518609491,2.565248874,-0.09037174772,-1.012417326,0.1568524707,0.3914969808,0.9920500774
2585,-0.6227530339,-0.06878143419,0.0152202064,-0.4824975607,0.0726761983,0.1712242735,-0.4992094355,0.07578797323,-0.01685509962,0.8272430439,0.3208599989,-0.9404959192,0.6136960506,0.7238158022,1.518651046,1.632646651,-2.048045639,2.935106437,1.376654003,0.4765415485,-1.542364725,2.267474462,-0.3774986434,-1.281460387,2.688819822,0.3356710329,-0.9178356039,2.564905103,-0.09194421969,-1.006500654,0.3232032709,0.6203411614,1.326749896,0.529238085,0.8321978492,-1.513602325,0.6319801143,0.2681867966,0.7533244283,2.563381606,-0.0920575109,-1.012387402,0.1563625616,0.3911733541,0.9948531933
2586,-0.6232213595,-0.06888351898,0.01667187232,-0.4828729024,0.07239204543,0.1721565258,-0.4997001751,0.07563927864,-0.0157892687,0.8271841037,0.3210736637,-0.939134981,0.6137035039,0.7244887472,1.520565133,1.633415233,-2.047363758,2.940665901,1.376946079,0.4764994952,-1.541842102,2.267461366,-0.3781203074,-1.281320113,2.690101675,0.3280600305,-0.9183894334,2.562736699,-0.09365694675,-1.008155269,0.3224383305,0.6206623503,1.327997342,0.5293333792,0.8316207596,-1.512670588,0.6308754507,0.2689901269,0.7546959215,2.561526973,-0.09373277375,-1.012530692,0.1559044354,0.3908467762,0.997532439
