inf_data.tx,inf_data.ty,inf_data.tz,inf_data.rx,inf_data.ry,inf_data.rz
3.745647274,0.1500453573,0.9374599838,1.010955392,17.25692232,26.98667638
3.746929326,0.1501529648,0.9382923399,1.055531143,17.2724181,27.38249839
3.748170571,0.1502359869,0.9389688447,1.096387097,17.28492236,27.78276682
3.749363986,0.1502824942,0.9394296835,1.132192121,17.29414125,28.1862737
3.750502766,0.1502800566,0.9396107548,1.161636856,17.29980741,28.59182422
3.751600694,0.1502604336,0.9395830453,1.183821932,17.30207334,29.00792653
3.752678912,0.1502700403,0.9394734825,1.199386944,17.30154597,29.44150476
3.753740995,0.1503167057,0.9392962999,1.209387118,17.29862307,29.88901553
3.754789223,0.1504058789,0.9390629265,1.214933577,17.29364799,30.3469409
3.755824559,0.1505401376,0.9387820682,1.217197539,17.28690324,30.81179354
3.7568467,0.1507188111,0.9384597547,1.217413267,17.27860584,31.28012202
3.757854194,0.1509377279,0.9380993511,1.216879819,17.26890474,31.74851581
3.758844609,0.1511890918,0.9377015337,1.216961659,17.25787999,32.2136096
3.759814725,0.1514614949,0.9372642281,1.219088256,17.24554386,32.67208672
3.76076075,0.1517400733,0.9367825061,1.224752748,17.23184383,33.12068114
3.761678528,0.1520068113,0.936248438,1.235509803,17.21666731,33.55617781
3.762599921,0.1522975514,0.9357659628,1.247956556,17.20112099,33.99101843
3.763548857,0.1526537311,0.9354227368,1.258081341,17.18602034,34.43691921
3.764508011,0.1530613992,0.9351808641,1.266602792,17.1707227,34.88961353
3.76545861,0.1535034898,0.9349979852,1.27428404,17.1545124,35.34483517
3.766380526,0.1539596807,0.9348270239,1.28193359,17.13659857,35.79832077
3.767252407,0.1544063136,0.9346159701,1.290405824,17.11611558,36.24581274
3.768051843,0.1548163862,0.9343076973,1.300601177,17.09212605,36.68306227
3.768755537,0.1551596213,0.9338398105,1.313465988,17.06362645,37.10583207
3.769339499,0.1554026212,0.9331445264,1.329992084,17.02955515,37.50989855
3.76977922,0.1555091138,0.9321485792,1.351216108,16.98880295,37.89105318
3.770082125,0.155443114,0.9307589908,1.379238481,16.93954185,38.2549228
3.770279014,0.1552081509,0.9289912936,1.414465153,16.88154117,38.60985452
3.770380105,0.1548257596,0.9269266946,1.455446208,16.8160873,38.95572453
3.770395535,0.1543181061,0.9246412176,1.500759255,16.74450198,39.29240095
3.770335369,0.1537079737,0.9222061093,1.549007245,16.66814023,39.61974557
3.770209599,0.1530187727,0.9196882295,1.598816466,16.58838813,39.93761543
3.770028155,0.1522745692,0.9171504244,1.648834694,16.50666069,40.24586425
3.769800915,0.1515001287,0.914651883,1.697729512,16.42439959,40.54434359
3.769537712,0.1507209711,0.9122484757,1.744186779,16.34307097,40.83290382
3.769248352,0.1499634327,0.9099930755,1.786909241,16.26416319,41.11139484
3.76894262,0.1492547342,0.9079358587,1.824615295,16.18918453,41.37966655
3.768544171,0.1484415708,0.9058155626,1.860534381,16.11349286,41.63462272
3.767989058,0.147386503,0.9033763988,1.898448549,16.03221139,41.87442723
3.767305662,0.1461421295,0.9006754913,1.937913951,15.94652169,42.10081502
3.76652236,0.1447621345,0.8977708741,1.97848269,15.85761927,42.31551483
3.765667516,0.1433011932,0.8947216199,2.019701731,15.76671156,42.52025025
3.764769467,0.1418148849,0.8915879309,2.061112111,15.67501625,42.71674063
3.763856515,0.1403596145,0.8884311914,2.102248479,15.58375991,42.90670187
3.762956909,0.1389925446,0.8853139816,2.142638956,15.49417679,43.091847
3.762098826,0.1377715384,0.8823000513,2.181805321,15.40750797,43.27388667
3.761310354,0.136755115,0.8794542539,2.219263535,15.32500063,43.45452929
3.760619464,0.1360024177,0.8768424391,2.254524609,15.24790764,43.63548113
3.760033586,0.1354658701,0.874264404,2.290386889,15.17529995,43.81540128
3.759527725,0.135048507,0.8715050863,2.329252436,15.10524302,43.99155153
3.759080981,0.1347354341,0.8686099599,2.370032848,15.03749438,44.16353809
3.758672324,0.1345112463,0.8656260777,2.411637324,14.97182261,44.33096426
3.758280645,0.134360066,0.8626019629,2.452972907,14.90800657,44.49343085
3.757884802,0.1342655761,0.8595875024,2.492944703,14.84583449,44.65053642
3.757463643,0.1342110472,0.8566338438,2.530456093,14.78510305,44.80187771
3.756996024,0.1341793586,0.8537932941,2.564408918,14.72561641,44.94704984
3.756460815,0.1341530139,0.8511192219,2.593703663,14.66718518,45.08564659
3.755836887,0.1341141511,0.848665962,2.617239616,14.6096253,45.21726065
3.75510309,0.1340445469,0.8464887235,2.633915029,14.55275695,45.34148378
3.754246901,0.13397927,0.8444962795,2.643204788,14.49666707,45.45610621
3.753284031,0.133960464,0.8425588025,2.646083769,14.44162269,45.56015725
3.752235616,0.1339804849,0.840675414,2.643688441,14.38771085,45.65508309
3.751122746,0.1340319301,0.8388467271,2.637141752,14.33501276,45.74232485
3.749966447,0.134107558,0.8370747071,2.627554564,14.2836056,45.82331841
3.748787676,0.134200229,0.8353625536,2.616026951,14.23356402,45.8994944
3.747607317,0.1343028669,0.8337146036,2.603649326,14.18496121,45.97227823
3.746446171,0.1344084383,0.8321362557,2.591503425,14.13786958,46.0430903
3.745324961,0.1345099523,0.8306339155,2.580663115,14.09236115,46.11334619
3.744264335,0.134600477,0.829214963,2.572195037,14.04850748,46.18445711
3.743284871,0.1346731739,0.8278877409,2.567159088,14.00637929,46.2578303
3.742331649,0.1347756718,0.8267371662,2.562511048,13.96769544,46.32867784
3.74134487,0.134946409,0.8258078942,2.555117701,13.93350825,46.39225616
3.74033765,0.1351648673,0.8250493943,2.545889835,13.90288507,46.45002829
3.739322974,0.1354104571,0.8244120538,2.535726737,13.87489084,46.50344789
3.738313701,0.1356624391,0.8238470392,2.525519016,13.84858904,46.55396067
3.737322562,0.1358998712,0.8233062013,2.516150603,13.82304227,46.60300535
3.736362164,0.1361015796,0.8227420233,2.508499918,13.79731237,46.65201435
3.735444988,0.1362461546,0.8221076127,2.503440207,13.77046027,46.70241407
3.734583378,0.136311968,0.8213567375,2.501839061,13.74154539,46.75562474
3.733789541,0.1362772132,0.8204439041,2.504557103,13.70962474,46.81305999
3.733075531,0.1361199667,0.8193244806,2.512445856,13.67375156,46.87612597
3.732437599,0.1358490507,0.818012399,2.52630798,13.63498293,46.94410761
3.731859946,0.1354954066,0.8165674394,2.545665595,13.59508532,47.01495803
3.731336466,0.1350701672,0.8150143727,2.569443435,13.55417351,47.08808164
3.730861112,0.134584353,0.8133778214,2.596569997,13.51236465,47.16288603
3.730427903,0.1340488661,0.8116822577,2.625977938,13.46977899,47.23878214
3.730030933,0.1334744822,0.8099519997,2.656604376,13.42654046,47.31518436
3.729664376,0.13287184,0.8082112073,2.687391083,13.38277699,47.39151055
3.729322485,0.1322514281,0.8064838763,2.717284583,13.33862063,47.46718212
3.728999598,0.1316235707,0.8047938323,2.745236144,13.29420743,47.54162395
3.728690132,0.1309984086,0.8031647235,2.770201654,13.24967711,47.61426432
3.728388586,0.1303858796,0.8016200135,2.791141402,13.20517251,47.68453478
3.728107382,0.1297176671,0.8000982914,2.8086339,13.15871282,47.75290397
3.727861086,0.1289348918,0.7985332596,2.824200293,13.10880195,47.82030772
3.727647501,0.1280618411,0.796940757,2.838219116,13.05631199,47.88688353
3.727464481,0.1271233462,0.7953364351,2.851070236,13.00211553,47.95277255
3.727309934,0.1261448472,0.7937357744,2.863134594,12.94708573,48.01811954
3.727181819,0.1251524408,0.7921540951,2.874794,12.8920964,48.08307277
3.727078139,0.1241729081,0.790606564,2.886431006,12.83802201,48.14778387
3.726996938,0.1232337248,0.7891081959,2.898428833,12.78573761,48.21240776
3.726936295,0.1223630523,0.7876738498,2.911171379,12.73611872,48.27710242
3.726894318,0.1215897104,0.7863182195,2.925043296,12.69004116,48.34202879
3.726869128,0.1209431315,0.7850558185,2.940430144,12.64838082,48.40735052
3.726867352,0.1204048486,0.7838502224,2.9562409,12.60956424,48.47207779
3.726894694,0.1199321696,0.782660423,2.971419225,12.57157668,48.5353381
3.726947929,0.1195188962,0.781493986,2.986401443,12.53463149,48.59747291
3.727023861,0.1191592148,0.7803585878,3.00162123,12.49894147,48.65882333
3.727119319,0.1188476955,0.7792620245,3.017509788,12.46471882,48.71973028
3.727231154,0.118579285,0.778212212,3.034496025,12.43217522,48.78053448
3.727356241,0.1183492899,0.7772171805,3.053006757,12.40152161,48.84157661
3.727491472,0.1181533543,0.7762850619,3.073466909,12.37296809,48.90319736
3.72763376,0.1179874283,0.7754240698,3.096299744,12.34672367,48.96573763
3.727780034,0.1178477296,0.7746424735,3.121927089,12.32299592,49.02953865
3.727927243,0.1177306969,0.7739485643,3.150769583,12.30199062,49.09494214
3.728060939,0.1176856608,0.7733551646,3.184245381,12.28439026,49.16095177
3.728175723,0.1177507435,0.7728609161,3.222746436,12.27042205,49.22661488
3.728282105,0.1179053749,0.7724529664,3.265151077,12.25960772,49.29233606
3.728390576,0.1181284281,0.7721187001,3.310334464,12.25146954,49.35851561
3.728511614,0.1183981122,0.7718457882,3.357168418,12.2455305,49.42554954
3.728655688,0.1186919103,0.7716222114,3.404521285,12.24131456,49.49382951
3.728833269,0.1189865623,0.7714362565,3.451257812,12.23834711,49.5637429
3.729054829,0.1192580936,0.7712764859,3.496239052,12.23615559,49.6356728
3.729330857,0.119481889,0.7711316816,3.538322276,12.23427023,49.70999819
3.729671853,0.1196328123,0.7709907634,3.576360913,12.23222491,49.78709398
3.730088342,0.1196853716,0.7708426815,3.609204493,12.22955823,49.86733125
3.730574404,0.1196636213,0.7706117242,3.640541677,12.22520331,49.95466607
3.731114599,0.1196129716,0.7702631849,3.674125901,12.21893922,50.05131328
3.731705264,0.1195397178,0.7698463854,3.708905722,12.21158213,50.15502979
3.732342858,0.1194499503,0.7694089745,3.743838906,12.20395477,50.26357365
3.733023965,0.1193494946,0.7689967286,3.777895086,12.19688705,50.37470448
3.733745294,0.1192438805,0.7686534611,3.810057422,12.19121613,50.48618391
3.734503678,0.1191383412,0.7684210409,3.839323244,12.18778609,50.59577582
3.73529606,0.1190378385,0.7683395204,3.864703673,12.18744713,50.70124648
3.736119492,0.1189471129,0.7684473735,3.885222191,12.19105434,50.80036452
3.736971115,0.1188707569,0.7687818432,3.899912167,12.19946597,50.89090077
3.737848141,0.1188133115,0.7693793997,3.907813327,12.2135414,50.9706278
3.738802951,0.1187482791,0.7702195944,3.908574937,12.23260749,51.049686
3.739873709,0.1186519794,0.7712442993,3.903060827,12.25533483,51.13728796
3.741036359,0.1185330878,0.7724325589,3.892139835,12.28159438,51.22981759
3.742266858,0.1183999681,0.7737628637,3.876687719,12.31124754,51.32366217
3.74354118,0.1182605374,0.7752135619,3.857586274,12.34414128,51.41521265
3.744835313,0.1181221939,0.7767632857,3.835721288,12.38010517,51.50086359
3.746125249,0.1179918084,0.7783913898,3.811979347,12.41895025,51.57701253
3.747386973,0.1178757804,0.7800784039,3.787243514,12.46046974,51.64005872
3.74859644,0.1177801587,0.781806496,3.762387892,12.50444148,51.68640123
3.749729548,0.1177108271,0.7835599483,3.738271081,12.55063228,51.71243633
3.750762093,0.1176737548,0.7853256436,3.715728538,12.59880392,51.71455417
3.751739015,0.1176702576,0.7872851067,3.692182926,12.65112084,51.69750435
3.752716352,0.1176952237,0.7895771023,3.664995706,12.70924531,51.6684165
3.753686375,0.1177452697,0.7921274076,3.634881138,12.7721855,51.62724256
3.754641252,0.117817063,0.7948627324,3.602545416,12.83894936,51.5739332
3.755573049,0.1179073223,0.797710568,3.568688126,12.90854601,51.5084381
3.756473725,0.1180128222,0.8005990295,3.534003741,12.97998716,51.4307062
3.757335132,0.1181304017,0.8034566933,3.499183145,13.05228854,51.34068573
3.758149017,0.1182569778,0.8062124288,3.464915189,13.12447137,51.23832427
3.758907017,0.1183895608,0.8087952241,3.431888272,13.19556383,51.12356856
3.759600668,0.1185252733,0.8111340074,3.400791945,13.26460256,50.99636434
3.760221402,0.1186613724,0.813157463,3.37231854,13.33063418,50.85665593
3.760741781,0.1187738427,0.8149732379,3.345555723,13.39363896,50.69975727
3.761152802,0.1188518753,0.816750907,3.318912063,13.45468966,50.5226014
3.761473495,0.1189124638,0.8185108469,3.292070954,13.51447981,50.32755905
3.761722936,0.1189722521,0.8202719898,3.26472574,13.5736995,50.11699937
3.761920259,0.1190474209,0.8220515461,3.236581073,13.63303214,49.8932894
3.762084651,0.1191535818,0.823864755,3.207354274,13.69315172,49.65879359
3.762235345,0.1193056802,0.8257246625,3.176776668,13.75472082,49.41587317
3.762391592,0.1195179054,0.8276419263,3.144594921,13.81838911,49.16688568
3.762572633,0.1198036076,0.8296246489,3.110572361,13.88479254,48.91418436
3.762797655,0.1201752217,0.8316782388,3.074490278,13.95455312,48.66011773
3.763085746,0.1206441949,0.8338052993,3.036149231,14.02827937,48.40702928
3.763412096,0.1212312916,0.8360749011,2.995368964,14.10583776,48.14528954
3.763738666,0.1219409869,0.8385515323,2.952095758,14.18644937,47.86577487
3.764064748,0.1227589665,0.8412253052,2.906368257,14.26974251,47.57159582
3.764389849,0.1236700079,0.8440811595,2.858275154,14.35534165,47.26588115
3.764713671,0.1246577809,0.8470982779,2.80796141,14.44286717,46.95177934
3.765036088,0.1257046796,0.8502496357,2.755632971,14.53193555,46.63245949
3.765357098,0.1267916915,0.8535016829,2.701559975,14.62215985,46.31111134
3.765676775,0.127898304,0.8568141597,2.646078464,14.7131506,45.99094489
3.765995215,0.1290024548,0.8601400432,2.589590607,14.80451686,45.67518952
3.766312483,0.1300805274,0.8634256245,2.532563481,14.89586759,45.36709287
3.766628565,0.1311073969,0.8666107145,2.475526405,14.98681318,45.06991954
3.766943367,0.1321130229,0.869776709,2.417039252,15.07967979,44.7712708
3.767256401,0.1331449399,0.8730560187,2.355356434,15.17643555,44.4592214
3.767567257,0.1342025629,0.8764542741,2.29065252,15.27615647,44.13778497
3.767875878,0.1352841873,0.8799684817,2.223186626,15.37792086,43.8110136
3.768182543,0.1363868495,0.883586511,2.153307453,15.48081125,43.48299978
3.768487814,0.1375062183,0.8872868446,2.081455589,15.5839163,43.15787649
3.768792468,0.1386365273,0.8910385868,2.008163061,15.6863328,42.83981578
3.769097424,0.1397705591,0.8948017346,1.93405014,15.78716743,42.53302599
3.769403664,0.1408996897,0.8985277046,1.859819401,15.8855384,42.2417477
3.769712166,0.1420140052,0.9021601185,1.786247074,15.98057666,41.97024873
3.770023845,0.143102497,0.9056358426,1.714171703,16.07142684,41.72281814
3.770352982,0.1441514413,0.9088835908,1.641786874,16.16054675,41.49377547
3.770708433,0.145159881,0.9119014587,1.567302255,16.25047879,41.27467616
3.771083047,0.146135613,0.9147248099,1.491621049,16.34051546,41.06567605
3.77146983,0.1470867517,0.9173876076,1.415647885,16.42996142,40.86693111
3.771861902,0.148021618,0.9199227393,1.340287501,16.5181313,40.67859607
3.772252462,0.1489486517,0.9223623104,1.266443539,16.60434785,40.50082334
3.772634754,0.149876346,0.9247379077,1.195017477,16.68794018,40.33376216
3.773002046,0.1508132055,0.9270808318,1.126907703,16.7682423,40.17755802
3.773347614,0.151767725,0.9294222981,1.063008738,16.84459184,40.03235235
3.773664731,0.15274839,0.9317936057,1.004210633,16.91632896,39.89828252
3.773993705,0.1537425209,0.9340917742,0.9496413441,16.98539034,39.78098947
3.774368525,0.1547290507,0.9361967813,0.8979298356,17.05383812,39.68410448
3.774773039,0.1557046696,0.9381170066,0.8491887933,17.12119946,39.60474078
3.775191146,0.1566669439,0.9398640092,0.803500504,17.18699629,39.54000297
3.775606777,0.1576141357,0.9414523189,0.7609206185,17.25074363,39.48698759
3.776003871,0.1585450509,0.9428991979,0.7214815473,17.31194869,39.4427837
3.776366374,0.1594589183,0.944224374,0.6851955087,17.37011061,39.40447343
3.776678224,0.1603552959,0.9454497418,0.6520572461,17.4247209,39.36913273
3.776923359,0.1612340069,0.946599035,0.6220464286,17.47526464,39.33383211
3.777085721,0.1620951024,0.9476974665,0.5951297459,17.52122223,39.29563752
3.77714927,0.1629388536,0.9487713385,0.5712627049,17.56207191,39.25161134
3.777107827,0.1638077512,0.9497848399,0.5515685403,17.59921662,39.2041706
3.77697444,0.1647302661,0.950686786,0.5367647907,17.63417982,39.15812895
3.77676195,0.1656859709,0.951480636,0.5261940524,17.66661962,39.11414267
3.776483209,0.1666546058,0.9521694491,0.5192026881,17.69619229,39.07286934
3.776151081,0.1676160272,0.9527559762,0.5151403064,17.72255195,39.03496769
3.775778439,0.1685501597,0.9532427627,0.5133591411,17.74535047,39.00109732
3.77537816,0.1694369488,0.9536322622,0.5132133312,17.76423746,38.97191846
3.774963119,0.1702563172,0.9539269617,0.5140580996,17.77886037,38.94809162
3.774546183,0.1709881217,0.9541295171,0.515248833,17.78886477,38.93027727
3.774140202,0.1716121127,0.9542429006,0.5161400604,17.79389478,38.91913539
3.773758004,0.1721078946,0.9542705585,0.5160843346,17.79359357,38.91532502
3.773379291,0.1724981235,0.9542650881,0.5153858465,17.78812803,38.91627401
3.772975887,0.1728183925,0.9542543747,0.5150576484,17.77799397,38.91959464
3.77254876,0.1730674683,0.9542055867,0.5155129258,17.76332754,38.92622145
3.772098856,0.1732440312,0.9540863941,0.5171634721,17.74426457,38.93708811
3.77162712,0.1733467563,0.953865019,0.5204186479,17.72094024,38.9531267
3.771134515,0.173374397,0.9535102636,0.5256842649,17.69348869,38.97526693
3.770622029,0.173325873,0.9529915146,0.5333613979,17.66204262,39.0044355
3.770090695,0.1732003605,0.9522787255,0.5438451242,17.62673269,39.04155533
3.769541591,0.1729973869,0.9513423758,0.5575231909,17.587687,39.08754497
3.768975856,0.1727169277,0.9501534074,0.5747746098,17.54503034,39.14331792
3.768394689,0.1723595084,0.9486831384,0.5959681774,17.49888356,39.209782
3.767811361,0.1718757768,0.9469410962,0.6211882034,17.44652199,39.28908194
3.767234179,0.1712322217,0.9449765245,0.6499939887,17.38595658,39.38163871
3.766657012,0.1704538455,0.94282005,0.6819597886,17.31840908,39.48577208
3.76607383,0.1695659829,0.9405012238,0.7166662316,17.24510335,39.59980683
3.765478715,0.1685943142,0.9380480549,0.7537050195,17.16726619,39.7220752
3.764865868,0.1675648774,0.9354866267,0.7926828332,17.08612798,39.8509189
3.764229618,0.1665040765,0.9328407983,0.833224448,17.00292323,39.98469073
3.763564424,0.165438686,0.9301319872,0.8749750624,16.91889084,40.12175582
3.762864875,0.1643958472,0.9273790359,0.9176018476,16.83527439,40.2604924
3.762125689,0.1634030555,0.9245981594,0.9607947265,16.75332214,40.39929218
3.761341698,0.1624881356,0.9218029752,1.004266391,16.67428708,40.53656035
3.760469969,0.1615968665,0.9188747161,1.050957505,16.59498964,40.67616942
