frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz,F15_data.tx,F15_data.ty,F15_data.tz
34,5.932438892,3.745222112,0.5403250712,6.100379739,3.684259611,0.489551715,6.047386949,3.866687187,0.5829354012,5.40929379,2.825872742,0.3508165688,5.51132336,2.931696717,-0.06073208269,5.858797854,3.381855905,0.6444898846,5.952326333,3.483235102,-0.02590717817,5.969683433,3.651536874,1.018130186,5.897920617,3.446979908,0.7790251024,5.652181736,3.117906585,0.3419524445,5.688653042,3.145811055,-0.1103504095,5.614920025,3.096710961,0.9513082179,5.976185887,3.60338022,0.9108493391,5.658155656,3.081302124,-0.2339739687,5.665839071,3.198257849,1.019075854,6.130713096,3.733799322,0.8592426196,6.266483625,3.914889027,0.8385246096,6.367350503,3.899658582,0.7617356198
35,5.927862915,3.739902173,0.5409855086,6.095783575,3.678914636,0.4902111775,6.042817956,3.86137485,0.5837049155,5.404719532,2.820418915,0.3515392548,5.506871309,2.926302773,-0.06010673725,5.854142954,3.376538331,0.6452035182,5.947765643,3.477792545,-0.02524500713,5.965040806,3.646243491,1.018854665,5.893059501,3.441393941,0.779227014,5.647696498,3.112606006,0.3423268197,5.684167722,3.140354523,-0.1096447441,5.610286321,3.091442282,0.9520190933,5.971561408,3.598033356,0.9115502297,5.653796046,3.075956331,-0.2334459778,5.661102255,3.192793592,1.019636996,6.125957158,3.728639829,0.860091014,6.261838155,3.909557947,0.8392000323,6.364190444,3.893751602,0.7625051777
36,5.923302095,3.734519957,0.5415138904,6.091193012,3.673559505,0.4907305467,6.0382191,3.856016924,0.5843189016,5.400134808,2.814987569,0.3519295492,5.50235813,2.920846937,-0.05953766228,5.849510991,3.371182576,0.6457367297,5.943198346,3.472355439,-0.02472758807,5.960477364,3.640972818,1.019574983,5.888229604,3.435812466,0.7793384186,5.64319705,3.10729925,0.3425833876,5.679668361,3.134915961,-0.1091091177,5.605648397,3.086152194,0.9526146222,5.966672075,3.592718763,0.9120573111,5.649342748,3.070522074,-0.2329964239,5.656363998,3.187317953,1.020071819,6.12121747,3.723391225,0.8607220179,6.257184825,3.904203171,0.8397890522,6.360635287,3.888166882,0.7631700483
37,5.918769112,3.729102185,0.5419114467,6.086608046,3.66820232,0.4911006495,6.033624423,3.850606028,0.58479182,5.395540112,2.809574657,0.3519650246,5.497804648,2.915363126,-0.05906053984,5.844877012,3.365780346,0.6461451355,5.938627526,3.466946929,-0.02435269775,5.955946574,3.635691975,1.020287376,5.883416852,3.43023233,0.7792890167,5.638738275,3.102045846,0.342539331,5.675147289,3.129484717,-0.1086853321,5.60102377,3.080861462,0.9530932761,5.961558488,3.587431178,0.9123745767,5.644865379,3.065055681,-0.2326980769,5.651627878,3.181766586,1.020338835,6.116480578,3.718112681,0.8611705796,6.252542355,3.89882911,0.8402978998,6.357140386,3.88274461,0.7637099327
38,5.914253874,3.72367183,0.5422114667,6.082023803,3.662860342,0.4913599697,6.02902767,3.845169665,0.5851585954,5.390936766,2.804191876,0.3517199651,5.493219139,2.909871223,-0.05865048069,5.840239181,3.360356634,0.6464617285,5.934051663,3.461571996,-0.02408516266,5.951438299,3.630424118,1.021004165,5.878617724,3.424672677,0.7791279474,5.63430911,3.096847733,0.3422681466,5.670609387,3.124073871,-0.1083468547,5.596406267,3.07558519,0.9534867905,5.956257484,3.582186829,0.9125483384,5.640364262,3.059576564,-0.232512744,5.646889984,3.176173217,1.020481702,6.111741266,3.712825683,0.8614779926,6.247901976,3.893458192,0.8407530745,6.353660478,3.877478409,0.7641558934
39,5.909751855,3.718230017,0.5424289314,6.077440393,3.657528585,0.4915276907,6.024428808,3.839712878,0.5854356561,5.38632712,2.798832061,0.3512499506,5.488609299,2.904373157,-0.05830107391,5.835600281,3.354914693,0.646700217,5.929470904,3.456215705,-0.02390860425,5.946949953,3.625168888,1.021718427,5.873834223,3.419130308,0.7788849773,5.629900583,3.091686998,0.3418244338,5.666059511,3.118677971,-0.1080857282,5.591794791,3.070316747,0.9538075728,5.950812692,3.576978812,0.9126056073,5.635838818,3.054086161,-0.2324207737,5.642152198,3.170549384,1.020524777,6.107001327,3.707528128,0.8616659395,6.243262526,3.888088735,0.8411614331,6.350157405,3.872337684,0.7645188718
40,5.9052585,3.712777892,0.5425787848,6.072857897,3.652202086,0.4916229632,6.01982777,3.834240728,0.5856393935,5.381713476,2.793488086,0.3506105303,5.483982795,2.898870882,-0.05800593904,5.830963065,3.349457801,0.6468742733,5.924885365,3.450863145,-0.02380667229,5.942478931,3.619925935,1.022423205,5.869068328,3.413602046,0.7785898376,5.625503679,3.086545764,0.3412627606,5.66150249,3.113291589,-0.1078940241,5.587188216,3.065049522,0.9540679958,5.945267708,3.571800255,0.9125733831,5.631288436,3.048585931,-0.2324025471,5.63741637,3.164906653,1.02049238,6.102262517,3.702217939,0.8617560663,6.238622816,3.882719073,0.8415297975,6.346592987,3.867291849,0.7648097923
41,5.900769227,3.707316615,0.5426759355,6.068276372,3.646875905,0.4916649053,6.015224465,3.8287583,0.5857861634,5.377098098,2.788152859,0.3498572221,5.47934727,2.893366368,-0.05775872722,5.82633026,3.343989251,0.6469975343,5.920295143,3.445499421,-0.02376304533,5.938022609,3.614694922,1.023111509,5.864321992,3.408084735,0.7782722245,5.621109358,3.081406179,0.3406376645,5.656943132,3.107909312,-0.1077638438,5.582585394,3.059776923,0.9542803983,5.939666101,3.566644321,0.9124786436,5.626712481,3.043077354,-0.2324384773,5.632684316,3.159256611,1.02040879,6.097526565,3.696893057,0.8617699836,6.233981637,3.877347556,0.841864955,6.342929024,3.862310325,0.7650395646
42,5.896279435,3.701847368,0.5427352582,6.063695851,3.641545117,0.4916726032,6.010618775,3.823270696,0.5858922868,5.372483226,2.782819315,0.3490455126,5.474710346,2.887861606,-0.0575531221,5.821704571,3.338512358,0.6470836018,5.915700315,3.44010966,-0.02376143097,5.93357834,3.609475524,1.02377631,5.859597154,3.402575243,0.7779618001,5.616708556,3.076250418,0.3400036543,5.652386222,3.102525747,-0.1076873193,5.577985153,3.054492376,0.9544570859,5.93405142,3.561504208,0.9123483365,5.622110293,3.037561933,-0.2325090101,5.627957829,3.153610866,1.020298248,6.092795177,3.691551449,0.8617292666,6.229337758,3.871972551,0.8421736592,6.339127302,3.85736254,0.7652190833
43,5.891784499,3.696371346,0.5427715948,6.059116354,3.636204818,0.4916651111,6.006010562,3.817783036,0.5859740502,5.367871085,2.777480418,0.3482308575,5.470079623,2.882358602,-0.0573828402,5.817088682,3.333030455,0.6471460435,5.911100943,3.434679006,-0.02378556586,5.929143459,3.604267431,1.02441055,5.854895734,3.397070455,0.7776881929,5.612292199,3.071060678,0.3394152104,5.647836531,3.097135518,-0.1076566135,5.573386306,3.049189326,0.9546103308,5.928467195,3.556373144,0.9122093742,5.617481195,3.032041183,-0.2325946237,5.62323868,3.147981049,1.02018496,6.08807004,3.6861911,0.861655456,6.22468993,3.86659244,0.8424626298,6.335149593,3.852417927,0.7653592257
44,5.887279781,3.69088976,0.5427997547,6.05453788,3.630850123,0.4916614513,6.001399666,3.812300458,0.5860477061,5.363263887,2.772129156,0.3474686813,5.465462683,2.876859384,-0.05724163104,5.812485259,3.327546891,0.6471983932,5.906497074,3.42919262,-0.02381921535,5.924715277,3.599070344,1.025007134,5.850219642,3.39156728,0.7774809985,5.6078512,3.065819181,0.3389267855,5.643298813,3.091733265,-0.1076639198,5.568787646,3.043861234,0.9547523728,5.922956945,3.551244389,0.9120886318,5.61282449,3.026516644,-0.2326758298,5.618528619,3.142378808,1.020093092,6.083352822,3.680810013,0.8615700582,6.220036883,3.861205623,0.8427385532,6.330957658,3.84744593,0.765470848
45,5.882760622,3.685403838,0.5428345145,6.049960415,3.625476162,0.4916806151,5.996785912,3.80682812,0.5861294728,5.358663829,2.766758543,0.3468143778,5.46086709,2.871365992,-0.05712327687,5.80789695,3.322065035,0.6472541512,5.901888742,3.423635679,-0.02384617298,5.920291088,3.593883977,1.025558938,5.845570768,3.386062644,0.7773697801,5.603376458,3.06050817,0.3385928041,5.638777805,3.086313643,-0.1077014616,5.564187952,3.038501575,0.9548954193,5.917564172,3.546111231,0.9120129487,5.608139467,3.02098987,-0.2327331744,5.613829378,3.136815812,1.020046776,6.078645178,3.675406211,0.8614945463,6.215377331,3.855810512,0.8430080819,6.326513249,3.842415999,0.7655647789
46,5.878222345,3.679914825,0.5428906177,6.045383925,3.620078085,0.4917415622,5.992169101,3.801371194,0.5862355336,5.354073093,2.761361622,0.34632331,5.456300392,2.865880486,-0.05702159197,5.803326384,3.316588269,0.6473267848,5.897275965,3.417993379,-0.02385025964,5.915868168,3.588708056,1.026058802,5.840950984,3.380553497,0.7773840695,5.598858853,3.05510992,0.3384676624,5.634278236,3.080871323,-0.107761492,5.559585982,3.033103846,0.9550516459,5.912332362,3.540966991,0.9120091321,5.603425393,3.015462435,-0.2327472386,5.609142665,3.131303752,1.020070103,6.073948742,3.669977737,0.8614503598,6.21070997,3.850405537,0.8432778348,6.321778107,3.837297596,0.7656518118
47,5.87367693,3.674399571,0.5429842334,6.04081362,3.614673014,0.4918721729,5.987528024,3.795934801,0.5864093999,5.349462457,2.755973832,0.3459268941,5.451746334,2.860397044,-0.05690588332,5.798794425,3.311125389,0.6473805694,5.892661452,3.412219151,-0.02379978906,5.911478993,3.583566788,1.026620223,5.836386976,3.375028568,0.7776104751,5.594308008,3.049635836,0.338562648,5.629819036,3.075431264,-0.1078591957,5.554987478,3.027677389,0.9552705838,5.907027489,3.535937688,0.9120609618,5.598557753,3.009862143,-0.2326603559,5.604448111,3.125845282,1.020165102,6.06927196,3.664492105,0.8614682087,6.206011472,3.844999013,0.8437821022,6.316618508,3.832221498,0.7657812019
48,5.869134902,3.66889126,0.5430588265,6.036250799,3.609318942,0.4920194601,5.982850692,3.790562812,0.586598895,5.344819255,2.750652376,0.3455288229,5.447193073,2.854920124,-0.05677149748,5.794307147,3.305726843,0.6473571068,5.888049505,3.406324335,-0.02372956502,5.907139096,3.578545207,1.027266279,5.831885908,3.369544592,0.7780191251,5.589743599,3.04414924,0.3387990544,5.625406263,3.07001817,-0.1080203763,5.550396211,3.02230542,0.9555514563,5.901476088,3.531157261,0.9120876934,5.593487182,3.00415153,-0.2324776338,5.599731743,3.120494712,1.020282935,6.064614025,3.659003016,0.8614917199,6.201269068,3.839662412,0.844570706,6.311027142,3.827353688,0.7659107563
49,5.864592215,3.663426493,0.5430678563,6.03169191,3.604025508,0.4921241257,5.978154451,3.785266019,0.5867317503,5.340167297,2.745388899,0.3451338071,5.442650196,2.849458736,-0.05665455824,5.789846393,3.300402789,0.6472606838,5.883441221,3.400368211,-0.02369288737,5.90282508,3.573653662,1.02789636,5.82742277,3.364136288,0.7784937393,5.585169997,3.038675586,0.3391049575,5.621021706,3.064620229,-0.1082435388,5.545809312,3.017017879,0.9558390546,5.895816406,3.52655764,0.9120583734,5.588321096,2.998386434,-0.2322682872,5.595007032,3.115262424,1.020385626,6.059967114,3.653566922,0.8614582284,6.196502659,3.834418607,0.8454310084,6.305160346,3.822650458,0.7659700549
50,5.86004838,3.657980834,0.5430478073,6.027136595,3.598743834,0.4922052572,5.9734612,3.779990079,0.586827866,5.335526868,2.740132426,0.344760723,5.438124264,2.844008841,-0.05656971349,5.785394984,3.295094848,0.6471514718,5.878838908,3.394391482,-0.0236804265,5.898516913,3.568804511,1.028486599,5.822974162,3.358759664,0.7789788149,5.580590324,3.033196457,0.3394444623,5.616645723,3.05921525,-0.1084897124,5.541222984,3.011754563,0.9561132453,5.890189594,3.521981572,0.9120152361,5.583164899,2.992621888,-0.2320691152,5.590287306,3.110063474,1.020477705,6.055327271,3.64815369,0.8613875413,6.191737446,3.829204122,0.8462463465,6.299179617,3.817986954,0.7659836663
51,5.855502868,3.652529881,0.5430341007,6.022584472,3.593425038,0.4922809372,5.968792817,3.774680647,0.5869061501,5.330918188,2.734832129,0.3444274775,5.433621789,2.838566396,-0.05653267252,5.780935688,3.289744723,0.6470886357,5.874244817,3.388434858,-0.02368406825,5.894194581,3.563909952,1.029012233,5.818516683,3.353370581,0.7794178102,5.576007672,3.027693365,0.3397806207,5.612258605,3.053781141,-0.1087209758,5.536633409,3.006455211,0.9563529139,5.884736794,3.517271901,0.9119998307,5.57812394,2.986912903,-0.231918048,5.585585866,3.104812928,1.020562762,6.050690507,3.642733209,0.8612984112,6.186998685,3.823955194,0.846899087,6.293246455,3.813238379,0.7659754245
52,5.850955117,3.647049263,0.5430611036,6.018035143,3.58802023,0.4923682443,5.964171169,3.769283372,0.5869845227,5.326361415,2.729437299,0.3441510062,5.429149234,2.833127357,-0.05656019727,5.776451229,3.284294187,0.647130337,5.869661151,3.382539062,-0.02369691361,5.889838087,3.558882038,1.029447612,5.81402694,3.347924752,0.7797531578,5.571425113,3.022147733,0.3400754304,5.607840586,3.0482959,-0.10890046,5.532036749,3.001059513,0.9565359706,5.879599144,3.51227156,0.9120530031,5.573303523,2.981314469,-0.2318541361,5.580915986,3.099425857,1.020643453,6.046052813,3.637275394,0.861208546,6.182311688,3.818607802,0.8472706329,6.28752237,3.808279996,0.7659684323
53,5.846388411,3.641494086,0.5431370219,6.013511001,3.582505307,0.4925047248,5.959572398,3.76377423,0.5870793804,5.32183512,2.723936078,0.3439119859,5.42471326,2.827751452,-0.05674199555,5.77197228,3.278731686,0.6472186591,5.865049057,3.376575728,-0.02376022484,5.885492315,3.55370061,1.029793271,5.809548737,3.342385924,0.7801506863,5.566785855,3.016451045,0.3405470683,5.603411051,3.042754706,-0.1091061946,5.527439008,2.995483774,0.9566570244,5.874589976,3.507093008,0.9121936026,5.568569661,2.97580346,-0.2318954428,5.576244454,3.093897176,1.020730475,6.041431531,3.631709933,0.8612344244,6.177660109,3.813105362,0.8474619498,6.28142051,3.803230541,0.7659841387
54,5.841817544,3.635802789,0.5431787105,6.009044029,3.576850922,0.4926358267,5.95498743,3.758129353,0.5871262646,5.317319828,2.718314294,0.343634359,5.420316344,2.822412264,-0.05715229221,5.767550604,3.273045684,0.6472126533,5.860400934,3.370385111,-0.02395432142,5.881224175,3.548373823,1.030018758,5.80514648,3.33671319,0.7806869661,5.562073501,3.010508471,0.3412842299,5.599008387,3.037119378,-0.1094681973,5.522868014,2.989682991,0.9566826139,5.8695042,3.501877491,0.9123365972,5.563759469,2.970255635,-0.2320649528,5.571565966,3.088245224,1.020775677,6.036864936,3.62596638,0.8613626166,6.173039637,3.807414219,0.847581888,6.274542228,3.798196017,0.7659539892
55,5.837265642,3.629990545,0.5431396248,6.004625816,3.571066207,0.4926990983,5.950434982,3.7523605,0.5870786539,5.312826431,2.712576254,0.3433048574,5.41595057,2.817033635,-0.05772882463,5.763179099,3.267242534,0.6471031623,5.855751981,3.364022307,-0.02427272622,5.877017765,3.542924007,1.030108805,5.800803986,3.330920871,0.7812277954,5.55733678,3.004382696,0.3421109876,5.59463179,3.031376376,-0.1099707365,5.518330022,2.983718927,0.9566041386,5.864428343,3.496578211,0.9124242103,5.558927602,2.964631744,-0.2323522252,5.566911273,3.082485094,1.020749091,6.032352838,3.62008276,0.8614744447,6.16846449,3.801574202,0.8475828713,6.267303307,3.793102793,0.7658269478
56,5.832730013,3.624109121,0.5430714174,6.000223087,3.565200742,0.4927287308,5.945906644,3.746514627,0.5869955836,5.308348727,2.706768972,0.3429561442,5.411593784,2.811603642,-0.05835730469,5.758826657,3.261359142,0.6469598612,5.851118768,3.357608397,-0.02462449467,5.872827599,3.537385196,1.030142358,5.796479385,3.325047302,0.7817214919,5.552605176,2.998181278,0.3429147059,5.590265097,3.025580501,-0.1105333249,5.513806573,2.977665985,0.9564751228,5.85942079,3.491166028,0.9124902988,5.554114972,2.958966967,-0.2326859016,5.562285096,3.07664159,1.020688422,6.027866474,3.614118682,0.8615508483,6.163919058,3.795648517,0.8475275392,6.260090559,3.787905571,0.7656625581
57,5.82820814,3.618210133,0.5430258024,5.995802737,3.559303973,0.4927589762,5.941394176,3.740638536,0.5869361454,5.3038807,2.700939302,0.3426209418,5.407224008,2.806110179,-0.05892341205,5.754462346,3.255432258,0.6468524856,5.846518069,3.351264279,-0.02491857154,5.868608346,3.531791287,1.030198413,5.792130966,3.319130735,0.782116431,5.547908335,2.992011712,0.3435828335,5.585892332,3.019786387,-0.1110754053,5.509279387,2.971598421,0.9563491638,5.854540081,3.485611641,0.9125687038,5.549362674,2.953296308,-0.2329945803,5.557692332,3.070739363,1.020631419,6.023377259,3.608133634,0.8615728304,6.159387906,3.789700216,0.8474785928,6.253290953,3.782558798,0.7655202702
58,5.823697692,3.612345031,0.5430545637,5.991331841,3.553425201,0.4928241552,5.936889526,3.734778861,0.5869594956,5.299416528,2.695133941,0.3423320421,5.402819453,2.800540926,-0.05931279698,5.750055419,3.249498465,0.6468508395,5.841966872,3.345110654,-0.02506377359,5.864314844,3.526176016,1.030356022,5.787717182,3.31320935,0.7823610526,5.543276075,2.985981448,0.3440029202,5.581497723,3.014048475,-0.1115163429,5.504730378,2.965590326,0.9562799476,5.849844924,3.47988558,0.9126932563,5.544711987,2.947654578,-0.2332068122,5.553138057,3.06480291,1.020615882,6.018856795,3.602186987,0.8615214684,6.154855787,3.783792184,0.8474988069,6.247291633,3.77701664,0.7654594347
59,5.81917019,3.606573422,0.5431959916,5.986793286,3.547614557,0.492969821,5.932379515,3.728989038,0.5870910277,5.294956554,2.689400953,0.3420865686,5.398398601,2.794981614,-0.05955014026,5.745593455,3.243603519,0.6470258282,5.837444162,3.339133659,-0.02504845873,5.859946379,3.520638806,1.03063993,5.783248163,3.30736631,0.7825734909,5.538658911,2.980083262,0.3443365984,5.577079454,3.008398981,-0.1118422781,5.50013645,2.95967794,0.9562905098,5.84538604,3.474053621,0.9129357237,5.540184213,2.942137028,-0.2333252125,5.54860456,3.058901765,1.020700293,6.014270033,3.596338163,0.8613792338,6.150299202,3.777984255,0.8475645346,6.241701414,3.771365943,0.7654494817
60,5.814626689,3.600823016,0.543428501,5.982220494,3.541795357,0.4931908747,5.927882206,3.723193642,0.5872972269,5.290514883,2.683674808,0.3418254549,5.393999008,2.789454635,-0.05977651835,5.741109729,3.237675615,0.64735254,5.83293224,3.333169721,-0.02495508858,5.855561962,3.515133567,1.030994213,5.778784013,3.301549817,0.7828662227,5.534009454,2.974161265,0.3447649427,5.572656745,3.002767088,-0.1121320125,5.495513274,2.953743563,0.9563294204,5.841173839,3.468104298,0.9133086183,5.535766428,2.936737853,-0.2334362377,5.544092916,3.052979314,1.020873098,6.009637793,3.590495686,0.8611428036,6.145737424,3.772181724,0.8476009209,6.235943154,3.765623843,0.7654153763
61,5.81009785,3.594993749,0.5437073424,5.977645555,3.535872836,0.4934411064,5.92342419,3.717294046,0.5875397055,5.286101186,2.677870505,0.3415101987,5.38962352,2.783882265,-0.0600410511,5.736632319,3.231623471,0.6477586042,5.828445779,3.32714784,-0.02483356159,5.851193019,3.509534054,1.031372174,5.774347466,3.29564762,0.7831793318,5.529353843,2.968140053,0.3452118035,5.568240389,2.997082056,-0.1124370379,5.490891468,2.947684955,0.9563457794,5.837194337,3.461947657,0.913753176,5.531444528,2.93136651,-0.2335858364,5.539626086,3.046927193,1.021071942,6.00500275,3.584547819,0.8608087787,6.141205646,3.766271258,0.8475844133,6.230111726,3.759694101,0.7653408441
62,5.80557914,3.58910707,0.5440235408,5.973067092,3.529874268,0.4937158368,5.918994069,3.711316942,0.5878122238,5.281708389,2.67200727,0.3411708357,5.385263705,2.778274214,-0.06032676779,5.732158042,3.225481129,0.6482225457,5.823978668,3.321092935,-0.02468471213,5.84682838,3.503858663,1.031766904,5.769926535,3.289679606,0.7835013812,5.524696688,2.962052413,0.3456606622,5.563827345,2.991360994,-0.1127492312,5.486269486,2.941535533,0.9563477559,5.833393805,3.45563276,0.9142524172,5.527193826,2.926014157,-0.2337578203,5.535192118,3.040776382,1.021289785,6.000366705,3.578522209,0.8604130786,6.136695478,3.760280406,0.8475249306,6.224259934,3.753619118,0.7652451387
63,5.801066106,3.583184377,0.5443684035,5.968483803,3.523826879,0.4940106749,5.914580521,3.705288967,0.5881088262,5.277329485,2.666104236,0.3408376828,5.380911198,2.772640109,-0.06061643174,5.727683796,3.219282598,0.6487231872,5.819524872,3.315029862,-0.02450907213,5.842456948,3.498125753,1.032171753,5.765509306,3.283665626,0.7838212155,5.520042675,2.955931108,0.3460953013,5.559414647,2.985620932,-0.1130601905,5.481645861,2.935328651,0.9563438164,5.829718594,3.449208633,0.9147896529,5.522989706,2.920671879,-0.2339357523,5.530779135,3.034557813,1.021519874,5.995731531,3.572446403,0.8599919133,6.132198608,3.754236656,0.8474326768,6.218440657,3.747441196,0.7651477996
64,5.79655438,3.57724702,0.5447335304,5.963894476,3.517757836,0.4943215323,5.910172311,3.699236707,0.5884238569,5.272957546,2.660180422,0.3405413509,5.376557713,2.766989484,-0.06089253407,5.723206568,3.21306186,0.6492396688,5.815078447,3.308983414,-0.0243068617,5.838067707,3.492353641,1.032580345,5.761083953,3.277625494,0.7841279731,5.515396577,2.949808878,0.3464998221,5.55499941,2.979878807,-0.1133612266,5.477019206,2.929097588,0.9563427453,5.826115146,3.442724281,0.9153485223,5.518807626,2.91533067,-0.2341029528,5.526375347,3.02830237,1.021755774,5.991099191,3.566347818,0.8595817981,6.127706815,3.748167413,0.8473181565,6.212706867,3.741202517,0.7650686791
65,5.792039688,3.5713163,0.5451108214,5.959297993,3.511694248,0.4946446332,5.905758302,3.693186693,0.5887519691,5.268585723,2.654254727,0.3403127535,5.37219504,2.76133177,-0.06113728897,5.718723439,3.206852875,0.6497514607,5.81063354,3.302978318,-0.02407798453,5.833649731,3.486560601,1.032986589,5.756638742,3.271578982,0.7844110945,5.510763255,2.943718438,0.3468586545,5.550578838,2.974151462,-0.1136433591,5.472388227,2.922875545,0.956353659,5.822529999,3.436228694,0.9159130164,5.514623116,2.909981434,-0.2342425032,5.521969055,3.022040888,1.021991371,5.986471739,3.560253728,0.8592195643,6.123211975,3.742099989,0.8471921849,6.207111635,3.73494513,0.7650279633
66,5.787517847,3.565413469,0.5454924794,5.954693333,3.505663168,0.4949765192,5.901327453,3.687165402,0.5890881309,5.264207245,2.648345933,0.3401831114,5.367815053,2.755676298,-0.06133263072,5.714231587,3.200689584,0.6502383687,5.806184389,3.297039237,-0.02382202832,5.829192185,3.480764858,1.033384683,5.752162033,3.26554582,0.7846603269,5.506147665,2.93769247,0.3471565602,5.546150216,2.968455643,-0.1138973139,5.467751719,2.916695638,0.9563860105,5.818909795,3.429770852,0.9164674906,5.510411787,2.904614978,-0.2343372472,5.517548653,3.015804155,1.02222089,5.981851326,3.554191257,0.8589423636,6.118706062,3.736061597,0.8470658937,6.201708135,3.728710954,0.7650461858
67,5.78298477,3.559559731,0.5458710103,5.95007957,3.499691588,0.4953140484,5.896868819,3.681199258,0.5894276236,5.259815419,2.64247271,0.3401839526,5.3634097,2.750032299,-0.06146021234,5.709728285,3.194605903,0.6506805322,5.801725324,3.291190774,-0.02353827011,5.824684326,3.47498459,1.033769115,5.74764228,3.259545689,0.7848657248,5.501554852,2.931763622,0.3473786291,5.541710918,2.962808,-0.1141135255,5.463108567,2.910590902,0.9564495885,5.815201273,3.423399721,0.9169966623,5.506149321,2.89922202,-0.2343697876,5.513102627,3.009622909,1.022438886,5.977240193,3.548187387,0.8587876676,6.114181154,3.730079344,0.8469507297,6.196549642,3.722541792,0.7651442337
