frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz
43,6.778652767,1.903278992,-0.1113068885,6.567982551,1.819272736,-0.171219691,6.567982551,1.819272736,-0.171219691,6.388660284,1.44048551,0.04355760357,6.717573341,1.617718967,0.2842524969,6.896477749,1.802444714,0.1035230933,6.818197487,1.687758439,0.22538995,6.95791483,1.862336515,0.2006843689,6.774353031,1.666549693,0.1237649994,6.834439303,1.748448476,0.04928472668,6.976928898,1.909101968,0.09918338841,6.928527939,1.834471012,0.1520967346,7.027303809,1.951288216,-0.2817641713
44,6.740756264,1.867571182,-0.1081373224,6.529007588,1.784440118,-0.1627023758,6.528888817,1.784131222,-0.1626526166,6.363193001,1.439699182,0.04362598465,6.687213548,1.583997351,0.2850836479,6.870508629,1.769265923,0.1065187094,6.792833658,1.654358272,0.2277471774,6.928011977,1.830005788,0.2004574893,6.749272956,1.631625539,0.1250279897,6.810993266,1.715897411,0.05003816558,6.947380409,1.875442619,0.1010402621,6.90271257,1.801434685,0.1533518472,7.006265368,1.919371157,-0.2719599573
45,6.700122543,1.832047275,-0.1054027905,6.487118633,1.751795574,-0.1541737641,6.486914867,1.75127071,-0.1540879776,6.336122891,1.441244575,0.04445954096,6.655650876,1.551584182,0.2857603182,6.844006271,1.736152792,0.1097193416,6.766867272,1.621245474,0.2298396385,6.897868077,1.797237652,0.2006214847,6.723814772,1.59666661,0.126524717,6.7870844,1.683080461,0.05097971914,6.917287785,1.841650386,0.1031031056,6.87709342,1.768726562,0.1557350893,6.984612348,1.886437736,-0.2620268182
46,6.660848999,1.797173704,-0.105344066,6.443928361,1.72508538,-0.1452792051,6.443578993,1.724536177,-0.1452182498,6.312595858,1.447127496,0.04620707774,6.62439317,1.521094895,0.2844763832,6.818380578,1.702701933,0.1129279731,6.741650099,1.588857543,0.2308582899,6.868832126,1.765085916,0.2027530072,6.698564145,1.56340255,0.1266956925,6.762375661,1.65128489,0.05151759673,6.8881207,1.808515747,0.1049026586,6.85357764,1.738222832,0.1622720615,6.963511044,1.85213456,-0.2529422641
47,6.617287131,1.763026255,-0.1058971558,6.396577754,1.701573121,-0.1373169189,6.396218576,1.701231855,-0.1373144665,6.284340524,1.454413295,0.0492040256,6.590426662,1.493272191,0.2828520157,6.791645362,1.670069255,0.1161444315,6.715499567,1.557586604,0.2315997935,6.839876997,1.732817435,0.2054440821,6.672765604,1.530631216,0.1267228592,6.736990341,1.619442466,0.05216545406,6.858621418,1.775757158,0.106868701,6.829775424,1.708094569,0.1693288664,6.941798451,1.816938683,-0.2438984721
48,6.57208674,1.731257316,-0.1087766468,6.347675171,1.683776616,-0.1319078468,6.348262484,1.685111511,-0.1320505198,6.250087192,1.465765995,0.05591069014,6.551295166,1.470047263,0.2792138763,6.764091762,1.638242267,0.1185032547,6.688589079,1.526788317,0.2309500711,6.814741674,1.698639252,0.20973903,6.646611834,1.497111108,0.1257872697,6.710670431,1.586990794,0.0530307501,6.831151068,1.742357576,0.1090375805,6.806011003,1.67823271,0.1769770814,6.917540513,1.779842329,-0.2350733938
49,6.519219201,1.700268872,-0.1121345432,6.291963612,1.668884682,-0.1283358322,6.293497873,1.671875862,-0.1286317862,6.206815265,1.475945403,0.0633269387,6.508079083,1.450228865,0.2753995887,6.734599332,1.608148848,0.1205661995,6.659983739,1.497842144,0.2300732526,6.789362543,1.664385835,0.2138327983,6.619300827,1.464731185,0.1246773977,6.683576693,1.554942988,0.05372675602,6.803379967,1.709450282,0.1111303511,6.78111729,1.648595192,0.1840205296,6.892581247,1.742282101,-0.2264432076
50,6.453928781,1.672083798,-0.1170453957,6.226968649,1.659484769,-0.1292462287,6.22946657,1.663709336,-0.1296291372,6.144584376,1.483325801,0.07378488079,6.458754583,1.434843557,0.2706290718,6.701255145,1.581804165,0.1213415841,6.627796275,1.47131121,0.2290602443,6.762433218,1.628360752,0.216127427,6.588400291,1.432206105,0.1243998987,6.654148953,1.522582334,0.05542693722,6.773149025,1.676331258,0.1125627839,6.753540145,1.61643253,0.1885878634,6.866973468,1.703505791,-0.2176695532
51,6.377593768,1.64404214,-0.1219104339,6.152339268,1.651612384,-0.1318791476,6.155513666,1.65671434,-0.1323873071,6.070635657,1.486078325,0.0837409602,6.4043744,1.423445841,0.2666306977,6.665791916,1.557969142,0.121990153,6.593989458,1.447582689,0.2282473391,6.734238675,1.593055521,0.2180162412,6.556406347,1.40233688,0.1240796363,6.624220559,1.491214986,0.05647459879,6.742290052,1.64460062,0.1140133179,6.724104793,1.584691768,0.1919160667,6.84066473,1.664994452,-0.2091309363
52,6.282819371,1.617523436,-0.1260484358,6.061767966,1.646680939,-0.1379064758,6.064368629,1.650916542,-0.1387402865,5.976297815,1.482096891,0.09196151881,6.346050189,1.420882414,0.2648200258,6.626983737,1.537050146,0.1223326673,6.557737065,1.429483837,0.2270806525,6.701580513,1.55958628,0.2171272297,6.519840281,1.376885201,0.1236230551,6.592626503,1.459585909,0.05661026089,6.709078656,1.614199361,0.1144825356,6.690324845,1.550532946,0.1909509884,6.814607748,1.62803711,-0.20149105
53,6.17547217,1.589691655,-0.1289437158,5.960190739,1.640453766,-0.1446516319,5.961963467,1.64363844,-0.1458043016,5.870586177,1.47062374,0.09841614968,6.280811424,1.421581685,0.2648430763,6.586049306,1.518914216,0.1231876553,6.520248733,1.414546703,0.2268616473,6.667332694,1.528000624,0.2163959532,6.483954704,1.355364515,0.1231281616,6.561682418,1.430059364,0.05546568361,6.675578582,1.586546078,0.1155433918,6.654255698,1.518380459,0.1884508391,6.787690039,1.592138673,-0.1939921519
54,6.048609399,1.558973496,-0.126985148,5.840266082,1.6295482,-0.1510412193,5.840662875,1.631008714,-0.152772494,5.750797432,1.446916096,0.09962260161,6.209313203,1.430580594,0.2709305557,6.545325135,1.505287827,0.1267336926,6.484079953,1.403849696,0.2294592028,6.629876136,1.501895824,0.2163290246,6.450512862,1.340716889,0.1224623265,6.533284691,1.40336786,0.05123935489,6.6421023,1.564821428,0.118356046,6.616070764,1.490387644,0.1813139985,6.76001903,1.559244148,-0.1865325637
55,5.910268289,1.525097714,-0.1231861546,5.710479646,1.614523386,-0.1570641508,5.709327001,1.614434711,-0.1592040476,5.622586775,1.413783947,0.09791301268,6.129072096,1.439163101,0.2786087293,6.50174739,1.494360458,0.1307832261,6.446156791,1.395993378,0.2334484966,6.591496988,1.4781711,0.2169036595,6.419448212,1.330443962,0.1217100928,6.506436509,1.380317228,0.04545673197,6.608950292,1.546448182,0.1221315846,6.57577467,1.466328386,0.1737306775,6.731508192,1.52777075,-0.1790863825
56,5.757551001,1.483715525,-0.1159588387,5.570156589,1.589529809,-0.1597922384,5.566956841,1.589372463,-0.161824077,5.489278449,1.364485161,0.08992071244,6.038162072,1.444577764,0.2902536356,6.461179088,1.489315647,0.13714947,6.411152771,1.389465751,0.2408576525,6.555494783,1.456823575,0.2191414479,6.39630551,1.327653346,0.1210417114,6.485420586,1.36467317,0.03573878638,6.579061792,1.533823076,0.1282217779,6.536969831,1.451964138,0.1681466305,6.701854861,1.498193478,-0.1713694959
57,5.597300285,1.438519523,-0.1078805691,5.422733666,1.559328936,-0.1616445896,5.417572486,1.559241352,-0.1632914338,5.351394729,1.305384744,0.07903726131,5.93728983,1.445128837,0.3017478269,6.415049243,1.48553613,0.1430882631,6.372027162,1.385736713,0.249297399,6.51857016,1.437603212,0.2225466012,6.375942605,1.328816826,0.1201685682,6.465509638,1.35338591,0.02491629964,6.549729257,1.523865448,0.1350325962,6.49543557,1.441945238,0.1639506177,6.671307094,1.470016115,-0.1636927494
58,5.436027154,1.385093122,-0.09937293598,5.274058305,1.519714281,-0.159323104,5.267823436,1.520773782,-0.1598828594,5.21400873,1.236162112,0.06585410075,5.817399671,1.436341193,0.3124029629,6.364037102,1.482080607,0.1484113959,6.330493671,1.38653184,0.2596458098,6.487890964,1.418970627,0.2322497834,6.366825699,1.333862818,0.1190388554,6.45069612,1.349262629,0.01418611009,6.523943619,1.517019852,0.1440595883,6.452694154,1.440176987,0.1667540613,6.638915621,1.441848516,-0.1551541717
59,5.27085702,1.328804191,-0.09118987865,5.120720468,1.475443541,-0.1565419067,5.113751931,1.477738317,-0.1557956894,5.0754341,1.158480183,0.05074796049,5.68780126,1.419305116,0.3205761109,6.303679389,1.47776834,0.1521577254,6.281697511,1.389372059,0.2698272877,6.453985173,1.402682582,0.2425690298,6.358075189,1.341732789,0.1175356729,6.434857819,1.348990314,0.002926943199,6.49758683,1.51205515,0.1532291008,6.4052832,1.441389527,0.1709247768,6.60535743,1.415242064,-0.146871223
60,5.107872647,1.272541464,-0.08538954173,4.965465687,1.42768628,-0.1553982432,4.959204546,1.43087239,-0.1529603699,4.942220808,1.070319977,0.03549767431,5.545932192,1.384316803,0.3202574127,6.219680483,1.473039377,0.1507315785,6.214593918,1.397281624,0.2788389304,6.415223365,1.39087858,0.2525256024,6.348249569,1.351486386,0.115226789,6.414940639,1.35350897,-0.007367459933,6.469418785,1.506955091,0.1606792653,6.347120934,1.445330302,0.1756943647,6.5711531,1.390045905,-0.1394382798
61,4.941616393,1.213032252,-0.0795451041,4.805766896,1.374116319,-0.1534875029,4.801180827,1.378627149,-0.1488775635,4.809188769,0.9708960793,0.01871225357,5.390140972,1.338443953,0.3166657154,6.123080247,1.470187645,0.1471195078,6.138419271,1.409900091,0.2886493983,6.376471161,1.382338649,0.2643533428,6.342825748,1.364912066,0.1124683162,6.39587265,1.363664604,-0.01800545884,6.441975164,1.504013335,0.1683981083,6.283387314,1.454919112,0.1823877192,6.535944275,1.365902772,-0.1320038901
62,4.776059696,1.155113111,-0.07551999978,4.6462122,1.320749596,-0.1538193039,4.64288437,1.325980791,-0.1474122884,4.674604472,0.8744820679,0.002498599803,5.23733343,1.282883504,0.3086004307,6.016618431,1.4565573,0.1412870841,6.051444838,1.415712086,0.2940372013,6.320460118,1.374614733,0.2703218592,6.32068495,1.375521178,0.1097267109,6.366324253,1.371118746,-0.02834114456,6.407512601,1.500096213,0.1746163979,6.213518894,1.457446457,0.1875455061,6.499825708,1.345097602,-0.1251916575
63,4.611914383,1.098987444,-0.07548382329,4.485055831,1.267160759,-0.1582757736,4.482915096,1.27100182,-0.1502883607,4.544604503,0.7749612,-0.01456453246,5.086556045,1.20852187,0.2906160022,5.888561924,1.434963103,0.129796133,5.948096825,1.421130645,0.2942310555,6.246404269,1.374495601,0.2675513983,6.281221003,1.388196611,0.1070390475,6.329219042,1.378940654,-0.04006769815,6.369866962,1.495031029,0.1781490722,6.134355466,1.454865666,0.1913638531,6.465035445,1.326294364,-0.1190827993
64,4.447475282,1.043141634,-0.07647309611,4.323299324,1.212873113,-0.1636607745,4.321978117,1.215041211,-0.1543174373,4.411692815,0.6766618568,-0.03138671106,4.934672124,1.126860125,0.2698975621,5.7527442,1.404811664,0.1169087532,5.835401439,1.421396826,0.291415039,6.160089056,1.373535234,0.261924931,6.230526955,1.398253481,0.1041702576,6.283193407,1.385516997,-0.05072501611,6.325935239,1.489427803,0.1807424323,6.049978952,1.447699215,0.1950250282,6.428824684,1.310595106,-0.1136533333
65,4.284738175,0.9882953769,-0.07892956825,4.162122025,1.158381967,-0.1700155772,4.160482125,1.159803456,-0.1598727341,4.274040511,0.5862230291,-0.04614168664,4.786287192,1.040155522,0.248747568,5.612681057,1.358641868,0.105415361,5.714211836,1.410286147,0.2834910122,6.049648347,1.37238705,0.2528045027,6.161038416,1.404898111,0.1015119679,6.224942584,1.390229935,-0.05972803872,6.274265323,1.484213146,0.1831458469,5.963008184,1.431478229,0.1981713425,6.393025288,1.299059265,-0.1087128459
66,4.121317312,0.9343279694,-0.08172668734,4.001048552,1.104065944,-0.1769407661,3.998717811,1.104765066,-0.1663590713,4.130946044,0.4995299139,-0.0605300482,4.638391636,0.9507864183,0.2266743989,5.469824474,1.303328905,0.09339963337,5.585828355,1.391244915,0.2730351462,5.928339451,1.366787351,0.2415620448,6.080134857,1.406225,0.09852308586,6.155674734,1.391057556,-0.06710919517,6.213697356,1.478056458,0.1847264883,5.871055566,1.409218631,0.200231106,6.353885078,1.291456586,-0.1046805219
67,3.954629253,0.881512287,-0.08283061589,3.842383651,1.051109673,-0.1836691883,3.837723847,1.052160322,-0.1735506534,3.972910025,0.4238008838,-0.07366115127,4.493577193,0.864487255,0.2071962806,5.335806802,1.237193863,0.08476477701,5.450969706,1.355196072,0.2606966193,5.795476005,1.350872455,0.228370093,5.98502419,1.398934445,0.09444628439,6.06952418,1.387478724,-0.07105727432,6.138399775,1.47518903,0.186893335,5.777514217,1.380819923,0.2010611021,6.313303584,1.293442505,-0.102190609
68,3.786647655,0.8293694793,-0.08355923048,3.684541495,0.9984856996,-0.1906557014,3.677493488,0.9999448494,-0.1812501024,3.80924797,0.3524887695,-0.08672927297,4.349334867,0.7786135128,0.1877132254,5.202476411,1.162435963,0.07519947109,5.312500205,1.310785078,0.2462018098,5.656074307,1.327221501,0.2137224053,5.880414265,1.383557943,0.09017397391,5.972421767,1.377382321,-0.07326751687,6.053113783,1.469580125,0.1880488649,5.678950013,1.345727602,0.2002079604,6.266375523,1.298162918,-0.1004866907
69,3.616716349,0.7772139767,-0.08285365963,3.530280088,0.9481513086,-0.197117078,3.521178105,0.9492771165,-0.1881311392,3.634609768,0.2886630265,-0.09874164717,4.206631329,0.6999775025,0.1698769521,5.075283692,1.076361351,0.06328745663,5.173185615,1.256342576,0.2299211603,5.519823609,1.28748887,0.2004293456,5.768630791,1.353962674,0.08592009336,5.858605578,1.356877665,-0.07053717764,5.951474448,1.461722626,0.1886893631,5.576537579,1.303236824,0.1993897489,6.208780792,1.310516895,-0.1001428369
70,3.446332096,0.7255856752,-0.08169863936,3.37663758,0.8979345922,-0.2034308164,3.365860899,0.8987249951,-0.1950195082,3.456082033,0.2283613982,-0.1114257674,4.063084322,0.6232461845,0.1526956209,4.949302449,0.9833218813,0.04975617893,5.032717448,1.19570754,0.2121102678,5.380304751,1.238432394,0.1865152225,5.650364721,1.314983226,0.08146193373,5.736567905,1.327965648,-0.06656641987,5.841412816,1.447353451,0.1874920356,5.468151356,1.253298822,0.1964362776,6.142247736,1.32184598,-0.1003301634
71,3.273668335,0.6767853151,-0.07868330582,3.218898323,0.8492672486,-0.2078951733,3.208345383,0.8489004929,-0.1999390257,3.2770956,0.1665943689,-0.1251956851,3.918207981,0.5533269052,0.1357732112,4.822147378,0.8832715476,0.03084665692,4.894991168,1.133006514,0.1931035848,5.242770559,1.176196553,0.174299128,5.527699498,1.26373603,0.07796112279,5.605482586,1.287085211,-0.06069728298,5.721949856,1.418159363,0.1823417505,5.347451821,1.194039591,0.18904361,6.058089129,1.330498706,-0.1010891256
72,3.10151257,0.6284987413,-0.07559401823,3.061537422,0.8003237703,-0.2122669071,3.051645321,0.7988424512,-0.2050509217,3.097083198,0.1069968232,-0.1405321719,3.770645078,0.4851522497,0.119829442,4.695673509,0.7800186775,0.01094889544,4.756956109,1.066591176,0.1735176593,5.103534496,1.105720487,0.1616694623,5.401529475,1.20389684,0.0737048282,5.469886288,1.237317162,-0.05500693696,5.596669456,1.38112037,0.1747976579,5.220165198,1.127859762,0.1789299424,5.96481839,1.333744769,-0.102383925
73,2.930125683,0.5815000428,-0.07174300111,2.902382949,0.7501247862,-0.2172953294,2.894940271,0.7481007328,-0.2117479736,2.920775838,0.04401997219,-0.1603828379,3.616955366,0.4153020412,0.1034190273,4.567412624,0.677584066,-0.00976248567,4.622102724,0.9988658681,0.1548824707,4.961809283,1.026588524,0.1460105138,5.273016604,1.134479724,0.07015737926,5.33682944,1.1735816,-0.05536159316,5.469348055,1.330145426,0.1629099797,5.078961169,1.051529003,0.1612669831,5.857766026,1.324181479,-0.1033859558
74,2.760273045,0.534530934,-0.06853920107,2.744717522,0.6987527414,-0.2226846308,2.739909627,0.696455681,-0.2190004262,2.745781042,-0.01659257097,-0.1819490159,3.460383362,0.3462456,0.08869164348,4.440096933,0.5756326391,-0.03060812292,4.487174694,0.9289026974,0.1361982691,4.819449417,0.9421375049,0.1297730775,5.143569159,1.05846492,0.06519588651,5.202888718,1.101859494,-0.05645407223,5.338982524,1.272250565,0.1491263447,4.93359664,0.9698589882,0.141431041,5.743466923,1.305878505,-0.1045339768
75,2.597747792,0.483303995,-0.06712495756,2.592023706,0.643604505,-0.2290019067,2.588799809,0.6420669065,-0.2274773718,2.573897881,-0.07058860927,-0.2063080048,3.297681371,0.274146541,0.07530819444,4.317956649,0.4757549335,-0.04704916779,4.355052848,0.8572988532,0.1168724073,4.672760819,0.8532416011,0.1120117133,5.016630084,0.9744173975,0.05925731588,5.07782876,1.022757211,-0.06075041657,5.211144351,1.206792263,0.1333587393,4.786387025,0.8804410835,0.1207865609,5.623215848,1.269464426,-0.1047978516
76,2.43717333,0.4315132585,-0.06705005374,2.442141495,0.5862712511,-0.2355203338,2.44035383,0.5857722338,-0.2360983558,2.405377498,-0.121458649,-0.2315449099,3.13249122,0.2026542562,0.0647900309,4.196230118,0.3780658408,-0.06388704194,4.222271071,0.7847396651,0.09793166117,4.526739611,0.7625017181,0.09429944409,4.890336615,0.8863948832,0.05070895602,4.953142057,0.9375102242,-0.06457544547,5.082449709,1.135898518,0.1166628108,4.639371866,0.7884199979,0.09971727328,5.498870701,1.222855762,-0.1049437904
77,2.274345899,0.3770966384,-0.07011505307,2.294486117,0.5258467056,-0.2409073481,2.292608756,0.5279626725,-0.2434441462,2.24008642,-0.1661305776,-0.255717283,2.961144149,0.1318915545,0.05950572821,4.076004767,0.2851652024,-0.07761113783,4.083271487,0.710972399,0.0798936352,4.380423963,0.6738537036,0.07802954604,4.769426582,0.798497062,0.03605996905,4.833131346,0.8490323639,-0.06191777659,4.954928316,1.060801033,0.09956202423,4.499821587,0.6970281441,0.08061268576,5.376807733,1.160159036,-0.1049653813
78,2.114521027,0.3231646745,-0.07501813575,2.150696922,0.4634136437,-0.2469697234,2.148497553,0.4680360747,-0.2512659348,2.079085841,-0.208429713,-0.2806774951,2.788980684,0.06250063103,0.05830710936,3.955217501,0.1968541335,-0.09316334026,3.942699025,0.6375018003,0.06266089136,4.237487448,0.5856965349,0.06252793877,4.649958224,0.7092290697,0.01766989084,4.711590191,0.756602849,-0.0591073889,4.82739371,0.9826707421,0.0823050204,4.363170208,0.6060521037,0.06226589187,5.253460789,1.089400781,-0.1052483988
79,1.954764255,0.270639313,-0.08239251258,2.011621389,0.3989587222,-0.2557830374,2.009118725,0.4040430886,-0.2614510937,1.92329344,-0.2507155825,-0.3045791796,2.618705371,-0.004201201228,0.06119142908,3.830727609,0.1179142876,-0.1152928886,3.794972975,0.5649057476,0.04773085183,4.106604014,0.5014080239,0.0494001931,4.534307983,0.6219819672,-0.008495990036,4.581728153,0.659994639,-0.05484798996,4.699045705,0.9079231982,0.06729095086,4.237019601,0.5213620623,0.04661223616,5.134192348,1.014492425,-0.1063220665
80,1.800419139,0.2199589803,-0.09188913512,1.877924882,0.3327147604,-0.2656117881,1.874865666,0.3378156567,-0.2723128865,1.772386179,-0.2909788369,-0.3298515306,2.450751652,-0.06852126557,0.06879581719,3.705633006,0.04496269952,-0.1402781476,3.647039404,0.4938143163,0.03370261032,3.981005458,0.4190600384,0.03692638513,4.419554708,0.5348727991,-0.03827412742,4.448709511,0.5613399997,-0.05169077559,4.570793781,0.8324782587,0.05253753951,4.114152578,0.4389860786,0.03205194522,5.014599007,0.9349537413,-0.1081566826
81,1.652586985,0.1733428745,-0.1029026842,1.751408289,0.2599211407,-0.27511805,1.747788533,0.2634386585,-0.2815105102,1.629893815,-0.3313281421,-0.3550049785,2.293042012,-0.128078976,0.08122688248,3.576809987,-0.02040107354,-0.1758713346,3.504943731,0.4273823209,0.01842044778,3.87027369,0.3407224236,0.02548614774,4.306225176,0.4492148913,-0.07341268123,4.304113174,0.4597093637,-0.05195168317,4.444592823,0.7582949351,0.03905446991,3.999060618,0.3609855967,0.01990394841,4.893427014,0.8554606435,-0.1108260676
82,1.512325009,0.1293984318,-0.1161693354,1.630935499,0.1871574573,-0.2858725657,1.626823397,0.1889447259,-0.2914969065,1.493365925,-0.3699587211,-0.3823706887,2.138642731,-0.185258189,0.09937254029,3.447576942,-0.08066184056,-0.2135342663,3.36420467,0.3631119419,0.004319936835,3.763036807,0.2654971154,0.01449720612,4.192089338,0.3647047263,-0.1101611502,4.157883044,0.3587243127,-0.05370340399,4.318293272,0.6832514487,0.02581648838,3.885400721,0.2861820761,0.008785764637,4.771667323,0.7733184411,-0.114332699
83,1.383991359,0.08988051942,-0.1312124462,1.517232253,0.1151069067,-0.295278601,1.513266441,0.1159069138,-0.2995316594,1.363371157,-0.4084655514,-0.4120953539,1.989107745,-0.2392072819,0.1259773131,3.316475917,-0.1361623292,-0.2540088172,3.228437936,0.3027964624,-0.007180191917,3.659603539,0.1942069983,0.003970051673,4.071844253,0.282171019,-0.1461380826,4.010319765,0.2597367479,-0.05950399168,4.194111014,0.6034013564,0.0121264216,3.770065737,0.2137395662,-0.001545756659,4.646968749,0.6903170425,-0.1194231716
84,1.265474143,0.05377084759,-0.1484694067,1.409706177,0.04571219893,-0.3070804287,1.406083392,0.04557513268,-0.3098048416,1.239135321,-0.4447634536,-0.4457126485,1.842137397,-0.2912386949,0.1587280689,3.185978011,-0.1873800213,-0.2941198154,3.093890075,0.2447915337,-0.01684647027,3.554817692,0.1264427085,-0.006368495981,3.949643543,0.2016207613,-0.1815932872,3.864058996,0.1643601973,-0.06702813003,4.069085923,0.5227174333,-0.001381295906,3.652910001,0.145077911,-0.01119907048,4.522260972,0.6059234348,-0.124955654
85,1.161998427,0.02192254355,-0.1687851492,1.309889825,-0.0153162345,-0.3258859608,1.306611267,-0.01601861026,-0.3276742486,1.119025545,-0.4773630231,-0.4858930937,1.691902966,-0.3436171326,0.1990134526,3.05828924,-0.2344120671,-0.3275898557,2.959864283,0.1890878079,-0.02310659936,3.437136946,0.06060379218,-0.01796974946,3.821888751,0.1209165145,-0.2121531473,3.72638728,0.07427412196,-0.07977622504,3.940586395,0.4433051635,-0.01533883675,3.524620002,0.08110228733,-0.02094462092,4.397549764,0.5202614692,-0.1293174576
86,1.069777278,-0.006641812817,-0.1914304849,1.216634792,-0.0721751451,-0.3475270415,1.213725363,-0.0733214707,-0.3484824902,1.004284084,-0.50690741,-0.5316612578,1.544533818,-0.3941204587,0.2451641106,2.932874948,-0.2775185128,-0.3582521178,2.826645137,0.1353276622,-0.02752183223,3.316055331,-0.001339308925,-0.0294879484,3.693290483,0.04322415469,-0.2412814563,3.591682084,-0.009132405527,-0.09386900135,3.810536328,0.3644602434,-0.02905164492,3.393501519,0.02132626772,-0.03027200969,4.274178411,0.4346129048,-0.134618931
87,0.9877884526,-0.02935989712,-0.2193237408,1.129356828,-0.1211168272,-0.3758933324,1.126469809,-0.1217086502,-0.3761950379,0.8944693082,-0.5307187132,-0.5889159804,1.400411828,-0.4432263829,0.2975552562,2.813348413,-0.3178973192,-0.3800427184,2.691776426,0.08199808113,-0.03049497713,3.183519844,-0.05619145831,-0.04295643252,3.562904744,-0.02947355239,-0.2654835244,3.465940924,-0.08077899175,-0.1077703078,3.676939719,0.2863300755,-0.04201179758,3.257151361,-0.03161320423,-0.04053751786,4.152842017,0.3482510438,-0.1405525075
88,0.9174807648,-0.04998083597,-0.2490183897,1.048749801,-0.1655023382,-0.4061831338,1.045900854,-0.1653219258,-0.4059308838,0.7900721538,-0.5508173537,-0.6515466613,1.260538678,-0.4900798244,0.3548043132,2.697654979,-0.3548186728,-0.3987007162,2.557806746,0.03030561864,-0.03222324602,3.048436492,-0.1068518801,-0.05607477623,3.433780843,-0.09777814184,-0.2890597708,3.343578883,-0.1432764288,-0.121418899,3.541578567,0.2096982473,-0.05515050132,3.119317651,-0.08071038842,-0.05052608364,4.034051703,0.2634138567,-0.1485020811
89,0.8558931755,-0.06711080441,-0.2793902585,0.9738367655,-0.2039963961,-0.4374880557,0.9718581082,-0.202962686,-0.4369199965,0.6930929636,-0.570599408,-0.7241270925,1.124308887,-0.5363328432,0.4192451543,2.584885285,-0.3914804625,-0.4129545918,2.421769463,-0.02099542555,-0.03139523838,2.912660656,-0.1485589448,-0.06692746078,3.308574501,-0.1568860208,-0.3105987738,3.226046803,-0.1904167628,-0.1293935167,3.402321523,0.1328172342,-0.06725362668,2.982279965,-0.1236653288,-0.05989371268,3.921546065,0.1797370994,-0.1601736267
90,0.8061211066,-0.08459588291,-0.3105340576,0.9054803593,-0.2384552622,-0.4692392415,0.9044603586,-0.2366070359,-0.4684883851,0.6018577011,-0.5859903736,-0.7988950564,0.9930512944,-0.5797135489,0.4866206544,2.475740464,-0.4249884938,-0.4255000289,2.287245231,-0.07038710892,-0.02985886532,2.775494459,-0.1874687331,-0.07699499125,3.186501792,-0.2117077876,-0.3332891852,3.110849213,-0.2289003306,-0.1362420536,3.261851131,0.05852178228,-0.08001480663,2.845252976,-0.1638712237,-0.06884212915,3.812205231,0.09908615631,-0.1739616752
91,0.7774331701,-0.1059039629,-0.3387282948,0.8453254615,-0.271354196,-0.4978412595,0.8448869701,-0.2699328209,-0.4972127761,0.5148390629,-0.5960592332,-0.8729679565,0.869957147,-0.61979745,0.5566537387,2.372813067,-0.4533574577,-0.4403879858,2.158828257,-0.1174559833,-0.02977031425,2.642700184,-0.2300549498,-0.08446152118,3.074139339,-0.2630278335,-0.3626863037,2.993230349,-0.2560166143,-0.1432555707,3.121072946,-0.01029049606,-0.094745287,2.71069839,-0.2054107947,-0.07605433899,3.710974557,0.02653032411,-0.1898272985
