frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz,F15_data.tx,F15_data.ty,F15_data.tz,F16_data.tx,F16_data.ty,F16_data.tz
36,7.296405355,2.765251557,-0.08566380665,7.181755217,2.566176491,0.06289795199,7.181755217,2.566176491,0.06289795199,7.171164322,2.419571773,0.2869937686,7.046246276,2.337744844,0.3301482726,7.330561735,2.703030324,-0.629894586,7.346084981,2.730661653,-0.3047768917,7.35610168,2.664927267,0.3787622291,6.968540308,2.257167923,0.03299069971,7.317357669,2.619617977,-0.2395351079,6.951433906,2.190215026,0.2674972253,7.521662594,2.869952027,-0.4943630412,7.431900131,2.757980624,0.1134409235,7.191547535,2.517573822,-0.2317595281,7.041133339,2.27808184,0.6800429062,6.981540408,2.209930149,0.3647676606,6.863637087,2.085214885,0.4952647825,7.338311774,2.68312991,-0.4945169597,6.962386064,2.280888627,-0.2623066394
37,7.294258936,2.761697648,-0.08703523981,7.179644611,2.562014741,0.06190185685,7.179644611,2.562014741,0.06190185685,7.17127102,2.414492396,0.2867726982,7.044820796,2.335366185,0.3282168983,7.328485022,2.702756357,-0.6289405116,7.343373089,2.727816882,-0.3052497307,7.356199013,2.659333651,0.3767492817,6.967931512,2.253148835,0.03039015553,7.313526829,2.617139313,-0.2393729363,6.949932419,2.186648483,0.2659153654,7.518235771,2.86636758,-0.4914652327,7.429133286,2.75540969,0.1124973494,7.189600376,2.513112272,-0.2292570262,7.03871447,2.274268751,0.6784073751,6.979837444,2.206273185,0.3649048536,6.863329618,2.083933795,0.4934526779,7.334125688,2.68051847,-0.4969872814,6.963959298,2.280818103,-0.258180546
38,7.292057392,2.758537943,-0.08802086946,7.176124271,2.559188463,0.06064732558,7.176124271,2.559188463,0.06064732558,7.169931583,2.410812071,0.2880066302,7.042347128,2.332186268,0.3281609627,7.329034533,2.703065592,-0.6266343668,7.341028137,2.724017033,-0.3064072031,7.356868051,2.651320937,0.3753803681,6.967366086,2.250601129,0.02598750933,7.310578442,2.614723578,-0.2371177645,6.948483009,2.182224359,0.2651094123,7.514940386,2.863180238,-0.4907934553,7.42369508,2.754191843,0.1115215841,7.18620628,2.509838902,-0.2290689732,7.03583297,2.27065165,0.677410498,6.977768805,2.201287812,0.3635709947,6.859810546,2.081916501,0.4917655654,7.331051978,2.677855965,-0.4964712243,6.965783451,2.280227121,-0.2549129204
39,7.289348097,2.755583097,-0.08823430751,7.170618133,2.558932689,0.05972055693,7.170618133,2.558932689,0.05972055693,7.167678663,2.407942435,0.2896467343,7.039315784,2.328751914,0.3286285366,7.331281997,2.70302318,-0.6244608174,7.339128631,2.720840539,-0.3072498147,7.356800537,2.643131903,0.3752739734,6.966721193,2.247264663,0.02256301011,7.308332197,2.61151067,-0.2350715907,6.945916925,2.178268235,0.2644583418,7.512033322,2.859584746,-0.490413168,7.421481362,2.750655682,0.1106996513,7.183124287,2.507023238,-0.2303425663,7.03283553,2.2676987,0.676256438,6.974109474,2.196650117,0.3609633668,6.85397442,2.078673638,0.4907494953,7.328197058,2.674644439,-0.4950492598,6.965699374,2.278943001,-0.2535242021
40,7.286480917,2.752704289,-0.08842969448,7.164885074,2.559022124,0.05874262737,7.164885074,2.559022124,0.05874262737,7.164940948,2.405319807,0.290883865,7.036042487,2.325030274,0.329224565,7.333589239,2.702278192,-0.6227953045,7.337329342,2.71758657,-0.3083149565,7.356181533,2.635614264,0.3753646592,6.965900507,2.243702417,0.01937399718,7.306453094,2.608139283,-0.2334504482,6.943069026,2.174375889,0.2637320315,7.509218415,2.855831522,-0.4899139228,7.421603451,2.745934197,0.1097921383,7.179982005,2.504495929,-0.2321439366,7.029722181,2.2647322,0.675191402,6.970181696,2.192044143,0.3579072633,6.847450811,2.075025806,0.4897114913,7.32572316,2.67129829,-0.4932750102,6.964705291,2.277076752,-0.2532026452
41,7.283014737,2.750091292,-0.08872044051,7.158991928,2.55957606,0.0579351226,7.158991928,2.55957606,0.0579351226,7.161951025,2.402936666,0.2904193419,7.032656199,2.321031938,0.3296381084,7.333676719,2.699528656,-0.6230976591,7.335925308,2.714487313,-0.3089909147,7.354055454,2.631301217,0.3760162584,6.963356726,2.240162048,0.01784112079,7.30520408,2.604842758,-0.2334351717,6.939347255,2.17158224,0.2634148382,7.506397639,2.851813657,-0.4876729174,7.427161844,2.738496328,0.1084558249,7.176989233,2.502456586,-0.2344203449,7.0266069,2.261656721,0.6747716371,6.965938579,2.189107684,0.3553422289,6.84127546,2.071118878,0.4888380551,7.323349492,2.667828321,-0.4919366631,6.961032666,2.274267914,-0.2546739153
42,7.279363015,2.74768214,-0.08965371491,7.156540959,2.556878162,0.05731222461,7.156540959,2.556878162,0.05731222461,7.15832544,2.400606354,0.2889313831,7.030096826,2.318457921,0.3285420846,7.330905994,2.695099435,-0.6248509165,7.333301859,2.710819436,-0.3102084596,7.349894937,2.630929025,0.3762258142,6.959748809,2.237928722,0.01638743844,7.30374095,2.601916332,-0.2358709836,6.9359297,2.168853436,0.26309742,7.503246124,2.847866203,-0.4838162935,7.434931013,2.730579178,0.1072196874,7.174108248,2.500560796,-0.233927936,7.023464089,2.258183834,0.6746713952,6.962571561,2.186841349,0.3536703398,6.838088455,2.067202288,0.4878969568,7.321213187,2.664684773,-0.4919329491,6.956275565,2.270174081,-0.2563104084
43,7.275702739,2.745205378,-0.09072834398,7.155169742,2.55315515,0.05662193038,7.155169742,2.55315515,0.05662193038,7.154591075,2.398211977,0.287051781,7.027530121,2.315896397,0.3273252865,7.327031902,2.690040396,-0.6272334045,7.330164628,2.707338644,-0.3116052355,7.345188285,2.631535544,0.3760540831,6.955826951,2.235936343,0.01522580716,7.302179152,2.599120508,-0.2383279463,6.932703835,2.166106238,0.2626443926,7.500111425,2.844051892,-0.4800996998,7.443239058,2.722669875,0.1060281075,7.171411635,2.498734451,-0.2329877552,7.02038353,2.254767367,0.6746487951,6.959524105,2.184578598,0.3521186651,6.835889706,2.063498623,0.4867912899,7.318991107,2.661587085,-0.4926262948,6.951007185,2.265334573,-0.2586525531
44,7.272492816,2.742234676,-0.09169781099,7.156119926,2.547037929,0.05564403417,7.156119926,2.547037929,0.05564403417,7.150706353,2.395143162,0.2849191213,7.024976792,2.313228232,0.3259327952,7.322637331,2.684751918,-0.6299302077,7.325232395,2.704318254,-0.3140579867,7.34035275,2.63219709,0.3747140784,6.952819003,2.232127735,0.01511218401,7.299960978,2.596266212,-0.2406661348,6.930338671,2.162819739,0.2610586593,7.49701221,2.84024963,-0.4768174115,7.452946168,2.714851044,0.105125612,7.169240878,2.49677293,-0.2301189191,7.017382188,2.251610736,0.6745430595,6.957517708,2.181208916,0.3505665592,6.834681493,2.061127783,0.4851161764,7.316676341,2.658206653,-0.4949421219,6.946483641,2.260002217,-0.2612286475
45,7.269822266,2.73877729,-0.09294662098,7.155465085,2.541986776,0.05400167441,7.155465085,2.541986776,0.05400167441,7.147853887,2.391659318,0.2825572408,7.021100964,2.308242208,0.3265581903,7.317277611,2.679096302,-0.6328888171,7.320132084,2.703218987,-0.3166925659,7.336621864,2.630903733,0.3715665539,6.950421227,2.22900075,0.01435202455,7.297818223,2.593819041,-0.2379766929,6.928721588,2.158634942,0.259389025,7.493975906,2.837157633,-0.4765504401,7.459310322,2.709650614,0.1040314059,7.167254696,2.494218444,-0.2294863195,7.01410984,2.248114048,0.6733297188,6.956071437,2.176236682,0.3484634303,6.832676512,2.059267402,0.4826977133,7.314297152,2.655376324,-0.4965689119,6.942958194,2.254043001,-0.2645080823
46,7.267313011,2.735102457,-0.09434783195,7.154468351,2.536919897,0.05226214886,7.154468351,2.536919897,0.05226214886,7.145393945,2.387901358,0.2803333739,7.016885051,2.30263729,0.3275713737,7.311618355,2.673354545,-0.6358404372,7.315455087,2.701629688,-0.3191160091,7.333179443,2.629051091,0.368182425,6.948246032,2.225680452,0.01339018409,7.295425081,2.591278853,-0.2348783013,6.927297991,2.154213753,0.2576888242,7.49105581,2.834346572,-0.4777533092,7.463655537,2.705162161,0.103003522,7.165334085,2.491281597,-0.2301602973,7.010978818,2.244550233,0.6720217639,6.954707087,2.170942886,0.3463563397,6.830516512,2.057116854,0.4803394176,7.311759647,2.652521214,-0.4982082429,6.939529889,2.247961136,-0.2684581864
47,7.264661423,2.731408394,-0.09593124158,7.152254343,2.532617354,0.05068649303,7.152254343,2.532617354,0.05068649303,7.144175676,2.38411125,0.2796500769,7.012313435,2.29660833,0.3294464922,7.306093821,2.668393138,-0.638099969,7.313122306,2.69839287,-0.31953431,7.330973584,2.625358829,0.3657883929,6.946204453,2.223685552,0.01068289532,7.292504403,2.588440578,-0.2318320255,6.925839749,2.149928358,0.2568733662,7.488704496,2.832458605,-0.4821663718,7.460014408,2.702262196,0.1022776922,7.163650859,2.487798652,-0.2350421461,7.008499645,2.241537421,0.670599523,6.9526152,2.166168744,0.344355229,6.828601228,2.053609561,0.479029744,7.308494577,2.649558904,-0.4992127507,6.936053091,2.242344482,-0.2737794047
48,7.262134249,2.727793824,-0.09758269146,7.149831979,2.528570406,0.04913459749,7.149831979,2.528570406,0.04913459749,7.143115067,2.380340467,0.2792446959,7.007939141,2.29075395,0.3308794914,7.30104015,2.664102184,-0.6400251115,7.311598011,2.694225366,-0.3197151045,7.328891918,2.621205973,0.3635874802,6.944239495,2.221447893,0.007970856123,7.289404162,2.585566452,-0.22971587,6.9243381,2.14578924,0.256040718,7.486523375,2.830782986,-0.4874953777,7.45463192,2.699908247,0.101603694,7.161890404,2.484247072,-0.2408836265,7.006531728,2.238735588,0.6695637051,6.950381074,2.161739065,0.342446924,6.826575854,2.049678329,0.4778537121,7.304929382,2.646545286,-0.5007655712,6.93242735,2.237031805,-0.2797529391
49,7.259762992,2.724479906,-0.09912617308,7.146926621,2.525307463,0.04794982695,7.146926621,2.525307463,0.04794982695,7.14159064,2.376727226,0.2791289344,7.004195964,2.285369681,0.3310945995,7.297505532,2.661383793,-0.6413273215,7.312823825,2.685732586,-0.3200806492,7.326647511,2.61671501,0.3628201082,6.941743116,2.217915086,0.006667915711,7.285852864,2.582633759,-0.2323498913,6.922085556,2.142595746,0.2550029687,7.484738486,2.829077182,-0.4931719714,7.451360161,2.696338529,0.101396442,7.159486495,2.480727525,-0.2477673847,7.006070127,2.236591098,0.6700883476,6.947578003,2.158862551,0.3414003549,6.824366439,2.045208149,0.4767725505,7.300605832,2.642903339,-0.5046837306,6.928361239,2.233340554,-0.2866394802
50,7.25765886,2.721507712,-0.1011176864,7.143092645,2.522835403,0.0466983537,7.143092645,2.522835403,0.0466983537,7.139349442,2.373152483,0.277897443,7.001240488,2.281031041,0.3289122738,7.29533175,2.659169088,-0.6424515723,7.314167106,2.67726212,-0.3206976268,7.322798104,2.614305004,0.3607891581,6.939040185,2.212628826,0.006552871548,7.282625532,2.579583341,-0.2373429149,6.919989072,2.13958209,0.2530220732,7.482719432,2.826942524,-0.498481703,7.449525065,2.6928574,0.1005111956,7.156542076,2.477442054,-0.2535261676,7.005610893,2.233416039,0.6710574985,6.945234828,2.156305079,0.3401465172,6.820943577,2.039160744,0.4755498002,7.296291064,2.639337157,-0.5110070838,6.923221325,2.229181616,-0.2943322107
51,7.255694451,2.718438421,-0.1032868062,7.139536322,2.520041296,0.04522243154,7.139536322,2.520041296,0.04522243154,7.136892652,2.369479725,0.2762691743,6.99900311,2.277452691,0.3253417315,7.29364184,2.657074643,-0.6436353014,7.315036671,2.669546018,-0.3215806623,7.31896948,2.611781153,0.3586060722,6.936154871,2.207178723,0.006435975765,7.279550627,2.576266872,-0.2430448708,6.917710818,2.136309723,0.2508501171,7.48056311,2.824380663,-0.5030337913,7.447742036,2.689138077,0.09924178348,7.153419682,2.474069336,-0.2593230656,7.005116807,2.229825175,0.671874075,6.942858147,2.153458865,0.3384976932,6.817244965,2.032651683,0.4741534247,7.292626196,2.636168114,-0.5160965825,6.918044019,2.224777732,-0.301659224
52,7.254097629,2.715099159,-0.1053161558,7.138228968,2.5155503,0.04337284277,7.138228968,2.5155503,0.04337284277,7.134171455,2.365949898,0.2741884097,6.998508601,2.276581718,0.3190714646,7.292761019,2.655322543,-0.6446762467,7.312624894,2.665650136,-0.3231091039,7.315315354,2.60919113,0.3558296393,6.9327974,2.202419577,0.006811891069,7.277082493,2.57261239,-0.2476851315,6.915235144,2.132203398,0.2487219262,7.478065817,2.820978117,-0.5050068801,7.445961558,2.685302443,0.09715259737,7.150616558,2.47104275,-0.2631266504,7.004244716,2.225928114,0.672536714,6.940471015,2.149232798,0.335397204,6.812864738,2.025480747,0.4728019374,7.29019831,2.634553843,-0.5179918048,6.912954062,2.219079944,-0.3075824343
53,7.252399032,2.711820202,-0.107034134,7.138413946,2.510290287,0.04122735539,7.138413946,2.510290287,0.04122735539,7.131283599,2.362709767,0.2722693104,6.99885564,2.276435168,0.3125129705,7.290843582,2.653326397,-0.6464843114,7.307917899,2.666570855,-0.3251203305,7.312940716,2.604877685,0.3539695449,6.929577347,2.199161435,0.006222577733,7.27477759,2.56926125,-0.2497687205,6.912361921,2.1280362,0.2472278437,7.475072989,2.817177926,-0.5040683916,7.445221018,2.681421988,0.09542919404,7.147622034,2.468220469,-0.2674452746,7.002714571,2.222375669,0.6722032386,6.938519657,2.143939547,0.3320539572,6.810391139,2.021260538,0.4705225696,7.290321396,2.634497353,-0.5122397306,6.908989801,2.213590805,-0.3104747367
54,7.250688536,2.708727298,-0.1087584974,7.13893376,2.504989424,0.03890485611,7.13893376,2.504989424,0.03890485611,7.12838758,2.359577178,0.2703770276,6.999434731,2.276584232,0.3056804254,7.288836511,2.651202903,-0.6484533299,7.302565828,2.668840068,-0.3275020939,7.311051963,2.600282839,0.352203936,6.926780679,2.196316671,0.004437926095,7.272648763,2.566032694,-0.2514495165,6.909615076,2.123824296,0.245618035,7.47190832,2.813368093,-0.5022446873,7.443841105,2.67810802,0.09340863042,7.144695176,2.465577314,-0.2711084167,7.000807038,2.218830497,0.6710760764,6.936430757,2.139104016,0.32865753,6.808317337,2.018034204,0.4678194256,7.291185317,2.634527553,-0.5047430535,6.90574951,2.208396826,-0.3121688594
55,7.248836075,2.705874966,-0.1108835858,7.138708415,2.500244647,0.03628588971,7.138708415,2.500244647,0.03628588971,7.1258266,2.356275173,0.2690045674,6.999382458,2.276003229,0.2997179382,7.285730596,2.647481556,-0.65136826,7.297272029,2.672775719,-0.3303620507,7.310556978,2.595081355,0.350863288,6.92481952,2.194432308,-0.0008180564618,7.270733466,2.562582533,-0.2525519985,6.907240489,2.119668462,0.2438681172,7.468389235,2.809858843,-0.4996611596,7.442085402,2.675209256,0.09070232404,7.141721032,2.462677146,-0.2751246334,6.997731711,2.215074945,0.66734868,6.933485811,2.136114951,0.3255835741,6.807133526,2.016468488,0.4644415566,7.293930703,2.63418387,-0.492997297,6.904396856,2.204384188,-0.3116056534
56,7.246945202,2.703239073,-0.1129357661,7.13849494,2.495267427,0.03377435089,7.13849494,2.495267427,0.03377435089,7.123730534,2.352779966,0.267616783,6.999131262,2.275018778,0.2942452627,7.283137465,2.643367353,-0.6534190699,7.293149373,2.672770717,-0.3338113587,7.310540913,2.590060413,0.3497626803,6.925399206,2.190696269,-0.009042865182,7.268657235,2.559239584,-0.256280068,6.905806454,2.11493763,0.242133601,7.465231355,2.806580241,-0.497788368,7.435926171,2.673400337,0.08741317131,7.139450558,2.459666712,-0.2774707569,6.994628533,2.211114671,0.6636340391,6.929725024,2.134462075,0.323217167,6.805051257,2.014896715,0.4613569234,7.295668627,2.631698968,-0.4839532248,6.904103009,2.200999543,-0.3114510112
57,7.24490347,2.700649817,-0.1148887627,7.138037281,2.490505441,0.0313684084,7.138037281,2.490505441,0.0313684084,7.121816905,2.349218543,0.2663125628,6.998653039,2.273467585,0.2891855928,7.280678486,2.639422856,-0.6552304754,7.289583348,2.671729392,-0.3369255073,7.310308338,2.585212805,0.3486187248,6.926137451,2.187736179,-0.01780022365,7.266551182,2.556083139,-0.2599266421,6.90446607,2.10992428,0.240202511,7.462185151,2.803448043,-0.4964814248,7.427282294,2.672459626,0.08429101597,7.137483644,2.456653182,-0.2789893252,6.991544169,2.20696885,0.6596196291,6.926119768,2.13304078,0.3211061083,6.802841224,2.013275644,0.4584270573,7.296671546,2.628563044,-0.4767594922,6.904056861,2.197677641,-0.311073875
58,7.2426712,2.698154666,-0.1165881737,7.136697807,2.486615951,0.02922465326,7.136697807,2.486615951,0.02922465326,7.120008286,2.345590506,0.2650429886,6.998201733,2.270864906,0.2837296479,7.278939971,2.636825837,-0.6562931886,7.287795223,2.666924793,-0.3393021872,7.308188042,2.58084114,0.3467314892,6.92695657,2.186844101,-0.02641668343,7.26417725,2.553589459,-0.2636043634,6.903527424,2.104202037,0.2378523749,7.459354094,2.800765717,-0.497477807,7.413037518,2.674069854,0.08201859329,7.13604246,2.453879645,-0.2780428813,6.989115382,2.202121176,0.6561111062,6.923438845,2.132009518,0.3196623002,6.80014467,2.011221732,0.4557099154,7.294263637,2.623441814,-0.4777049168,6.903337465,2.193552689,-0.3121359689
59,7.239823231,2.695699842,-0.1180979205,7.133777325,2.484381924,0.02733130843,7.133777325,2.484381924,0.02733130843,7.11806632,2.342143171,0.263331742,6.99613379,2.266739766,0.2799263439,7.278141342,2.635244224,-0.6572264401,7.28694455,2.662936337,-0.3401411446,7.304276802,2.578674293,0.3430509904,6.924185381,2.19023294,-0.03235330276,7.262550209,2.551479933,-0.2639761996,6.901579478,2.09898276,0.2338590659,7.456638714,2.798215866,-0.5003987438,7.397106517,2.677411671,0.07969569852,7.134605862,2.45145853,-0.2762385069,6.986874001,2.197395745,0.652066287,6.921804833,2.130596168,0.317911831,6.796974051,2.006901783,0.4535662949,7.289661176,2.618353991,-0.4861304535,6.901908106,2.189498448,-0.3128163569
60,7.236811739,2.693361352,-0.119780541,7.130523054,2.482672669,0.02537414734,7.130523054,2.482672669,0.02537414734,7.116028829,2.338877305,0.2614269592,6.993363066,2.262173638,0.2769393927,7.277217189,2.63429553,-0.658271737,7.286179541,2.659263613,-0.3405901775,7.30000103,2.577341545,0.3388347506,6.920665537,2.193284499,-0.03697265311,7.260739962,2.549792282,-0.264097019,6.899238349,2.094027905,0.2293862162,7.45409212,2.795921621,-0.5041693745,7.381270567,2.68084047,0.07750728435,7.133101956,2.44927923,-0.2744859784,6.984854369,2.193112622,0.6479952521,6.920382859,2.128865498,0.3159379144,6.793680282,2.00225792,0.4513983691,7.284628379,2.61397931,-0.4961651726,6.900038821,2.185670914,-0.3138001362
61,7.23370997,2.69075772,-0.1215965463,7.128284646,2.48027605,0.0233643336,7.128284646,2.48027605,0.0233643336,7.113892013,2.335744355,0.2595538069,6.989879216,2.257248522,0.2758594303,7.275711111,2.634464249,-0.659451929,7.284550759,2.657937446,-0.3398203692,7.296335167,2.576326525,0.3347290315,6.915447263,2.195367405,-0.03853510374,7.258370796,2.548656796,-0.2634483925,6.895398315,2.089155746,0.2251305009,7.452133127,2.79345935,-0.5077077444,7.367423747,2.682347032,0.07601033896,7.131358689,2.447004221,-0.2743833726,6.983299168,2.189828754,0.6440784155,6.920139618,2.123933617,0.313536303,6.790376696,1.996769978,0.4495032578,7.280786654,2.612873717,-0.5039781317,6.89777743,2.182530334,-0.3138441311
62,7.231032055,2.687503748,-0.1236526755,7.126852356,2.477134263,0.0216667472,7.126852356,2.477134263,0.0216667472,7.111887186,2.332428493,0.2586051224,6.985948178,2.252281016,0.2759376031,7.272414619,2.633835121,-0.6613959649,7.282419205,2.656775311,-0.3391662319,7.29384939,2.574494865,0.3322788541,6.911610166,2.190959856,-0.03719991362,7.254959804,2.547016565,-0.2650697963,6.891500864,2.084495194,0.2217157548,7.45032829,2.790521615,-0.5100606658,7.359215124,2.680822223,0.07575252571,7.129425329,2.444239251,-0.2758731583,6.982144769,2.187264066,0.6412469801,6.918885917,2.119114749,0.3108810097,6.788141077,1.993251236,0.4478519276,7.279750097,2.613201463,-0.5037635038,6.89493977,2.179175131,-0.3144502031
63,7.22851129,2.684177913,-0.1255892053,7.125543325,2.473992914,0.02014875362,7.125543325,2.473992914,0.02014875362,7.109733952,2.32906947,0.2575908352,6.981803781,2.247172597,0.2766954303,7.268651872,2.632528216,-0.6633838502,7.279951248,2.655723825,-0.338706727,7.291643984,2.572625139,0.3303357645,6.908023669,2.184278867,-0.03453341111,7.25162948,2.545161509,-0.2665792925,6.887648681,2.080164227,0.2186787067,7.448627122,2.78760222,-0.5124685448,7.353692754,2.678267667,0.07587612955,7.127282807,2.441369713,-0.2782415227,6.981213852,2.185157217,0.6393492944,6.916679565,2.114692881,0.3083313773,6.786118612,1.990002703,0.446303682,7.279316084,2.613797857,-0.5016092935,6.891636069,2.175549257,-0.315474131
