frame,A01_data.tx,A01_data.ty,A01_data.tz,AA01_data.tx,AA01_data.ty,AA01_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz
636,-0.05698510613,1.172882523,-1.098955571,0.6076728762,0.3675953399,-0.01500573551,0.6643148226,1.20198129,1.649272391,0.9191789502,1.007243713,1.837508484,0.3361212205,1.179082361,1.393536999,0.6275371702,0.9386904233,1.666067629,0.2584352212,1.056363474,1.378249081,0.5583995448,0.8957613034,1.554093368,-0.1187903135,1.000644658,1.179003498,-0.3000578759,0.6866009684,0.9742371387,-0.09709825003,1.03248245,-1.17219761,0.1390020924,0.8341330156,-1.289059973,0.4832140509,0.9447765373,-1.528842459,3.768433312,0.8270827105,-0.3960908933,0.6054508625,0.8437232053,-1.553948915,0.7167331901,0.3657502493,0.7237367226
637,-0.05647818003,1.172670955,-1.10037322,0.6165544315,0.3641637814,-0.01276262811,0.6664857009,1.200658355,1.650684041,0.9215947215,1.004996977,1.837592489,0.3375894418,1.176831969,1.395008197,0.6360252026,0.9301044233,1.668522333,0.2651415529,1.049331079,1.381767546,0.5691521571,0.8882809418,1.55482944,-0.1115859674,0.9961040112,1.183780762,-0.2938275166,0.6858429065,0.9766217375,-0.09451288722,1.03074179,-1.175862689,0.1660679028,0.8169985119,-1.29529452,0.5058529563,0.9264069602,-1.536563769,3.780319725,0.8241089422,-0.3945817712,0.6290326182,0.8280259434,-1.556234508,0.7589848008,0.3725798502,0.7141237774
638,-0.05609279983,1.17217223,-1.101365708,0.6281896868,0.3601013666,-0.009473789682,0.6686751964,1.199803851,1.651933264,0.9242583689,1.002721088,1.838005941,0.338901444,1.174729798,1.396452473,0.6452187821,0.9219517174,1.671715308,0.2718840919,1.040893241,1.387008787,0.5808516123,0.8793320426,1.556255031,-0.1031435849,0.9893108709,1.19019295,-0.286969112,0.6844643315,0.980401947,-0.09190350978,1.028907167,-1.179249625,0.1978156244,0.7965829429,-1.301336574,0.529283723,0.9066548797,-1.542368645,3.79231111,0.8207613562,-0.3919824691,0.6550621002,0.811100468,-1.556557379,0.8033254771,0.3805095735,0.7056281386
639,-0.05561442007,1.171351007,-1.101915883,0.6405034673,0.3549369135,-0.005845798959,0.6711148743,1.199638126,1.653179157,0.9273677926,1.000189213,1.838849544,0.3395853086,1.173335278,1.397718531,0.6541326949,0.9147876737,1.675656745,0.2771192601,1.032042946,1.393147276,0.5924192152,0.8696396386,1.558104285,-0.09540089873,0.9817234462,1.198060459,-0.2811661494,0.6841931836,0.9852208672,-0.08943773004,1.027072793,-1.182290514,0.2331852954,0.7728123841,-1.308645214,0.5533221464,0.8845775229,-1.547855093,3.804701234,0.8172512423,-0.3878066305,0.6827751344,0.7919172418,-1.556321623,0.8501012663,0.3891963339,0.6972252125
640,-0.05503477107,1.170310596,-1.102224856,0.6549834981,0.3498152771,-0.001269675648,0.6734886767,1.199776124,1.654570826,0.9305533079,0.9977941435,1.839922796,0.3406396038,1.171796776,1.399427046,0.6638126896,0.9075731491,1.679999194,0.2839191202,1.022325056,1.400167606,0.6054562702,0.8593872256,1.560469036,-0.08591539076,0.9730854317,1.206708249,-0.2737289487,0.683384533,0.9908281463,-0.08641737136,1.024751503,-1.185315255,0.2713095231,0.7477878235,-1.314958595,0.578986026,0.8617490536,-1.551805214,3.817088115,0.8133447246,-0.3833880911,0.7122858408,0.7722205935,-1.554569039,0.8989147681,0.3984840695,0.6896661527
641,-0.05453588315,1.169157388,-1.102368993,0.6730563598,0.3458477766,0.004888750726,0.6754931695,1.199722367,1.656328782,0.9334841084,0.9958221878,1.841068911,0.3430562957,1.169142785,1.402287328,0.6753275759,0.8991508521,1.684442726,0.2953552907,1.011152394,1.408131896,0.6215872991,0.8486402333,1.563492308,-0.07225872201,0.9630056913,1.215566492,-0.2619891254,0.6802603019,0.9970734861,-0.08233715918,1.02145997,-1.188538836,0.3111504424,0.7236358894,-1.317935155,0.6070947727,0.8397919072,-1.552945112,3.828952926,0.8089581047,-0.380239438,0.7435147272,0.7538123041,-1.550295809,0.9493520983,0.4081674228,0.6837172424
642,-0.05434820836,1.168045321,-1.102406214,0.6944837215,0.3423858519,0.01212867654,0.6770783469,1.1993361,1.658303177,0.9364238149,0.9936922725,1.842130891,0.3464421546,1.165454429,1.40579544,0.6883101277,0.889287355,1.68921432,0.3103245955,0.9978811952,1.417692174,0.6410010739,0.8363194232,1.567350493,-0.05542309366,0.9506032877,1.225361534,-0.247389733,0.6745634548,1.004330515,-0.07806261473,1.01807736,-1.191977205,0.3541143928,0.6986169401,-1.318971876,0.6374285891,0.8178119982,-1.551729203,3.840677905,0.8042846355,-0.3783646457,0.7769302254,0.7359599792,-1.543729218,1.001509274,0.4187260248,0.6790453982
643,-0.05447546982,1.166971362,-1.102243207,0.7181432753,0.3383363396,0.01982227836,0.6784682382,1.198965447,1.660326084,0.9397600876,0.9910047031,1.843193414,0.3499288112,1.161520079,1.409252607,0.7018503568,0.8787578859,1.694690203,0.3261480552,0.9826741883,1.429155395,0.6626610089,0.8219094849,1.572072588,-0.03758435344,0.9357691352,1.236915673,-0.2324960014,0.6674636917,1.012958278,-0.07439492561,1.015368895,-1.195417772,0.401575677,0.670367449,-1.320335937,0.6692633816,0.7942032016,-1.54921762,3.852808356,0.7994665631,-0.3766833831,0.8127819749,0.716997775,-1.535632707,1.055749575,0.4305631391,0.67500487
644,-0.05474141546,1.165823733,-1.101807701,0.7441425103,0.3341213114,0.02832069907,0.6797330273,1.198779886,1.662525883,0.9433108139,0.9882460352,1.844398323,0.3537626397,1.157361334,1.412999793,0.7161622745,0.8678449529,1.700715632,0.3435010806,0.96608027,1.44198074,0.6863227191,0.8062513337,1.57750263,-0.01811793788,0.9192041441,1.249711301,-0.2163507663,0.6592606828,1.022675963,-0.07071644465,1.012696332,-1.198820828,0.4524911569,0.640106264,-1.321066872,0.702701271,0.7695498497,-1.54512002,3.865069838,0.7943559386,-0.3750935448,0.8507012239,0.6973631148,-1.525879191,1.112044937,0.4433236496,0.6718055304
645,-0.05510985316,1.164659354,-1.101194249,0.7724983249,0.3301703427,0.03765762321,0.6808853636,1.19869811,1.664843078,0.9468467463,0.9856290056,1.845661275,0.3581254278,1.152781732,1.417194284,0.7314075121,0.8565761925,1.706899768,0.3629964186,0.9484285505,1.4554194,0.7116893999,0.7899515033,1.583245642,0.003533800111,0.9014137233,1.26302753,-0.1980667608,0.6500882657,1.032959929,-0.06655229532,1.009601852,-1.202338821,0.5056884711,0.6092654181,-1.320445085,0.7377009776,0.7446871116,-1.539383133,3.8770758,0.7889264602,-0.3738317495,0.890175788,0.6777480821,-1.514594237,1.170291926,0.4565615339,0.6693416101
646,-0.05554470503,1.163534828,-1.100497016,0.8032296219,0.3269113993,0.04786843129,0.6819371422,1.198638135,1.667218671,0.9501392807,0.9833670309,1.846899776,0.363198471,1.147582662,1.421992413,0.7477461655,0.8449781265,1.712850785,0.3852452127,0.9300447519,1.468719769,0.7384656016,0.7736178445,1.588908402,0.02792785039,0.8829001365,1.276141362,-0.1767583776,0.640075537,1.043283377,-0.06143033123,1.005625858,-1.206126765,0.5600054126,0.579281437,-1.317745285,0.7742257436,0.7204499148,-1.531953507,3.888438462,0.7831532092,-0.3731320739,0.9306963465,0.6588463367,-1.50190087,1.230384586,0.4698322264,0.667511376
647,-0.05601003764,1.162506315,-1.099809807,0.8363572505,0.3247705115,0.05899047227,0.6828994657,1.19851719,1.669594228,0.9529604552,0.9816741414,1.848033245,0.3691625264,1.141563178,1.42754948,0.7653367109,0.8330759846,1.718175818,0.4108568467,0.9112507709,1.481127084,0.766357208,0.7578593408,1.594099298,0.05562042919,0.8641621149,1.288327248,-0.1515418067,0.6293464586,1.053116027,-0.05488119882,1.000306935,-1.210342316,0.6142900776,0.5515950471,-1.312236571,0.8122432482,0.6976722877,-1.522777593,3.898768815,0.777012686,-0.3732260932,0.9717563298,0.6413525036,-1.487919448,1.292214309,0.4826922767,0.6662177048
648,-0.05647007553,1.161629502,-1.099226045,0.8719039187,0.3241714338,0.07106368572,0.6837826243,1.198251689,1.671911868,0.9550829593,0.9807649918,1.848983193,0.3761977436,1.134519726,1.434019535,0.7843359994,0.820893868,1.72248097,0.4404389201,0.8923648873,1.491883479,0.7950714644,0.743286233,1.598428629,0.08716697807,0.8456950856,1.298857166,-0.1215350789,0.6180199437,1.061924095,-0.04643834523,0.9931819787,-1.215146109,0.6674007925,0.5276502401,-1.303181615,0.8517254633,0.6771866658,-1.511801158,3.907676683,0.7704830542,-0.3743430203,1.012851795,0.6259616431,-1.472767077,1.355669741,0.4946991076,0.6653682906
649,-0.05695161113,1.160886775,-1.098777161,0.910249425,0.324580352,0.08423890977,0.6843619162,1.197799723,1.673949458,0.9565028378,0.9804810727,1.849651293,0.3842061783,1.126271291,1.441690243,0.8045878413,0.807510139,1.72591944,0.4750314045,0.8719983215,1.501783879,0.8255899505,0.7286723313,1.602392232,0.1226407611,0.8258851323,1.308157188,-0.08642124662,0.6047979526,1.070431332,-0.03744351639,0.9848932629,-1.221035896,0.7212292657,0.5059580678,-1.290713897,0.8937472094,0.6582232867,-1.498482253,3.91565739,0.7637128342,-0.3767959896,1.054305314,0.6124577301,-1.455637632,1.42101911,0.5066494838,0.6658574547
650,-0.0575825156,1.160222864,-1.098344271,0.9514980518,0.3252903013,0.09855526468,0.6845333493,1.197196243,1.675670998,0.9574582669,0.9804958378,1.850083135,0.3929682631,1.116898507,1.450575261,0.8258788332,0.792438908,1.728946321,0.5145074024,0.8491528764,1.511945392,0.8586293173,0.7128132572,1.606600598,0.16152802,0.8034775213,1.317130888,-0.0469304979,0.5889357392,1.079510216,-0.02906151805,0.976178526,-1.228049256,0.7776885147,0.4843759954,-1.27561933,0.938732646,0.6395855673,-1.482638078,3.923244408,0.756734713,-0.3805985723,1.096662917,0.6000291869,-1.436055187,1.488462618,0.5192751191,0.668174363
651,-0.05839300954,1.159616995,-1.097830098,0.9953255515,0.3264807711,0.1138912712,0.6844801915,1.196503883,1.677284804,0.9580761309,0.9808121644,1.850416302,0.4024827042,1.106612084,1.460394937,0.8482790413,0.7763920194,1.731616344,0.557729766,0.8247601834,1.522078761,0.8935057275,0.6963894195,1.610837188,0.2035186323,0.7795207354,1.325739266,-0.003725637262,0.5713892463,1.088817762,-0.02047039966,0.9666907354,-1.235694597,0.8357835239,0.4633660205,-1.258133639,0.9857901966,0.6214625624,-1.464748183,3.930171134,0.7494275109,-0.3854267274,1.139865448,0.5884781885,-1.414622997,1.557821263,0.5320696475,0.6716338346
652,-0.05931672601,1.159073124,-1.09727128,1.041463744,0.3283500979,0.1300171033,0.6843360336,1.195740007,1.678900728,0.9584295865,0.9813900485,1.850697104,0.4127117324,1.095580203,1.470755706,0.8718196419,0.7600400513,1.733884189,0.603532442,0.7997172397,1.53178648,0.929503911,0.6800497548,1.614787737,0.248286696,0.7550203795,1.333812463,0.04253137941,0.5530764288,1.097862788,-0.01074014442,0.9561062726,-1.243622113,0.89464501,0.4434519863,-1.238596102,1.034158165,0.6041161026,-1.445383718,3.936239046,0.7417793978,-0.3908941648,1.183979577,0.5776793122,-1.392034111,1.628930654,0.5445413621,0.6754713565
653,-0.06028739114,1.158595468,-1.09670487,1.089643099,0.3311035249,0.1467086817,0.684234947,1.194921722,1.680628047,0.9585917787,0.9821897742,1.850971357,0.4236166433,1.083974515,1.48126624,0.8965359686,0.7440560013,1.735709832,0.6507531035,0.7749327188,1.540684647,0.9659114369,0.6644513732,1.618147608,0.2955116369,0.7309883608,1.34119097,0.09118164617,0.5349244326,1.106165223,0.001060401087,0.9440959998,-1.251485647,0.9534050447,0.425169239,-1.217333466,1.083073589,0.5878190036,-1.425106052,3.941252162,0.7337795735,-0.3966131574,1.229067324,0.5675142913,-1.368977381,1.701619512,0.5562076811,0.6789270524
654,-0.06123884721,1.158188503,-1.096168377,1.139592484,0.3349537725,0.1637481038,0.684311491,1.194065883,1.682575445,0.9586358085,0.9831718776,1.851284263,0.4351578154,1.071970376,1.491537778,0.9224676785,0.7291154069,1.737058855,0.6982334498,0.7513272836,1.54840369,1.002018829,0.6502596675,1.620622027,0.3448784791,0.7084432487,1.347726375,0.141569566,0.517870041,1.113256966,0.01586376483,0.930325463,-1.258942213,1.011196455,0.4090651265,-1.194659986,1.131771828,0.5728555581,-1.404466589,3.94501727,0.7254180152,-0.4021947159,1.275185718,0.5578724262,-1.346137355,1.775709732,0.5665955642,0.6812461822
655,-0.06210506144,1.157856951,-1.095699773,1.191038945,0.3401213943,0.1809238721,0.6847006565,1.193189153,1.684851069,0.9586346863,0.9842971144,1.851680355,0.4472948607,1.059746888,1.501184365,0.9496587002,0.7158964258,1.737902511,0.7448193779,0.7298333129,1.554588181,1.037119594,0.6381480184,1.621925713,0.3960778411,0.6884104296,1.353281558,0.1930430256,0.5028596776,1.118682075,0.03460403447,0.9144555244,-1.265650919,1.067152193,0.3956990411,-1.170878089,1.179486341,0.5595215152,-1.384007072,3.947343961,0.7166852396,-0.4072488246,1.322386829,0.5486507192,-1.324194086,1.851016989,0.5752415383,0.6816797524
656,-0.06284624431,1.157618938,-1.095293566,1.245067395,0.3466009364,0.1996655497,0.6852090732,1.192491238,1.687423828,0.9583067749,0.9860265262,1.852154133,0.4598113569,1.047141221,1.510740983,0.9787683633,0.7040856779,1.737789468,0.7931372427,0.7096751096,1.559024001,1.071935382,0.6283246717,1.622138175,0.4510395913,0.6698890523,1.357353786,0.2478048834,0.4882109622,1.122677743,0.05632681627,0.8959887037,-1.272755273,1.12323268,0.3853614136,-1.144580966,1.227047021,0.5477841002,-1.362506747,3.948366083,0.7078201015,-0.4117622693,1.370332092,0.5395442044,-1.302569013,1.929450622,0.5821117488,0.6818952943
657,-0.06345216641,1.157480495,-1.094975673,1.30248334,0.3541515117,0.2207760441,0.6856176439,1.19198978,1.690126852,0.9574439327,0.9885589661,1.852613598,0.4726310241,1.033860535,1.520767506,1.010053658,0.6928219625,1.736481312,0.8455061867,0.6895458847,1.561888749,1.107497538,0.6201953609,1.621522821,0.5109522998,0.6513580854,1.35979112,0.3074944221,0.4721680355,1.125711042,0.07972660253,0.8750345461,-1.281198884,1.181266992,0.3776592219,-1.11486428,1.275657775,0.5373411711,-1.338902435,3.948374782,0.6989207393,-0.4160769119,1.41889088,0.5305299868,-1.280371623,2.012111951,0.5876115621,0.6833538899
658,-0.06395650707,1.157433809,-1.094772752,1.362561442,0.3626769637,0.2431585368,0.6860215202,1.191487003,1.692906394,0.9562306761,0.9915241926,1.853013356,0.4859182119,1.019945278,1.530965309,1.042958948,0.6820237112,1.734318564,0.9003125623,0.6696481326,1.56347584,1.143562775,0.6132921321,1.620120162,0.5743938859,0.6331205969,1.36104963,0.3706087797,0.4556235554,1.127747904,0.1051565615,0.8521603679,-1.290282708,1.240130029,0.3721400086,-1.082726837,1.32504851,0.5280907644,-1.31392288,3.947373058,0.6897905274,-0.4203479685,1.468365409,0.5219299094,-1.257770974,2.097579128,0.5919868717,0.6850352281
659,-0.06438307954,1.157440508,-1.094645104,1.424597561,0.3721452112,0.2658232283,0.6865169595,1.190902461,1.695774091,0.954855769,0.9946826051,1.853383145,0.4998425943,1.005539936,1.541107106,1.076941609,0.671736654,1.731731787,0.9559575128,0.6503035747,1.564170888,1.179899956,0.6072699909,1.618061842,0.6399595108,0.6155804744,1.361678088,0.4356682642,0.4395571259,1.128856991,0.1329900704,0.8278928746,-1.299229433,1.298718674,0.3683501386,-1.049062973,1.37497052,0.5199172546,-1.288200915,3.945378619,0.6803219626,-0.4246334245,1.519083384,0.5140539144,-1.234840063,2.184445936,0.595587866,0.6860180322
660,-0.0647557145,1.157462202,-1.094553189,1.487885858,0.3825307697,0.2877779995,0.6872000835,1.190155326,1.698740852,0.9535070294,0.9977936426,1.85375114,0.5145744982,0.9907892032,1.550965066,1.11146032,0.6620075291,1.729151417,1.01084488,0.6318397557,1.564362104,1.216276666,0.6017843065,1.615476782,0.7062478041,0.5991461965,1.36222716,0.5011979562,0.4249545967,1.129110603,0.1636045487,0.8027546494,-1.307261852,1.355926684,0.3658442965,-1.014769186,1.425174018,0.5127086149,-1.262372157,3.942408204,0.6704072976,-0.4289917868,1.571374991,0.5072113691,-1.211655105,2.271305319,0.5987731875,0.6853801365
661,-0.06509827735,1.157460471,-1.094457635,1.551719142,0.3938144942,0.308027783,0.6881669009,1.189164398,1.701816878,0.9523713592,1.00061581,1.854144044,0.5302849211,0.975837952,1.560310786,1.14597486,0.6528839558,1.727007361,1.063380896,0.6145896674,1.564439606,1.252459128,0.5964907093,1.612491015,0.7718605343,0.584230519,1.363248514,0.5657273584,0.4128076454,1.128583753,0.1973811255,0.7772642649,-1.313603108,1.410645326,0.3641853286,-0.9807445121,1.475408477,0.5063563519,-1.237075268,3.938477616,0.6599385279,-0.4334818456,1.625572917,0.5017111092,-1.188295778,2.356749441,0.601909464,0.6821978899
662,-0.06543467257,1.157396861,-1.094319241,1.615388866,0.405983168,0.3255741877,0.6895133325,1.18784813,1.70501169,0.9516347751,1.002906717,1.854587169,0.5471454714,0.9608311669,1.568915163,1.179946067,0.6444144299,1.725728784,1.111974022,0.5988915217,1.56479523,1.288212158,0.5910450386,1.609227675,0.8354024882,0.5712503338,1.365294345,0.6277901053,0.4041134438,1.127353569,0.234704595,0.7519365504,-1.317477183,1.461763696,0.3629439566,-0.9478904279,1.525422748,0.500755337,-1.212952106,3.933601724,0.6488073913,-0.438162417,1.682012348,0.4978614763,-1.164845648,2.439369431,0.6053707258,0.6755459813
663,-0.06587711636,1.157346555,-1.094118909,1.680276058,0.4199467155,0.3416848414,0.6911478583,1.186368958,1.708417042,0.951242355,1.004725604,1.855109222,0.5647164717,0.9454788717,1.577276494,1.215146062,0.6369987655,1.72475211,1.157706901,0.5852935443,1.565054707,1.32376855,0.586589855,1.604986437,0.8993740682,0.5608629327,1.36803699,0.6888261114,0.398801283,1.124591376,0.2764360284,0.7252247649,-1.319913285,1.510081994,0.3624547178,-0.9152932409,1.575270806,0.4958542756,-1.189175719,3.927463934,0.636979039,-0.4428847908,1.742171274,0.4947605571,-1.141712807,2.522366494,0.6084037027,0.6659754075
664,-0.06638558063,1.157300945,-1.093843693,1.747807497,0.4361371564,0.3579747379,0.693002992,1.184894281,1.712112299,0.9510734627,1.00634167,1.85574498,0.5827263266,0.9294992428,1.585894897,1.253016895,0.6307969682,1.723470237,1.202741233,0.5737342449,1.564751143,1.35956604,0.5839989289,1.599394824,0.9663856901,0.5529817236,1.370857725,0.7510313732,0.3958983101,1.119919254,0.3227048232,0.69581202,-1.322091115,1.557148086,0.3632628157,-0.8815784917,1.625321271,0.4917185921,-1.164694546,3.919998435,0.6246079958,-0.4474799684,1.80651794,0.4916372646,-1.118954699,2.608640982,0.6103391617,0.654677318
665,-0.06682976431,1.157176659,-1.09350375,1.817239674,0.4538278628,0.3739067295,0.6951387165,1.183334389,1.716046934,0.9511377384,1.007799398,1.856482131,0.6015209863,0.9130425562,1.594497667,1.292436517,0.6254726804,1.722194932,1.247014622,0.563618229,1.56408405,1.395584446,0.582494335,1.593009515,1.035116534,0.546907833,1.37382069,0.8139808908,0.395057196,1.114034476,0.372720649,0.6646380662,-1.32350508,1.602868928,0.3652942296,-0.8470165228,1.675697763,0.4884589133,-1.139870748,3.911505791,0.6118087782,-0.4520324714,1.873781059,0.4890322179,-1.096182716,2.696242968,0.61165011,0.6416391786
666,-0.06722496637,1.157006689,-1.093116549,1.887675235,0.4723069525,0.3888886773,0.6975232114,1.181623482,1.720146469,0.951349071,1.009153854,1.857275957,0.6213420043,0.8962893239,1.602784826,1.332168253,0.6206947254,1.721195292,1.290343105,0.5543560645,1.563206493,1.431683676,0.5812965889,1.586337494,1.104119014,0.5419678079,1.376952244,0.8771154349,0.3959651859,1.107595581,0.4255298628,0.6327518643,-1.323667991,1.646973537,0.3685208629,-0.8119311809,1.726346532,0.4862352405,-1.115118501,3.902127902,0.5986370162,-0.4567236522,1.942516735,0.4875315149,-1.073058187,2.783088189,0.6127868049,0.6267870377
667,-0.06758643609,1.156823902,-1.092699349,1.958213821,0.4908587191,0.4023313551,0.7001240397,1.179695221,1.72433641,0.9516215546,1.010460097,1.858082346,0.6424291925,0.8794170203,1.610454864,1.370974291,0.6161321994,1.720743065,1.33253975,0.5453540569,1.562270178,1.467721943,0.5796225274,1.579884771,1.171942196,0.5374866119,1.380281216,0.9398760205,0.3983045844,1.101261903,0.480181279,0.6012010314,-1.322090074,1.689189623,0.3729085594,-0.7766454535,1.777212547,0.4852014622,-1.090851712,3.892005176,0.5851486157,-0.4617356272,2.011283605,0.4877178501,-1.049237241,2.867093895,0.6141992862,0.6100544296
668,-0.06792938698,1.156661012,-1.092269239,2.027952359,0.5087633075,0.4136487358,0.7029081232,1.177482627,1.728542202,0.9518694596,1.01177312,1.858857717,0.6650205191,0.8625998889,1.617204625,1.407615841,0.6114542159,1.721112769,1.373414929,0.5360145256,1.561425737,1.503555918,0.5766854498,1.574156594,1.237132145,0.532787304,1.383839243,1.001704316,0.4017528839,1.095693977,0.5357257843,0.5710308962,-1.3182794,1.729243862,0.3784172503,-0.7414812789,1.828239702,0.4855051978,-1.067483879,3.881276453,0.5713999971,-0.4672514471,2.078642964,0.4901699374,-1.024370802,2.946178739,0.6163375731,0.5913821417
